Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2303 聯電,125.00,-5.50,-4.21%,"223,192"
2,00403A主動統一升級50,10.59,-0.20,-1.85%,"143,441"
3,2834 臺企銀,17.10,+ 0.25,+1.48%,"78,202"
4,2890 永豐金,33.15,+ 0.15,+0.45%,"77,344"
5,2892 第一金,29.55,+ 0.55,+1.90%,"63,363"
6,2884 玉山金,33.45,+ 0.45,+1.36%,"53,511"
7,2609 陽明,53.20,-0.50,-0.93%,"48,072"
8,2882 國泰金,94.40,+ 2.60,+2.83%,"47,644"
9,3481 群創,55.80,-3.60,-6.06%,"40,351"
10,1301 台塑,50.80,-1.20,-2.31%,"37,296"
11,5880 合庫金,23.70,+ 0.30,+1.28%,"31,295"
12,2881 富邦金,114.00,+ 1.00,+0.88%,"30,637"
13,2449 京元電子,322.00,-0.50,-0.16%,"28,135"
14,2027 大成鋼,44.10,+ 0.25,+0.57%,"27,154"
15,2867 三商壽,8.12,+ 0.12,+1.50%,"26,478"
16,2801 彰銀,21.40,+ 0.30,+1.42%,"25,955"
17,6770 力積電,81.00,-3.60,-4.26%,"22,236"
18,2002 中鋼,19.25,-0.15,-0.77%,"21,342"
19,2845 遠東銀,12.55,+ 0.20,+1.62%,"18,445"
20,1326 台化,55.20,-1.30,-2.30%,"17,240"
21,3702 大聯大,116.50,-1.50,-1.27%,"15,789"
22,00982A主動群益台灣強棒,24.05,-0.11,-0.46%,"15,512"
23,1605 華新,41.60,-1.10,-2.58%,"14,900"
24,2887 台新新光金,28.55,+ 0.25,+0.88%,"14,104"
25,8422 可寧衛*,28.25,+ 0.15,+0.53%,"13,791"
26,6505 台塑化,57.50,+ 1.60,+2.86%,"13,789"
27,2897 王道銀行,10.35,+ 0.15,+1.47%,"13,016"
28,00981A主動統一台股增長,31.36,-0.45,-1.41%,"12,321"
29,2885 元大金,63.90,+ 0.20,+0.31%,"11,561"
30,3036 文曄,282.00,-10.50,-3.59%,"10,574"
31,2610 華航,19.90,-0.05,-0.25%,"10,045"
32,2301 光寶科,248.50,-1.50,-0.60%,"9,576"
33,1314 中石化,8.25,+ 0.17,+2.10%,"9,276"
34,3711 日月光投控,593.00,-25.00,-4.05%,"9,058"
35,00891 中信關鍵半導體,36.20,-0.55,-1.50%,"8,942"
36,00991A主動復華未來50,19.61,-0.38,-1.90%,"8,918"
37,2481 強茂,159.50,+ 0.50,+0.31%,"8,614"
38,00940 元大台灣價值高息,12.62,-0.08,-0.63%,"8,524"
39,6176 瑞儀,101.50,-1.00,-0.98%,"8,520"
40,8046 南電,878.00,-26.00,-2.88%,"8,091"
41,6257 矽格,228.00,-2.00,-0.87%,"7,997"
42,2103 台橡,22.25,+ 0.55,+2.53%,"7,908"
43,2014 中鴻,18.70,-0.10,-0.53%,"6,532"
44,2451 創見,357.00,-1.00,-0.28%,"6,223"
45,9933 中鼎,42.15,-0.55,-1.29%,"6,209"
46,2637 慧洋-KY,78.10,+ 1.10,+1.43%,"6,093"
47,2820 華票,17.15,0.00,0.00%,"6,009"
48,00996A主動兆豐台灣豐收,15.31,-0.27,-1.73%,"5,819"
49,6282 康舒,70.80,+ 6.40,+9.94%,"5,817"
50,2349 錸德,14.90,-1.25,-7.74%,"5,599"
