Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00715L期街口布蘭特正2,20.14,+ 0.33,+1.67%,"101,376","24,809","76,566"
2,2344 華邦電,76.90,+ 3.90,+5.34%,"95,281","24,944","70,336"
3,00919 群益台灣精選高息,22.50,+ 0.04,+0.18%,"73,477","20,463","53,014"
4,00981A主動統一台股增長,16.50,+ 0.21,+1.29%,"76,755","42,871","33,883"
5,0050 元大台灣50,63.85,+ 0.15,+0.24%,"77,862","45,671","32,191"
6,1605 華新,31.65,+ 1.10,+3.60%,"45,125","14,680","30,445"
7,2609 陽明,55.30,+ 2.50,+4.73%,"29,891","4,508","25,383"
8,00988A主動統一全球創新,10.15,+ 0.03,+0.30%,"33,393","10,987","22,405"
9,00982A主動群益台灣強棒,14.10,+ 0.08,+0.57%,"41,813","19,665","22,147"
10,2884 玉山金,33.95,+ 0.40,+1.19%,"169,919","150,356","19,563"
11,2408 南亞科,189.00,+ 12.50,+7.08%,"33,937","16,225","17,711"
12,00637L元大滬深300正2,20.67,-0.17,-0.82%,"57,240","41,211","16,029"
13,3006 晶豪科,96.40,+ 8.70,+9.92%,"17,613","3,553","14,059"
14,0052 富邦科技,36.55,+ 0.09,+0.25%,"22,481","8,725","13,756"
15,00642U期元大S＆P石油,15.32,+ 0.16,+1.06%,"20,908","7,540","13,368"
16,00885 富邦越南,17.98,-0.01,-0.06%,"21,029","7,919","13,110"
17,00878 國泰永續高股息,21.60,-0.01,-0.05%,"25,573","12,797","12,775"
18,2867 三商壽,7.96,+ 0.08,+1.02%,"26,510","15,376","11,134"
19,2887 台新新光金,20.75,-0.15,-0.72%,"319,245","309,133","10,112"
20,00991A主動復華未來50,10.22,+ 0.19,+1.89%,"54,418","45,538","8,879"
21,2330 台積電,"1,495.00",+ 5.00,+0.34%,"13,378","5,907","7,470"
22,00940 元大台灣價值高息,9.24,+ 0.01,+0.11%,"14,655","8,279","6,375"
23,00712 復華富時不動產,9.14,-0.08,-0.87%,"18,465","12,354","6,111"
24,00680L元大美債20正2,7.27,+ 0.01,+0.14%,"25,374","19,597","5,776"
25,2883 凱基金,17.55,-0.15,-0.85%,"33,276","27,643","5,632"
26,3701 大眾控,48.70,+ 4.40,+9.93%,"10,049","4,842","5,206"
27,00922 國泰台灣領袖50,25.32,+ 0.03,+0.12%,"9,351","4,218","5,133"
28,2618 長榮航,36.50,0.00,0.00%,"11,388","6,284","5,104"
29,00663L國泰臺灣加權正2,45.58,+ 0.18,+0.40%,"7,899","2,922","4,977"
30,8021 尖點,170.00,+ 4.50,+2.72%,"7,161","2,633","4,527"
31,00900 富邦特選高股息30,13.67,+ 0.06,+0.44%,"10,013","5,519","4,493"
32,2610 華航,19.90,0.00,0.00%,"12,730","8,320","4,410"
33,009813貝萊德標普卓越50,10.62,+ 0.06,+0.57%,"10,669","6,366","4,302"
34,00915 凱基優選高股息30,23.05,-0.01,-0.04%,"6,735","2,655","4,079"
35,8028 昇陽半導體,175.50,+ 2.50,+1.45%,"6,218","2,245","3,973"
36,00939 統一台灣高息動能,14.62,-0.01,-0.07%,"7,685","3,744","3,940"
37,5871 中租-KY,112.00,+ 1.50,+1.36%,"19,287","15,382","3,904"
38,00985A主動野村台灣50,13.12,+ 0.10,+0.77%,"9,374","5,527","3,847"
39,2603 長榮,188.50,+ 2.50,+1.34%,"9,415","5,711","3,704"
40,1528 恩德,18.25,+ 1.65,+9.94%,"9,585","6,183","3,402"
41,2891 中信金,50.30,-0.10,-0.20%,"71,039","67,784","3,254"
42,00980A主動野村臺灣優選,15.02,+ 0.12,+0.81%,"9,127","6,122","3,005"
43,00936 台新永續高息中小,15.98,+ 0.12,+0.76%,"4,791","1,871","2,920"
44,2329 華泰,51.50,+ 1.20,+2.39%,"5,341","2,434","2,907"
45,00929 復華台灣科技優息,17.88,+ 0.07,+0.39%,"10,154","7,261","2,893"
46,1717 長興,40.55,-1.40,-3.34%,"6,662","3,888","2,774"
47,00688L國泰20年美債正2,7.26,+ 0.01,+0.14%,"7,637","4,867","2,770"
48,2885 元大金,40.10,-0.45,-1.11%,"42,137","39,555","2,582"
49,00881 國泰台灣科技龍頭,31.95,+ 0.15,+0.47%,"5,531","2,973","2,558"
50,00633L富邦上証正2,50.30,-0.40,-0.79%,"7,040","4,485","2,555"
