Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00403A主動統一升級50,10.27,-0.18,-1.72%,"419,423","107,996","311,426"
2,00407A主動凱基台灣,9.78,-0.21,-2.10%,"119,203","42,002","77,201"
3,00685L群益臺灣加權正2,11.89,-0.42,-3.41%,"264,922","199,032","65,890"
4,00405A主動富邦台灣龍耀,8.78,-0.15,-1.68%,"95,494","32,847","62,647"
5,00631L元大台灣50正2,35.93,-1.33,-3.57%,"203,008","148,201","54,806"
6,00981A主動統一台股增長,29.73,-0.64,-2.11%,"161,254","118,409","42,844"
7,2887 台新新光金,41.20,+ 0.90,+2.23%,"77,596","34,941","42,655"
8,00878 國泰永續高股息,33.65,-0.11,-0.33%,"65,814","24,797","41,017"
9,1326 台化,72.80,-1.50,-2.02%,"61,326","22,006","39,319"
10,0050 元大台灣50,106.80,-1.65,-1.52%,"92,424","56,617","35,807"
11,00982A主動群益台灣強棒,23.00,-0.34,-1.46%,"42,826","13,813","29,013"
12,00991A主動復華未來50,17.93,-0.31,-1.70%,"69,075","42,398","26,677"
13,009816凱基台灣TOP50,15.65,-0.24,-1.51%,"95,938","71,659","24,279"
14,2883 凱基金,35.50,+ 0.55,+1.57%,"46,404","25,798","20,605"
15,5880 合庫金,26.30,+ 0.70,+2.73%,"34,242","14,960","19,282"
16,00992A主動群益科技創新,18.68,-0.19,-1.01%,"36,693","18,752","17,941"
17,1301 台塑,66.80,-1.00,-1.47%,"29,979","12,125","17,853"
18,00400A主動國泰動能高息,15.17,-0.20,-1.30%,"45,121","28,086","17,034"
19,0056 元大高股息,55.10,+ 0.25,+0.46%,"30,140","14,051","16,089"
20,2892 第一金,36.25,+ 0.35,+0.97%,"42,998","29,516","13,481"
21,8150 南茂,90.20,-3.00,-3.22%,"24,142","11,633","12,509"
22,3231 緯創,185.50,+ 3.50,+1.92%,"27,376","15,484","11,892"
23,0052 富邦科技,62.05,-1.00,-1.59%,"21,419","9,653","11,765"
24,3019 亞光,157.50,+ 14.00,+9.76%,"14,172","3,006","11,166"
25,2354 鴻準,66.30,+ 0.40,+0.61%,"14,522","3,367","11,154"
26,00891 中信關鍵半導體,34.79,-0.60,-1.70%,"21,758","10,780","10,977"
27,2464 盟立,202.00,+ 18.00,+9.78%,"16,137","5,616","10,520"
28,2891 中信金,66.60,+ 0.10,+0.15%,"39,097","29,221","9,875"
29,00881 國泰台灣科技龍頭,50.00,-1.05,-2.06%,"29,560","20,022","9,537"
30,2884 玉山金,40.50,+ 0.60,+1.50%,"37,359","27,864","9,494"
31,00900 富邦特選高股息30,19.61,+ 0.07,+0.36%,"17,306","7,914","9,392"
32,00940 元大台灣價值高息,12.90,-0.03,-0.23%,"16,952","7,637","9,315"
33,3706 神達,94.70,-1.00,-1.04%,"15,019","7,017","8,002"
34,4763 材料*-KY,51.50,+ 1.50,+3.00%,"12,488","4,546","7,942"
35,2897 王道銀行,10.70,+ 0.10,+0.94%,"17,011","9,478","7,533"
36,2890 永豐金,42.15,+ 0.65,+1.57%,"28,598","21,329","7,268"
37,2353 宏碁,32.15,+ 0.40,+1.26%,"14,716","7,612","7,104"
38,4958 臻鼎-KY,507.00,-28.00,-5.23%,"19,668","12,711","6,956"
39,5876 上海商銀,45.35,+ 0.85,+1.91%,"18,188","11,458","6,730"
40,1402 遠東新,29.10,-0.30,-1.02%,"11,677","5,374","6,303"
41,2880 華南金,43.00,+ 1.05,+2.50%,"25,831","19,572","6,258"
42,2801 彰銀,25.70,+ 0.50,+1.98%,"29,910","23,842","6,067"
43,2885 元大金,66.70,0.00,0.00%,"14,809","8,868","5,941"
44,3189 景碩,847.00,-27.00,-3.09%,"17,359","11,856","5,503"
45,1717 長興,80.80,-3.90,-4.60%,"14,569","9,095","5,473"
46,2317 鴻海,251.00,-5.00,-1.95%,"21,228","15,915","5,313"
47,00715L期街口布蘭特正2,57.00,+ 4.75,+9.09%,"8,413","3,502","4,911"
48,00994A主動第一金台股優,16.98,-0.34,-1.96%,"8,675","3,896","4,778"
49,2812 台中銀,19.40,+ 0.30,+1.57%,"46,986","42,267","4,719"
50,2618 長榮航,42.15,-0.25,-0.59%,"20,974","16,452","4,522"
