Rank,Stock,Price,Change,ChangePercent,NetSell
1,00981A主動統一台股增長,29.35,-0.60,-2.00%,"-244,563"
2,00403A主動統一升級50,10.38,-0.10,-0.95%,"-183,982"
3,0050 元大台灣50,106.00,+ 0.20,+0.19%,"-109,045"
4,00991A主動復華未來50,19.05,-0.46,-2.36%,"-100,201"
5,00988A主動統一全球創新,18.65,-0.52,-2.71%,"-90,254"
6,1314 中石化,8.85,-0.05,-0.56%,"-69,895"
7,1714 和桐,16.65,-0.60,-3.48%,"-67,015"
8,1101 台泥,22.85,+ 0.15,+0.66%,"-58,627"
9,1326 台化,65.00,+ 5.00,+8.33%,"-56,366"
10,1402 遠東新,26.85,-0.60,-2.19%,"-54,861"
11,6770 力積電,69.00,-2.10,-2.95%,"-53,648"
12,00400A主動國泰動能高息,14.10,-0.15,-1.05%,"-53,259"
13,00992A主動群益科技創新,17.67,-0.16,-0.90%,"-51,614"
14,1102 亞泥,34.90,-0.80,-2.24%,"-43,339"
15,00929 復華台灣科技優息,30.02,-0.17,-0.56%,"-42,999"
16,2356 英業達,64.70,-5.10,-7.31%,"-42,758"
17,2002 中鋼,18.40,-0.15,-0.81%,"-38,276"
18,1303 南亞,199.50,+ 18.00,+9.92%,"-37,398"
19,009816凱基台灣TOP50,15.25,+ 0.02,+0.13%,"-35,103"
20,1802 台玻,64.20,-0.80,-1.23%,"-33,935"
21,2344 華邦電,167.00,-9.50,-5.38%,"-31,079"
22,00405A主動富邦台灣龍耀,8.61,-0.16,-1.82%,"-30,847"
23,3231 緯創,143.50,-1.00,-0.69%,"-30,017"
24,00990A主動元大AI新經濟,17.60,-0.36,-2.00%,"-29,803"
25,3037 欣興,903.00,+ 28.00,+3.20%,"-29,231"
26,1301 台塑,60.20,+ 5.40,+9.85%,"-26,660"
27,2352 佳世達,31.00,-2.00,-6.06%,"-25,900"
28,2412 中華電,133.50,0.00,0.00%,"-23,531"
29,2317 鴻海,236.50,-1.00,-0.42%,"-22,532"
30,00407A主動凱基台灣,9.32,-0.10,-1.06%,"-22,064"
31,2609 陽明,50.10,-1.50,-2.91%,"-21,565"
32,2337 旺宏,138.00,-5.50,-3.83%,"-21,107"
33,1605 華新,33.90,-0.50,-1.45%,"-19,968"
34,1409 新纖,25.80,-0.75,-2.82%,"-19,521"
35,00982A主動群益台灣強棒,23.79,-0.23,-0.96%,"-19,168"
36,2330 台積電,"2,440.00",+ 25.00,+1.04%,"-19,106"
37,8422 可寧衛*,26.55,-0.45,-1.67%,"-17,763"
38,9904 寶成,24.25,0.00,0.00%,"-17,714"
39,2382 廣達,378.00,+ 4.50,+1.20%,"-17,527"
40,2834 臺企銀,17.75,-0.20,-1.11%,"-17,483"
41,00830 國泰費城半導體,89.85,-0.15,-0.17%,"-15,317"
42,1312 國喬,13.35,-0.15,-1.11%,"-15,265"
43,2408 南亞科,423.00,-12.50,-2.87%,"-15,028"
44,3711 日月光投控,670.00,-7.00,-1.03%,"-14,884"
45,3715 定穎投控,144.00,-7.00,-4.64%,"-14,791"
46,6213 聯茂,359.50,-25.50,-6.62%,"-13,699"
47,2347 聯強,82.50,-1.80,-2.14%,"-13,651"
48,8112 至上,87.50,+ 2.50,+2.94%,"-13,302"
49,0056 元大高股息,52.40,-0.25,-0.47%,"-12,943"
50,00631L元大台灣50正2,36.86,+ 0.08,+0.22%,"-11,983"
