Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2468 華經,41.70,-1.95,-4.47%,"9,363","46,253","-36,890"
2,00919 群益台灣精選高息,32.11,+ 0.12,+0.38%,"87,681","123,788","-36,107"
3,0050 元大台灣50,108.05,+ 1.15,+1.08%,"49,932","72,447","-22,515"
4,00637L元大滬深300正2,19.25,+ 0.08,+0.42%,"11,657","33,230","-21,574"
5,2305 全友,54.30,+ 4.90,+9.92%,"7,012","25,858","-18,846"
6,1528 恩德,24.10,-0.85,-3.41%,"11,822","29,030","-17,208"
7,00961 FT臺灣永續高息,13.31,+ 0.14,+1.06%,"15,368","32,194","-16,826"
8,00712 復華富時不動產,8.02,+ 0.01,+0.12%,"139,079","153,401","-14,322"
9,009829大華韓國KOSPI50,10.40,-0.01,-0.10%,"11,314","24,821","-13,507"
10,00673R期元大S＆P原油反1,10.15,+ 0.20,+2.01%,"37,173","49,179","-12,006"
11,2002 中鋼,18.70,+ 0.05,+0.27%,"17,570","26,366","-8,796"
12,00929 復華台灣科技優息,28.56,+ 0.10,+0.35%,"26,679","35,176","-8,497"
13,2351 順德,238.00,+ 2.00,+0.85%,"3,807","11,723","-7,916"
14,2882 國泰金,112.00,-0.50,-0.44%,"19,698","27,371","-7,672"
15,3029 零壹,116.00,-3.50,-2.93%,"4,143","11,772","-7,629"
16,2615 萬海,120.50,+ 5.50,+4.78%,"18,632","25,798","-7,166"
17,2881 富邦金,151.50,-1.50,-0.98%,"14,046","20,793","-6,747"
18,2891 中信金,71.20,+ 0.40,+0.56%,"43,769","50,440","-6,671"
19,2105 正新,30.10,+ 0.20,+0.67%,"3,041","8,791","-5,750"
20,2332 友訊,19.40,+ 0.05,+0.26%,"6,289","11,634","-5,345"
21,2327 國巨*,529.00,-7.00,-1.31%,"22,993","27,855","-4,862"
22,00686R群益臺灣加權反1,0.97,-0.01,-1.02%,"4,648","9,195","-4,547"
23,4915 致伸,63.90,-1.70,-2.59%,"5,324","9,538","-4,214"
24,6112 邁達特,48.75,-0.95,-1.91%,"3,360","7,410","-4,051"
25,2603 長榮,242.50,+ 3.50,+1.46%,"8,766","12,583","-3,817"
26,6209 今國光,78.00,-2.00,-2.50%,"7,575","11,325","-3,750"
27,9958 世紀鋼,91.90,+ 2.70,+3.03%,"2,073","5,816","-3,742"
28,2027 大成鋼,47.10,+ 0.55,+1.18%,"10,660","14,324","-3,664"
29,2637 慧洋-KY,102.00,-0.50,-0.49%,"3,614","7,220","-3,606"
30,00753L中信中國50正2,8.74,-0.08,-0.91%,"10,775","14,371","-3,596"
31,00999A主動野村臺灣高息,10.96,+ 0.01,+0.09%,"7,412","10,958","-3,545"
32,6005 群益證,31.30,+ 0.45,+1.46%,"6,322","9,756","-3,434"
33,3019 亞光,136.50,-1.00,-0.73%,"2,606","6,039","-3,433"
34,6669 緯穎,"2,135.00",-30.00,-1.39%,"5,762","9,126","-3,364"
35,1909 榮成,10.30,+ 0.15,+1.48%,"1,752","5,104","-3,352"
36,4540 全球傳動,59.00,-1.40,-2.32%,"2,343","5,662","-3,319"
37,2889 國票金,17.30,0.00,0.00%,"15,774","19,057","-3,283"
38,2890 永豐金,45.95,+ 0.65,+1.43%,"36,031","39,272","-3,241"
39,00633L富邦上証正2,46.53,+ 0.16,+0.35%,"1,445","4,624","-3,178"
40,00896 中信綠能及電動車,26.63,+ 0.21,+0.79%,"6,239","9,414","-3,175"
41,2301 光寶科,278.00,+ 1.00,+0.36%,"10,540","13,635","-3,095"
42,3229 晟鈦,58.60,-2.50,-4.09%,"3,177","6,249","-3,072"
43,2330 台積電,"2,425.00",+ 45.00,+1.89%,"18,117","20,919","-2,802"
44,2887 台新新光金,44.05,-0.35,-0.79%,"61,872","64,632","-2,760"
45,00984D主動聯博全球非投,9.87,+ 0.02,+0.20%,"9,610","12,199","-2,589"
46,2427 三商電,23.30,-0.35,-1.48%,"1,366","3,954","-2,588"
47,2634 漢翔,63.90,-1.10,-1.69%,"7,679","10,249","-2,570"
48,00985B群益ESG投等債0-5,10.13,+ 0.02,+0.20%,"5,289","7,676","-2,387"
49,00980A主動野村臺灣優選,24.05,-0.03,-0.12%,"5,133","7,490","-2,357"
50,00662 富邦NASDAQ,119.20,+ 0.80,+0.68%,"1,646","3,924","-2,278"
