Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,12.09,-0.08,-0.66%,"32,026","140,873","-108,846"
2,1314 中石化,8.90,-0.80,-8.25%,"18,885","58,141","-39,255"
3,1101 台泥,22.70,-0.40,-1.73%,"7,495","30,974","-23,479"
4,2412 中華電,133.50,-1.00,-0.74%,"19,068","41,881","-22,812"
5,00631L元大台灣50正2,36.78,-0.36,-0.97%,"13,736","36,341","-22,604"
6,1326 台化,60.00,-4.70,-7.26%,"4,956","26,620","-21,664"
7,2303 聯電,156.00,-7.00,-4.29%,"7,346","28,966","-21,620"
8,1409 新纖,26.55,-2.70,-9.23%,"6,262","27,102","-20,839"
9,1301 台塑,54.80,-3.20,-5.52%,"8,917","25,130","-16,212"
10,6770 力積電,71.10,-0.10,-0.14%,"7,491","23,304","-15,813"
11,00407A主動凱基台灣,9.42,-0.02,-0.21%,"12,715","28,500","-15,784"
12,3231 緯創,144.50,-2.00,-1.37%,"3,168","16,610","-13,442"
13,00988A主動統一全球創新,19.17,+ 0.02,+0.10%,"7,958","20,859","-12,901"
14,1303 南亞,181.50,-0.50,-0.27%,"10,673","23,145","-12,472"
15,0050 元大台灣50,105.80,-0.25,-0.24%,"7,369","18,723","-11,353"
16,2834 臺企銀,17.95,-0.30,-1.64%,"5,396","16,632","-11,235"
17,2610 華航,21.40,-0.65,-2.95%,"8,626","19,788","-11,162"
18,2330 台積電,"2,415.00",-50.00,-2.03%,"5,306","16,368","-11,061"
19,2885 元大金,68.30,-3.20,-4.48%,"9,135","18,322","-9,187"
20,009816凱基台灣TOP50,15.23,-0.03,-0.20%,"17,094","26,076","-8,982"
21,00961 FT臺灣永續高息,12.69,-0.02,-0.16%,"4,062","13,020","-8,957"
22,00927 群益半導體收益,41.61,+ 0.45,+1.09%,"4,937","13,288","-8,350"
23,2002 中鋼,18.55,-0.15,-0.80%,"3,854","12,168","-8,313"
24,2883 凱基金,30.05,-0.65,-2.12%,"8,379","16,405","-8,026"
25,00984A主動安聯台灣高息,16.30,0.00,0.00%,"3,394","10,482","-7,088"
26,00991A主動復華未來50,19.51,+ 0.41,+2.15%,"13,964","19,899","-5,934"
27,6282 康舒,57.60,-1.40,-2.37%,"2,080","7,921","-5,841"
28,3045 台灣大,108.50,0.00,0.00%,"25,411","31,129","-5,717"
29,1504 東元,67.50,-1.10,-1.60%,"1,838","7,374","-5,536"
30,00990A主動元大AI新經濟,17.96,+ 0.08,+0.45%,"8,427","13,943","-5,515"
31,2891 中信金,69.90,-1.40,-1.96%,"22,065","27,321","-5,255"
32,2882 國泰金,96.30,-1.70,-1.73%,"5,044","10,204","-5,159"
33,3605 宏致,91.20,+ 0.40,+0.44%,"2,119","7,143","-5,024"
34,1717 長興,73.80,-2.90,-3.78%,"1,954","6,574","-4,620"
35,2601 益航,7.98,+ 0.43,+5.70%,"5,445","10,053","-4,608"
36,2890 永豐金,40.45,-1.45,-3.46%,"7,525","12,071","-4,545"
37,2352 佳世達,33.00,-1.40,-4.07%,"2,519","6,892","-4,372"
38,2618 長榮航,39.60,-0.25,-0.63%,"37,092","41,251","-4,158"
39,9105 泰金寶-DR,8.64,-0.06,-0.69%,"2,893","7,038","-4,145"
40,00892 富邦台灣半導體,44.32,+ 0.67,+1.53%,"2,249","6,220","-3,970"
41,009821野村稀土關鍵資源,13.35,-0.41,-2.98%,"2,837","6,437","-3,599"
42,4989 榮科,91.80,-6.60,-6.71%,"1,313","4,856","-3,543"
43,2484 希華,90.70,-1.60,-1.73%,"1,461","4,917","-3,455"
44,1402 遠東新,27.45,-0.40,-1.44%,"10,660","13,931","-3,270"
45,0056 元大高股息,52.65,+ 0.30,+0.57%,"4,826","8,040","-3,214"
46,1605 華新,34.40,-0.45,-1.29%,"2,530","5,556","-3,025"
47,2913 農林,11.75,+ 0.65,+5.86%,"4,843","7,780","-2,936"
48,2027 大成鋼,40.00,-0.55,-1.36%,"3,040","5,884","-2,843"
49,3706 神達,88.70,+ 0.50,+0.57%,"1,307","4,136","-2,828"
50,2881 富邦金,124.50,-1.50,-1.19%,"6,891","9,600","-2,709"
