Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00632R元大台灣50反1,10.17,-0.18,-1.74%,"275,219","451,096","-175,877"
2,009826貝萊德世界股票,10.32,+ 0.10,+0.98%,"46,242","148,251","-102,009"
3,2303 聯電,123.00,+ 7.00,+6.03%,"135,074","226,650","-91,576"
4,00878 國泰永續高股息,33.40,+ 0.59,+1.80%,"41,223","126,654","-85,431"
5,00881 國泰台灣科技龍頭,53.20,+ 0.95,+1.82%,"30,446","99,555","-69,109"
6,2834 臺企銀,16.50,0.00,0.00%,"61,555","127,666","-66,110"
7,2801 彰銀,23.20,+ 0.05,+0.22%,"70,208","126,872","-56,663"
8,00961 FT臺灣永續高息,13.12,+ 0.08,+0.61%,"21,667","75,393","-53,726"
9,2812 台中銀,18.70,+ 0.05,+0.27%,"27,089","75,851","-48,762"
10,2610 華航,20.45,-2.05,-9.11%,"77,241","119,710","-42,468"
11,00891 中信關鍵半導體,35.50,+ 0.75,+2.16%,"19,593","61,042","-41,448"
12,1718 中纖,10.25,+ 0.34,+3.43%,"31,816","68,402","-36,585"
13,9904 寶成,24.10,+ 0.20,+0.84%,"34,197","67,011","-32,814"
14,00984D主動聯博全球非投,10.16,+ 0.01,+0.10%,"34,615","63,148","-28,533"
15,00712 復華富時不動產,8.86,+ 0.10,+1.14%,"26,695","53,328","-26,633"
16,00929 復華台灣科技優息,29.16,+ 0.57,+1.99%,"32,278","58,469","-26,191"
17,00664R國泰臺灣加權反1,1.64,-0.04,-2.38%,"33,281","57,678","-24,396"
18,2327 國巨*,573.00,+ 33.00,+6.11%,"27,665","51,740","-24,075"
19,00953B群益優選非投等債,9.77,+ 0.02,+0.21%,"53,411","75,023","-21,612"
20,00923 群益台ESG低碳50,41.72,+ 0.77,+1.88%,"11,682","33,181","-21,499"
21,6005 群益證,33.80,-0.05,-0.15%,"14,465","31,656","-17,190"
22,1714 和桐,16.65,+ 0.90,+5.71%,"26,235","41,870","-15,634"
23,2492 華新科,273.50,+ 22.50,+8.96%,"20,197","33,362","-13,165"
24,00988A主動統一全球創新,16.67,+ 0.28,+1.71%,"93,037","106,071","-13,033"
25,1314 中石化,7.74,-0.06,-0.77%,"48,594","60,781","-12,186"
26,6505 台塑化,69.00,-2.00,-2.82%,"18,111","29,968","-11,857"
27,9907 統一實,14.85,+ 0.25,+1.71%,"9,409","20,240","-10,830"
28,00982A主動群益台灣強棒,22.68,+ 0.29,+1.30%,"32,186","42,311","-10,125"
29,8926 台汽電,57.00,-5.00,-8.06%,"5,197","14,568","-9,371"
30,3711 日月光投控,630.00,+ 45.00,+7.69%,"35,256","44,574","-9,317"
31,2481 強茂,137.50,+ 4.50,+3.38%,"15,364","24,509","-9,145"
32,5880 合庫金,26.10,-0.10,-0.38%,"47,679","56,727","-9,047"
33,2449 京元電子,248.50,+ 6.50,+2.69%,"15,819","24,793","-8,974"
34,4915 致伸,60.70,+ 1.20,+2.02%,"6,168","15,072","-8,903"
35,2489 瑞軒,33.40,+ 2.55,+8.27%,"15,073","23,476","-8,403"
36,4958 臻鼎-KY,470.50,-2.50,-0.53%,"21,420","29,779","-8,359"
37,2412 中華電,136.50,-1.00,-0.73%,"14,257","22,554","-8,296"
38,00676R富邦臺灣加權反1,5.64,-0.13,-2.25%,"17,245","25,000","-7,755"
39,3090 日電貿,161.00,+ 10.50,+6.98%,"6,812","14,397","-7,585"
40,3048 益登,57.30,-0.20,-0.35%,"5,510","12,420","-6,910"
41,2368 金像電,926.00,-56.00,-5.70%,"13,597","20,338","-6,741"
42,00882 中信中國高股息,15.03,+ 0.07,+0.47%,"8,761","15,322","-6,560"
43,2889 國票金,15.35,+ 0.05,+0.33%,"10,573","17,012","-6,438"
44,1402 遠東新,27.25,-0.25,-0.91%,"47,767","54,179","-6,411"
45,1303 南亞,185.00,-3.00,-1.60%,"74,771","81,104","-6,333"
46,2382 廣達,313.50,+ 15.50,+5.20%,"28,945","35,210","-6,265"
47,2646 星宇航空,20.75,-0.55,-2.58%,"7,932","14,112","-6,179"
48,5871 中租-KY,109.00,0.00,0.00%,"7,725","13,580","-5,854"
49,3045 台灣大,110.50,-1.00,-0.90%,"11,615","17,339","-5,724"
50,2890 永豐金,38.90,-0.05,-0.13%,"37,373","42,868","-5,495"
