Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.79,+ 0.09,+0.84%,"137,692"
2,2303 聯電,130.50,-11.00,-7.77%,"137,678"
3,3231 緯創,194.00,+ 3.00,+1.57%,"80,508"
4,2890 永豐金,33.00,+ 2.00,+6.45%,"78,599"
5,2834 臺企銀,16.85,+ 0.55,+3.37%,"57,291"
6,2317 鴻海,309.00,+ 7.50,+2.49%,"53,522"
7,2609 陽明,53.70,+ 0.10,+0.19%,"47,165"
8,2353 宏碁,43.40,+ 0.85,+2.00%,"44,657"
9,1326 台化,56.50,+ 2.10,+3.86%,"37,596"
10,2892 第一金,29.00,+ 0.85,+3.02%,"36,082"
11,2882 國泰金,91.80,+ 2.60,+2.91%,"31,770"
12,2884 玉山金,33.00,+ 0.80,+2.48%,"30,833"
13,1301 台塑,52.00,+ 1.10,+2.16%,"29,935"
14,1605 華新,42.70,+ 2.25,+5.56%,"27,735"
15,1402 遠東新,27.30,+ 1.05,+4.00%,"26,204"
16,0056 元大高股息,53.80,+ 1.00,+1.89%,"23,972"
17,2867 三商壽,8.00,+ 0.21,+2.70%,"22,487"
18,00878 國泰永續高股息,33.30,+ 0.81,+2.49%,"21,621"
19,2027 大成鋼,43.85,+ 0.20,+0.46%,"21,485"
20,2337 旺宏,162.00,-13.50,-7.69%,"20,646"
21,2449 京元電子,322.50,+ 16.00,+5.22%,"19,250"
22,5880 合庫金,23.40,+ 0.35,+1.52%,"19,233"
23,3706 神達,100.00,+ 4.80,+5.04%,"18,803"
24,2881 富邦金,113.00,-0.50,-0.44%,"17,371"
25,2885 元大金,63.70,+ 4.10,+6.88%,"17,078"
26,3702 大聯大,118.00,-1.00,-0.84%,"16,994"
27,2409 友達,28.75,+ 2.60,+9.94%,"16,686"
28,1303 南亞,113.00,+ 0.50,+0.44%,"15,110"
29,00400A主動國泰動能高息,15.02,+ 0.26,+1.76%,"14,888"
30,2354 鴻準,65.10,+ 1.10,+1.72%,"14,502"
31,3036 文曄,292.50,+ 2.00,+0.69%,"13,636"
32,6770 力積電,84.60,-1.30,-1.51%,"12,883"
33,2897 王道銀行,10.20,+ 0.20,+2.00%,"12,745"
34,00891 中信關鍵半導體,36.75,+ 0.34,+0.93%,"12,650"
35,00988A主動統一全球創新,22.66,+ 0.96,+4.42%,"12,457"
36,6116 彩晶,22.70,+ 2.05,+9.93%,"10,441"
37,6257 矽格,230.00,+ 15.00,+6.98%,"10,271"
38,2301 光寶科,250.00,+ 22.50,+9.89%,"9,883"
39,6505 台塑化,55.90,+ 1.40,+2.57%,"9,712"
40,2406 國碩,38.00,+ 2.20,+6.15%,"9,500"
41,8422 可寧衛*,28.10,+ 0.75,+2.74%,"9,363"
42,6176 瑞儀,102.50,-1.00,-0.97%,"8,913"
43,3711 日月光投控,618.00,+ 28.00,+4.75%,"8,841"
44,2610 華航,19.95,+ 0.45,+2.31%,"8,439"
45,2845 遠東銀,12.35,+ 0.25,+2.07%,"8,331"
46,2481 強茂,159.00,+ 13.00,+8.90%,"7,440"
47,1714 和桐,11.00,+ 1.00,+10.00%,"6,969"
48,1513 中興電,184.50,+ 16.50,+9.82%,"6,759"
49,2332 友訊,16.85,-0.45,-2.60%,"6,709"
50,00997A主動群益美國增長,14.02,+ 0.76,+5.73%,"6,464"
