Rank,Stock,Price,Change,ChangePercent,NetSell
1,2884 玉山金,37.75,+ 0.10,+0.27%,"-45,764"
2,2002 中鋼,18.85,-0.15,-0.79%,"-31,736"
3,00878 國泰永續高股息,33.75,-0.12,-0.35%,"-28,643"
4,2883 凱基金,31.40,-0.25,-0.79%,"-26,027"
5,2327 國巨*,608.00,-14.00,-2.25%,"-24,623"
6,2834 臺企銀,16.30,0.00,0.00%,"-23,068"
7,2885 元大金,68.30,-1.40,-2.01%,"-21,737"
8,2890 永豐金,39.60,-0.95,-2.34%,"-21,293"
9,2610 華航,20.25,+ 0.35,+1.76%,"-20,368"
10,2887 台新新光金,37.15,-0.60,-1.59%,"-16,466"
11,2492 華新科,291.50,-11.00,-3.64%,"-13,104"
12,00632R元大台灣50反1,9.97,-0.04,-0.40%,"-12,642"
13,2377 微星,149.50,-9.50,-5.97%,"-12,503"
14,8112 至上,93.50,-2.30,-2.40%,"-10,370"
15,1717 長興,71.80,+ 0.10,+0.14%,"-9,694"
16,4938 和碩,90.30,-4.50,-4.75%,"-9,600"
17,2337 旺宏,129.50,-7.50,-5.47%,"-8,804"
18,00891 中信關鍵半導體,36.23,-0.15,-0.41%,"-8,238"
19,2645 長榮航太,182.00,-18.00,-9.00%,"-8,057"
20,5388 中磊,79.30,-0.50,-0.63%,"-7,778"
21,5871 中租-KY,108.50,-3.00,-2.69%,"-7,542"
22,00753L中信中國50正2,9.65,+ 0.30,+3.21%,"-7,004"
23,1409 新纖,24.40,-0.85,-3.37%,"-6,299"
24,2515 中工,11.85,-0.20,-1.66%,"-6,129"
25,2317 鴻海,255.00,-4.50,-1.73%,"-5,965"
26,2352 佳世達,29.00,-0.50,-1.69%,"-5,912"
27,2412 中華電,136.00,+ 1.00,+0.74%,"-5,749"
28,3702 大聯大,111.00,-4.00,-3.48%,"-5,613"
29,2105 正新,30.75,+ 0.35,+1.15%,"-5,045"
30,2208 台船,19.55,-0.75,-3.69%,"-4,881"
31,8033 雷虎,191.50,-10.00,-4.96%,"-4,765"
32,4763 材料*-KY,50.10,-1.40,-2.72%,"-4,715"
33,2332 友訊,22.00,-0.60,-2.65%,"-4,569"
34,2449 京元電子,248.50,+ 1.50,+0.61%,"-4,558"
35,2101 南港,31.90,+ 0.35,+1.11%,"-4,506"
36,3532 台勝科,371.50,+ 15.50,+4.35%,"-4,279"
37,1326 台化,59.30,-1.20,-1.98%,"-3,933"
38,1477 聚陽,204.50,-7.50,-3.54%,"-3,886"
39,3033 威健,46.70,-1.55,-3.21%,"-3,876"
40,1810 和成,26.20,-1.35,-4.90%,"-3,774"
41,2406 國碩,29.50,+ 0.30,+1.03%,"-3,744"
42,8261 富鼎,195.50,+ 10.50,+5.68%,"-3,587"
43,8046 南電,"1,295.00",-10.00,-0.77%,"-3,415"
44,3231 緯創,187.00,-6.50,-3.36%,"-3,278"
45,2633 台灣高鐵,26.00,+ 0.10,+0.39%,"-3,269"
46,6282 康舒,46.55,-0.45,-0.96%,"-3,216"
47,00885 富邦越南,17.49,-0.34,-1.91%,"-3,123"
48,3703 欣陸,19.70,-0.25,-1.25%,"-3,095"
49,2375 凱美,128.00,-2.50,-1.92%,"-3,087"
50,8150 南茂,91.50,-0.40,-0.44%,"-3,062"
