Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,6770 力積電,73.70,+ 6.70,+10.00%,"31,070,677","7,363,507","23,707,169"
2,8046 南電,"1,265.00",+ 115.00,+10.00%,"15,743,238","2,941,103","12,802,135"
3,2317 鴻海,270.00,+ 7.00,+2.66%,"16,213,151","6,470,373","9,742,777"
4,4958 臻鼎-KY,471.50,-18.50,-3.78%,"25,121,068","16,128,288","8,992,779"
5,2368 金像電,"1,000.00",+ 36.00,+3.73%,"19,904,239","12,399,297","7,504,941"
6,2377 微星,169.00,+ 15.00,+9.74%,"7,675,204","919,955","6,755,248"
7,2324 仁寶,39.90,+ 3.60,+9.92%,"6,715,851","914,242","5,801,609"
8,2376 技嘉,375.50,+ 25.00,+7.13%,"6,713,381","1,435,390","5,277,990"
9,2356 英業達,69.00,+ 3.90,+5.99%,"5,516,835","951,611","4,565,223"
10,2382 廣達,325.50,+ 10.00,+3.17%,"9,352,820","4,952,332","4,400,487"
11,2492 華新科,288.00,-12.50,-4.16%,"19,864,853","15,892,164","3,972,688"
12,8039 台虹,227.00,+ 11.00,+5.09%,"6,724,561","2,929,043","3,795,517"
13,3017 奇鋐,"2,910.00",+ 150.00,+5.43%,"12,048,731","8,652,305","3,396,426"
14,2344 華邦電,177.00,-1.00,-0.56%,"37,653,765","34,462,609","3,191,155"
15,2330 台積電,"2,415.00",+ 20.00,+0.84%,"46,798,062","43,667,182","3,130,879"
16,3037 欣興,"1,000.00",+ 8.00,+0.81%,"8,189,973","5,101,288","3,088,685"
17,3008 大立光,"4,585.00",+ 230.00,+5.28%,"9,763,565","6,693,035","3,070,529"
18,3026 禾伸堂,685.00,+ 39.00,+6.04%,"16,364,301","14,126,565","2,237,735"
19,2360 致茂,"2,195.00",+ 115.00,+5.53%,"5,935,222","3,714,234","2,220,987"
20,1717 長興,78.60,+ 6.70,+9.32%,"3,472,848","1,309,174","2,163,674"
21,00403A主動統一升級50,10.10,+ 0.16,+1.61%,"3,222,848","1,159,423","2,063,425"
22,8996 高力,"1,170.00",+ 105.00,+9.86%,"3,198,814","1,228,844","1,969,970"
23,1605 華新,40.00,+ 1.70,+4.44%,"3,795,737","1,911,200","1,884,536"
24,3533 嘉澤,"2,010.00",+ 20.00,+1.01%,"3,946,919","2,071,379","1,875,539"
25,1560 中砂,728.00,+ 41.00,+5.97%,"2,356,600","529,583","1,827,017"
26,00981A主動統一台股增長,29.34,+ 0.61,+2.12%,"4,939,942","3,227,791","1,712,151"
27,3231 緯創,193.50,+ 2.50,+1.31%,"8,310,754","6,600,172","1,710,582"
28,2303 聯電,123.00,0.00,0.00%,"11,455,480","9,753,279","1,702,200"
29,6442 光聖,"1,595.00",+ 145.00,+10.00%,"4,669,627","3,226,610","1,443,017"
30,2395 研華,686.00,+ 25.00,+3.78%,"4,133,356","2,774,611","1,358,744"
31,5388 中磊,82.40,-8.70,-9.55%,"1,619,389","339,566","1,279,823"
32,2449 京元電子,259.00,+ 13.00,+5.28%,"5,538,578","4,308,914","1,229,664"
33,3406 玉晶光,578.00,+ 40.00,+7.43%,"1,558,193","507,417","1,050,776"
34,1513 中興電,165.50,+ 5.00,+3.12%,"1,203,100","280,432","922,667"
35,6446 藥華藥,"1,440.00",-20.00,-1.37%,"8,862,172","8,031,772","830,400"
36,8033 雷虎,173.00,-16.00,-8.47%,"2,368,768","1,542,385","826,382"
37,1802 台玻,57.60,+ 1.70,+3.04%,"2,221,189","1,488,373","732,815"
38,2464 盟立,196.50,+ 9.00,+4.80%,"5,737,541","5,038,824","698,716"
39,2891 中信金,66.60,-0.20,-0.30%,"2,601,153","1,926,676","674,476"
40,00631L元大台灣50正2,35.45,+ 0.58,+1.66%,"6,157,057","5,492,059","664,998"
41,6831 邁科,678.00,+ 61.00,+9.89%,"842,689","197,855","644,833"
42,006208富邦台50,240.90,+ 2.00,+0.84%,"1,065,004","429,082","635,921"
43,3376 新日興,192.00,+ 8.00,+4.35%,"819,446","208,310","611,136"
44,6257 矽格,211.00,+ 6.50,+3.18%,"1,541,180","930,883","610,297"
45,0056 元大高股息,52.70,+ 0.40,+0.76%,"1,916,864","1,317,400","599,464"
46,3706 神達,92.40,+ 2.40,+2.67%,"1,651,818","1,135,931","515,886"
47,3149 正達,68.30,+ 0.80,+1.19%,"1,752,493","1,242,632","509,860"
48,3189 景碩,858.00,+ 16.00,+1.90%,"2,967,136","2,459,488","507,647"
49,3016 嘉晶,104.00,+ 2.50,+2.46%,"888,803","389,829","498,973"
50,2426 鼎元,68.90,+ 4.20,+6.49%,"1,202,898","717,219","485,678"
