Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2337 旺宏,162.50,+ 1.00,+0.62%,"57,327"
2,00712 復華富時不動產,8.63,+ 0.03,+0.35%,"21,948"
3,8150 南茂,97.50,+ 1.50,+1.56%,"18,341"
4,2887 台新新光金,31.90,+ 0.05,+0.16%,"7,636"
5,2353 宏碁,31.90,-1.90,-5.62%,"7,429"
6,2885 元大金,66.30,-0.40,-0.60%,"7,331"
7,2618 長榮航,43.80,-0.70,-1.57%,"7,123"
8,6239 力成,314.00,-12.00,-3.68%,"7,045"
9,6191 精成科,100.50,+ 1.20,+1.21%,"6,981"
10,2801 彰銀,23.40,-0.10,-0.43%,"6,699"
11,2603 長榮,181.00,-4.00,-2.16%,"6,678"
12,3711 日月光投控,632.00,-9.00,-1.40%,"6,483"
13,00953B群益優選非投等債,9.68,+ 0.02,+0.21%,"5,630"
14,1314 中石化,7.97,-0.07,-0.87%,"5,609"
15,5469 瀚宇博,87.40,+ 1.30,+1.51%,"4,372"
16,009805新光美國電力基建,17.05,-0.09,-0.53%,"4,291"
17,3033 威健,49.00,-0.25,-0.51%,"4,143"
18,6226 光鼎,18.25,+ 1.65,+9.94%,"4,130"
19,1102 亞泥,35.75,-0.35,-0.97%,"3,929"
20,6213 聯茂,346.50,+ 7.00,+2.06%,"3,833"
21,2610 華航,23.20,-1.00,-4.13%,"3,664"
22,3036 文曄,215.50,-2.00,-0.92%,"3,612"
23,3717 聯嘉投控,23.60,+ 1.25,+5.59%,"3,428"
24,2484 希華,76.80,+ 6.90,+9.87%,"3,342"
25,6202 盛群,63.90,-6.50,-9.23%,"3,150"
26,2542 興富發,42.90,-0.40,-0.92%,"3,141"
27,8046 南電,"1,125.00",+ 80.00,+7.66%,"3,130"
28,00753L中信中國50正2,7.96,-0.34,-4.10%,"3,012"
29,3028 增你強,80.90,+ 3.10,+3.98%,"2,914"
30,6139 亞翔,878.00,+ 3.00,+0.34%,"2,859"
31,1409 新纖,26.10,-0.95,-3.51%,"2,768"
32,2367 燿華,52.80,-4.00,-7.04%,"2,755"
33,2002 中鋼,19.00,-0.05,-0.26%,"2,636"
34,3189 景碩,797.00,-15.00,-1.85%,"2,573"
35,2449 京元電子,308.00,-26.50,-7.92%,"2,555"
36,00665L富邦恒生國企正2,7.38,-0.23,-3.02%,"2,468"
37,3042 晶技,193.00,+ 6.00,+3.21%,"2,447"
38,2105 正新,29.40,-0.20,-0.68%,"2,333"
39,3702 大聯大,106.50,-0.50,-0.47%,"2,289"
40,009817國泰日本不動產,8.92,+ 0.11,+1.25%,"2,236"
41,4960 誠美材,25.65,-1.80,-6.56%,"2,180"
42,2464 盟立,155.50,-14.00,-8.26%,"2,057"
43,2855 統一證,50.00,-0.40,-0.79%,"2,037"
44,2368 金像電,"1,190.00",-50.00,-4.03%,"1,993"
45,00885 富邦越南,18.88,-0.02,-0.11%,"1,949"
46,00632R元大台灣50反1,10.45,+ 0.41,+4.08%,"1,898"
47,2483 百容,55.70,+ 5.00,+9.86%,"1,870"
48,2355 敬鵬,51.70,-3.30,-6.00%,"1,867"
49,00865B國泰US短期公債,48.47,+ 0.07,+0.14%,"1,805"
50,8261 富鼎,244.00,-11.50,-4.50%,"1,804"
