Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.52,-0.76,-7.39%,"174,957","1,078,260","-903,303"
2,00685L群益臺灣加權正2,10.54,-1.63,-13.39%,"199,286","841,635","-642,349"
3,00631L元大台灣50正2,32.17,-5.02,-13.50%,"128,424","542,520","-414,096"
4,009816凱基台灣TOP50,14.28,-1.01,-6.61%,"118,210","451,297","-333,087"
5,0050 元大台灣50,100.15,-6.25,-5.87%,"90,776","421,680","-330,904"
6,00981A主動統一台股增長,26.43,-2.52,-8.70%,"55,747","288,767","-233,020"
7,00991A主動復華未來50,16.82,-1.71,-9.23%,"57,646","285,317","-227,671"
8,00406A主動中信台灣收益,8.82,-0.82,-8.51%,"40,157","219,056","-178,899"
9,00405A主動富邦台灣龍耀,7.75,-0.69,-8.18%,"35,184","197,556","-162,371"
10,0056 元大高股息,50.75,-1.90,-3.61%,"35,454","189,524","-154,069"
11,00407A主動凱基台灣,8.58,-0.64,-6.94%,"43,766","164,439","-120,673"
12,6770 力積電,68.90,-7.60,-9.93%,"91,866","181,188","-89,321"
13,00988A主動統一全球創新,16.24,-1.97,-10.82%,"35,776","114,048","-78,272"
14,2303 聯電,144.00,-16.00,-10.00%,"50,411","126,883","-76,472"
15,00929 復華台灣科技優息,28.52,-1.38,-4.62%,"16,333","92,489","-76,155"
16,00919 群益台灣精選高息,28.93,-0.62,-2.10%,"24,897","88,924","-64,027"
17,2344 華邦電,155.00,-17.00,-9.88%,"26,667","81,891","-55,223"
18,00990A主動元大AI新經濟,15.49,-1.70,-9.89%,"22,965","70,460","-47,494"
19,2330 台積電,"2,290.00",-180.00,-7.29%,"15,028","56,819","-41,790"
20,00400A主動國泰動能高息,12.99,-1.00,-7.15%,"15,649","56,578","-40,928"
21,00992A主動群益科技創新,15.22,-1.53,-9.13%,"18,593","56,088","-37,495"
22,00982A主動群益台灣強棒,21.43,-2.14,-9.08%,"15,082","51,614","-36,532"
23,00927 群益半導體收益,35.68,-3.02,-7.80%,"9,013","44,291","-35,277"
24,00878 國泰永續高股息,31.81,-1.14,-3.46%,"18,224","53,419","-35,195"
25,0052 富邦科技,57.90,-4.30,-6.91%,"14,150","47,908","-33,758"
26,2408 南亞科,395.50,-43.50,-9.91%,"10,597","41,140","-30,543"
27,2337 旺宏,125.00,-11.50,-8.42%,"19,152","48,703","-29,550"
28,2313 華通,212.00,-23.50,-9.98%,"11,020","36,578","-25,557"
29,00891 中信關鍵半導體,33.35,-2.66,-7.39%,"7,783","31,447","-23,663"
30,2409 友達,25.80,-1.85,-6.69%,"27,583","51,238","-23,655"
31,00637L元大滬深300正2,19.29,-1.61,-7.70%,"15,868","38,688","-22,820"
32,2382 廣達,325.50,-26.50,-7.53%,"17,499","38,274","-20,775"
33,00997A主動群益美國增長,11.00,-0.89,-7.49%,"10,321","27,017","-16,695"
34,3033 威健,48.80,-5.40,-9.96%,"7,080","23,441","-16,360"
35,00935 野村臺灣新科技50,53.40,-4.55,-7.85%,"6,773","23,003","-16,230"
36,2449 京元電子,286.50,-31.50,-9.91%,"10,778","25,745","-14,967"
37,1303 南亞,199.00,-22.00,-9.95%,"101,848","116,226","-14,378"
38,00984A主動安聯台灣高息,14.80,-0.82,-5.25%,"6,263","20,613","-14,350"
39,00922 國泰台灣領袖50,37.91,-2.49,-6.16%,"5,517","19,577","-14,059"
40,6282 康舒,48.80,-4.20,-7.92%,"4,841","18,396","-13,554"
41,2353 宏碁,29.60,-1.15,-3.74%,"20,299","33,674","-13,375"
42,2515 中工,12.25,-0.75,-5.77%,"11,284","24,538","-13,254"
43,00408A主動第一金優股息,9.65,-0.43,-4.27%,"7,522","20,252","-12,729"
44,00830 國泰費城半導體,83.10,-5.95,-6.68%,"5,265","17,982","-12,716"
45,1802 台玻,56.60,-5.10,-8.27%,"3,977","16,662","-12,685"
46,4958 臻鼎-KY,521.00,-57.00,-9.86%,"3,885","16,276","-12,390"
47,00961 FT臺灣永續高息,12.34,-0.18,-1.44%,"4,488","16,669","-12,181"
48,1314 中石化,8.64,-0.42,-4.64%,"21,899","33,673","-11,774"
49,00663L國泰臺灣加權正2,92.25,-14.50,-13.58%,"5,457","16,549","-11,092"
50,2891 中信金,62.10,-0.90,-1.43%,"53,752","64,031","-10,278"
