Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,9.28,-0.24,-2.52%,"-533,955"
2,0050 元大台灣50,99.20,-0.95,-0.95%,"-319,567"
3,6770 力積電,63.00,-5.90,-8.56%,"-139,654"
4,00981A主動統一台股增長,25.90,-0.53,-2.01%,"-133,331"
5,2887 台新新光金,35.15,-0.40,-1.13%,"-72,748"
6,009816凱基台灣TOP50,14.14,-0.14,-0.98%,"-57,463"
7,1303 南亞,186.50,-12.50,-6.28%,"-55,900"
8,2303 聯電,130.00,-14.00,-9.72%,"-55,062"
9,00991A主動復華未來50,16.50,-0.32,-1.90%,"-54,701"
10,2330 台積電,"2,320.00",+ 30.00,+1.31%,"-45,856"
11,0056 元大高股息,49.95,-0.80,-1.58%,"-35,159"
12,00919 群益台灣精選高息,28.55,-0.38,-1.31%,"-31,590"
13,2890 永豐金,39.70,-0.30,-0.75%,"-30,790"
14,2885 元大金,62.90,-2.10,-3.23%,"-28,875"
15,00982A主動群益台灣強棒,21.08,-0.35,-1.63%,"-27,423"
16,00405A主動富邦台灣龍耀,7.56,-0.19,-2.45%,"-27,390"
17,00878 國泰永續高股息,31.36,-0.45,-1.41%,"-26,750"
18,2344 華邦電,151.00,-4.00,-2.58%,"-25,755"
19,2449 京元電子,270.50,-16.00,-5.58%,"-22,286"
20,00400A主動國泰動能高息,12.72,-0.27,-2.08%,"-20,875"
21,00929 復華台灣科技優息,27.94,-0.58,-2.03%,"-18,290"
22,00992A主動群益科技創新,14.87,-0.35,-2.30%,"-17,856"
23,1314 中石化,8.28,-0.36,-4.17%,"-17,132"
24,2880 華南金,39.90,-0.25,-0.62%,"-16,978"
25,2313 華通,199.00,-13.00,-6.13%,"-16,826"
26,3711 日月光投控,597.00,-17.00,-2.77%,"-15,744"
27,2408 南亞科,381.00,-14.50,-3.67%,"-15,578"
28,00988A主動統一全球創新,16.56,+ 0.32,+1.97%,"-15,480"
29,1301 台塑,60.60,-2.20,-3.50%,"-12,851"
30,8150 南茂,103.00,-7.50,-6.79%,"-12,062"
31,00891 中信關鍵半導體,32.67,-0.68,-2.04%,"-11,649"
32,2542 興富發,43.30,0.00,0.00%,"-10,608"
33,00990A主動元大AI新經濟,15.82,+ 0.33,+2.13%,"-10,215"
34,009820元大納斯達克精選,9.73,+ 0.05,+0.52%,"-10,002"
35,00406A主動中信台灣收益,8.72,-0.10,-1.13%,"-9,640"
36,00935 野村臺灣新科技50,52.20,-1.20,-2.25%,"-8,944"
37,2323 中環,10.25,0.00,0.00%,"-8,819"
38,2301 光寶科,193.50,-3.00,-1.53%,"-8,760"
39,1605 華新,31.80,-0.80,-2.45%,"-8,574"
40,00999A主動野村臺灣高息,9.88,-0.08,-0.80%,"-8,526"
41,3033 威健,47.90,-0.90,-1.84%,"-8,415"
42,00922 國泰台灣領袖50,37.50,-0.41,-1.08%,"-8,398"
43,2801 彰銀,23.85,-0.05,-0.21%,"-8,382"
44,00631L元大台灣50正2,32.06,-0.11,-0.34%,"-8,145"
45,1312 國喬,12.70,-0.15,-1.17%,"-8,018"
46,1326 台化,64.20,-1.90,-2.87%,"-7,275"
47,1434 福懋,18.55,-0.65,-3.39%,"-6,899"
48,2352 佳世達,29.85,-0.55,-1.81%,"-6,732"
49,2308 台達電,"1,705.00",-35.00,-2.01%,"-6,202"
50,1717 長興,62.10,-2.40,-3.72%,"-6,189"
