Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.28,-0.13,-1.25%,"-158,146"
2,1303 南亞,221.00,-6.50,-2.86%,"-99,438"
3,0050 元大台灣50,106.40,+ 0.10,+0.09%,"-80,749"
4,00981A主動統一台股增長,28.95,-0.43,-1.46%,"-71,367"
5,2409 友達,27.65,-0.65,-2.30%,"-59,742"
6,00991A主動復華未來50,18.53,-0.60,-3.14%,"-56,477"
7,00992A主動群益科技創新,16.75,-0.27,-1.59%,"-38,831"
8,2337 旺宏,136.50,-12.00,-8.08%,"-26,620"
9,1802 台玻,61.70,-1.50,-2.37%,"-23,508"
10,2887 台新新光金,36.15,0.00,0.00%,"-23,256"
11,2332 友訊,22.50,-1.05,-4.46%,"-23,249"
12,1102 亞泥,33.00,+ 0.50,+1.54%,"-23,060"
13,2330 台積電,"2,470.00",+ 30.00,+1.23%,"-20,058"
14,6282 康舒,53.00,-3.20,-5.69%,"-18,613"
15,4958 臻鼎-KY,578.00,-40.00,-6.47%,"-17,789"
16,00919 群益台灣精選高息,29.55,-0.22,-0.74%,"-17,265"
17,2408 南亞科,439.00,-42.00,-8.73%,"-17,102"
18,2885 元大金,66.70,-0.30,-0.45%,"-16,900"
19,00982A主動群益台灣強棒,23.57,-0.10,-0.42%,"-16,281"
20,00878 國泰永續高股息,32.95,-0.26,-0.78%,"-14,476"
21,00929 復華台灣科技優息,29.90,-0.22,-0.73%,"-14,106"
22,2634 漢翔,64.50,-3.80,-5.56%,"-13,650"
23,1409 新纖,26.00,+ 0.10,+0.39%,"-13,533"
24,3037 欣興,882.00,-54.00,-5.77%,"-12,954"
25,009816凱基台灣TOP50,15.29,0.00,0.00%,"-11,613"
26,3702 大聯大,113.50,-3.00,-2.58%,"-10,200"
27,00988A主動統一全球創新,18.21,-1.00,-5.21%,"-9,601"
28,00631L元大台灣50正2,37.19,+ 0.15,+0.40%,"-9,277"
29,2382 廣達,352.00,-13.50,-3.69%,"-8,612"
30,0056 元大高股息,52.65,-0.35,-0.66%,"-8,516"
31,8046 南電,"1,275.00",-140.00,-9.89%,"-8,141"
32,00990A主動元大AI新經濟,17.19,-0.97,-5.34%,"-7,603"
33,2303 聯電,160.00,-6.00,-3.61%,"-6,916"
34,00891 中信關鍵半導體,36.01,-0.26,-0.72%,"-6,627"
35,2449 京元電子,318.00,+ 11.00,+3.58%,"-6,499"
36,6005 群益證,34.65,+ 0.25,+0.73%,"-6,382"
37,2515 中工,13.00,-0.25,-1.89%,"-6,321"
38,00400A主動國泰動能高息,13.99,-0.16,-1.13%,"-6,178"
39,1717 長興,70.80,-0.70,-0.98%,"-5,972"
40,2327 國巨*,776.00,-22.00,-2.76%,"-5,852"
41,1216 統一,79.00,+ 0.40,+0.51%,"-5,742"
42,00935 野村臺灣新科技50,57.95,-0.50,-0.86%,"-5,532"
43,6202 盛群,64.10,-6.80,-9.59%,"-4,661"
44,1514 亞力,106.50,-4.00,-3.62%,"-4,285"
45,2838 聯邦銀,20.90,-0.15,-0.71%,"-4,243"
46,00999A主動野村臺灣高息,10.54,-0.06,-0.57%,"-4,194"
47,5469 瀚宇博,73.20,-3.50,-4.56%,"-4,188"
48,3016 嘉晶,116.00,-7.00,-5.69%,"-3,971"
49,0052 富邦科技,62.20,-0.05,-0.08%,"-3,839"
50,00980A主動野村臺灣優選,23.10,-0.29,-1.24%,"-3,656"
