Rank,Stock,Price,Change,ChangePercent,NetSell
1,2834 臺企銀,16.55,0.00,0.00%,"-147,538"
2,2880 華南金,39.60,+ 0.80,+2.06%,"-77,455"
3,2884 玉山金,38.00,+ 0.65,+1.74%,"-76,828"
4,0050 元大台灣50,104.65,+ 0.85,+0.82%,"-73,227"
5,1303 南亞,192.00,+ 6.00,+3.23%,"-72,293"
6,00878 國泰永續高股息,32.38,+ 0.23,+0.72%,"-69,470"
7,2492 華新科,266.00,-6.50,-2.39%,"-68,245"
8,2801 彰銀,24.10,+ 0.25,+1.05%,"-68,130"
9,2409 友達,25.60,-0.20,-0.78%,"-65,559"
10,2327 國巨*,554.00,-8.00,-1.42%,"-61,512"
11,2449 京元電子,232.00,-3.00,-1.28%,"-56,055"
12,6005 群益證,30.65,+ 0.30,+0.99%,"-48,840"
13,2812 台中銀,18.85,+ 0.05,+0.27%,"-42,091"
14,00891 中信關鍵半導體,33.65,+ 0.20,+0.60%,"-41,385"
15,2885 元大金,64.00,+ 1.90,+3.06%,"-40,852"
16,4958 臻鼎-KY,441.00,-22.00,-4.75%,"-40,851"
17,2337 旺宏,122.50,+ 0.50,+0.41%,"-39,716"
18,3481 群創,46.05,+ 0.05,+0.11%,"-37,549"
19,2481 強茂,133.00,-5.50,-3.97%,"-36,541"
20,1718 中纖,10.70,+ 0.35,+3.38%,"-35,808"
21,2382 廣達,321.50,-5.50,-1.68%,"-32,515"
22,6239 力成,267.50,-1.00,-0.37%,"-30,454"
23,00881 國泰台灣科技龍頭,48.59,-0.09,-0.18%,"-30,211"
24,5388 中磊,77.60,0.00,0.00%,"-28,404"
25,1301 台塑,59.40,+ 1.60,+2.77%,"-27,489"
26,2330 台積電,"2,410.00",+ 35.00,+1.47%,"-24,474"
27,6116 彩晶,13.80,0.00,0.00%,"-22,296"
28,009820元大納斯達克精選,9.78,-0.02,-0.20%,"-22,107"
29,1314 中石化,8.23,+ 0.41,+5.24%,"-21,944"
30,1326 台化,60.10,+ 1.70,+2.91%,"-21,843"
31,2308 台達電,"1,750.00",+ 5.00,+0.29%,"-20,004"
32,3702 大聯大,111.00,+ 6.50,+6.22%,"-19,891"
33,2332 友訊,20.20,-0.30,-1.46%,"-19,760"
34,3090 日電貿,165.00,-7.00,-4.07%,"-19,564"
35,8150 南茂,86.70,-1.20,-1.37%,"-18,726"
36,8926 台汽電,57.30,+ 0.50,+0.88%,"-18,516"
37,3036 文曄,206.00,+ 0.50,+0.24%,"-15,699"
38,2406 國碩,28.45,-0.15,-0.52%,"-14,274"
39,2478 大毅,123.50,-5.00,-3.89%,"-14,155"
40,1714 和桐,17.00,0.00,0.00%,"-13,907"
41,1409 新纖,24.50,+ 0.10,+0.41%,"-13,785"
42,2303 聯電,116.50,+ 1.00,+0.87%,"-12,629"
43,2645 長榮航太,177.00,-2.00,-1.12%,"-12,104"
44,2458 義隆,140.50,-1.00,-0.71%,"-11,456"
45,8033 雷虎,185.50,-2.00,-1.07%,"-11,440"
46,2633 台灣高鐵,26.15,+ 0.15,+0.58%,"-11,391"
47,2368 金像電,965.00,-60.00,-5.85%,"-11,295"
48,9904 寶成,25.00,-0.05,-0.20%,"-11,290"
49,3711 日月光投控,587.00,-3.00,-0.51%,"-10,723"
50,1312 國喬,12.00,+ 0.25,+2.13%,"-10,319"
