Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00919 群益台灣精選高息,30.69,+ 0.50,+1.66%,"24,479","160,136","-135,657"
2,4938 和碩,83.50,-5.60,-6.29%,"13,723","42,721","-28,998"
3,6770 力積電,73.30,+ 6.10,+9.08%,"15,313","35,628","-20,314"
4,2301 光寶科,207.50,-9.50,-4.38%,"4,903","24,000","-19,096"
5,2609 陽明,51.20,-1.20,-2.29%,"3,955","22,916","-18,961"
6,00896 中信綠能及電動車,29.00,+ 0.67,+2.36%,"5,908","23,516","-17,608"
7,2313 華通,257.50,-5.50,-2.09%,"4,753","19,664","-14,911"
8,6239 力成,327.00,-20.50,-5.90%,"5,267","18,800","-13,533"
9,00712 復華富時不動產,8.86,+ 0.06,+0.68%,"7,647","21,043","-13,395"
10,2408 南亞科,395.50,+ 21.50,+5.75%,"9,762","22,609","-12,846"
11,2385 群光,121.50,-12.50,-9.33%,"5,600","17,704","-12,104"
12,00632R元大台灣50反1,10.23,-0.32,-3.03%,"16,890","27,793","-10,902"
13,8112 至上,97.30,-1.50,-1.52%,"2,193","12,994","-10,801"
14,8105 凌巨,21.40,-1.05,-4.68%,"3,076","13,733","-10,657"
15,2303 聯電,141.50,+ 8.00,+5.99%,"56,401","66,789","-10,388"
16,8150 南茂,95.90,-1.10,-1.13%,"3,937","13,034","-9,096"
17,2449 京元電子,281.00,-1.00,-0.35%,"2,618","11,456","-8,837"
18,2406 國碩,38.25,-0.75,-1.92%,"2,752","11,204","-8,452"
19,00916 國泰全球品牌50,27.90,+ 0.49,+1.79%,"4,345","12,650","-8,305"
20,00961 FT臺灣永續高息,12.94,+ 0.08,+0.62%,"3,390","10,818","-7,427"
21,2481 強茂,142.50,-2.50,-1.72%,"2,551","8,970","-6,419"
22,2355 敬鵬,60.30,-1.30,-2.11%,"1,357","7,232","-5,874"
23,6443 元晶,41.20,-0.55,-1.32%,"2,648","8,022","-5,374"
24,6176 瑞儀,88.70,-2.60,-2.85%,"2,270","7,532","-5,261"
25,2382 廣達,370.00,-2.00,-0.54%,"4,490","9,131","-4,641"
26,2495 普安,50.50,+ 0.20,+0.40%,"1,615","6,152","-4,536"
27,3706 神達,85.60,+ 0.10,+0.12%,"2,883","7,419","-4,535"
28,6116 彩晶,16.50,+ 0.90,+5.77%,"6,617","11,132","-4,515"
29,1409 新纖,25.45,-0.05,-0.20%,"2,211","6,566","-4,354"
30,00953B群益優選非投等債,9.59,-0.01,-0.10%,"14,558","18,675","-4,116"
31,8021 尖點,506.00,-16.00,-3.07%,"1,070","4,687","-3,617"
32,2409 友達,24.10,+ 0.60,+2.55%,"15,927","19,518","-3,590"
33,2356 英業達,67.10,+ 0.90,+1.36%,"3,973","7,474","-3,501"
34,2606 裕民,67.20,-1.10,-1.61%,"3,423","6,577","-3,153"
35,2615 萬海,83.50,-1.50,-1.76%,"2,148","5,004","-2,855"
36,2483 百容,38.15,+ 0.05,+0.13%,"1,087","3,932","-2,845"
37,6282 康舒,58.30,+ 0.20,+0.34%,"1,934","4,767","-2,832"
38,9904 寶成,26.65,0.00,0.00%,"7,843","10,653","-2,809"
39,9910 豐泰,79.10,-8.70,-9.91%,"1,180","3,767","-2,586"
40,3036 文曄,226.00,-2.50,-1.09%,"3,909","6,325","-2,415"
41,2472 立隆電,386.00,+ 14.50,+3.90%,"1,645","3,974","-2,328"
42,3005 神基,104.00,-1.50,-1.42%,"1,422","3,745","-2,323"
43,2371 大同,28.45,+ 0.05,+0.18%,"1,957","4,212","-2,254"
44,2484 希華,73.30,+ 6.60,+9.90%,"6,052","8,240","-2,188"
45,5871 中租-KY,118.50,-3.00,-2.47%,"3,658","5,752","-2,094"
46,2603 長榮,224.50,-3.50,-1.54%,"7,186","9,270","-2,083"
47,3014 聯陽,150.50,-2.50,-1.63%,"2,028","4,075","-2,046"
48,00984D主動聯博全球非投,10.08,+ 0.01,+0.10%,"5,060","6,927","-1,867"
49,3673 TPK-KY,79.50,-0.30,-0.38%,"1,314","3,166","-1,851"
50,00910 第一金太空衛星,70.45,-4.80,-6.38%,910,"2,741","-1,830"
