Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3037 欣興,992.00,+ 37.00,+3.87%,"7,369,228","20,870,585","-13,501,356"
2,6213 聯茂,427.50,+ 38.50,+9.90%,"8,560,864","19,667,850","-11,106,986"
3,3189 景碩,836.00,+ 13.00,+1.58%,"3,034,065","13,363,533","-10,329,468"
4,2330 台積電,"2,380.00",+ 10.00,+0.42%,"51,385,081","57,947,015","-6,561,933"
5,3036 文曄,229.00,+ 17.50,+8.27%,"4,604,039","9,078,822","-4,474,783"
6,1303 南亞,185.00,-3.00,-1.60%,"19,849,022","23,929,994","-4,080,971"
7,2327 國巨*,573.00,+ 33.00,+6.11%,"20,689,287","24,331,353","-3,642,065"
8,2455 全新,384.50,+ 20.50,+5.63%,"1,981,600","5,475,360","-3,493,759"
9,2345 智邦,"2,165.00",-50.00,-2.26%,"6,182,816","9,570,245","-3,387,429"
10,2049 上銀,387.00,0.00,0.00%,"3,462,621","6,737,572","-3,274,950"
11,2360 致茂,"2,030.00",0.00,0.00%,"3,261,193","6,527,651","-3,266,458"
12,6239 力成,288.50,+ 26.00,+9.90%,"2,274,216","5,485,977","-3,211,760"
13,2354 鴻準,63.10,+ 1.30,+2.10%,"2,397,962","5,108,412","-2,710,449"
14,3665 貿聯-KY,"2,190.00",-10.00,-0.45%,"9,619,095","12,285,549","-2,666,453"
15,2454 聯發科,"3,960.00",+ 60.00,+1.54%,"23,240,434","25,900,624","-2,660,190"
16,8996 高力,"1,075.00",+ 30.00,+2.87%,"2,354,119","4,947,972","-2,593,852"
17,3017 奇鋐,"2,765.00",-20.00,-0.72%,"9,345,241","11,715,402","-2,370,160"
18,3481 群創,52.30,+ 4.75,+9.99%,"11,313,764","13,295,874","-1,982,110"
19,2344 華邦電,179.50,+ 16.00,+9.79%,"27,206,284","29,019,818","-1,813,534"
20,2464 盟立,180.00,+ 6.50,+3.75%,"3,029,155","4,739,457","-1,710,302"
21,3450 聯鈞,524.00,+ 47.00,+9.85%,"6,758,403","8,418,211","-1,659,808"
22,3653 健策,"4,135.00",-245.00,-5.59%,"6,078,537","7,725,227","-1,646,690"
23,2357 華碩,818.00,+ 1.00,+0.12%,"2,244,909","3,746,677","-1,501,767"
24,2301 光寶科,271.50,+ 24.50,+9.92%,"6,975,917","8,382,355","-1,406,437"
25,1216 統一,75.50,-0.20,-0.26%,"802,064","2,078,994","-1,276,930"
26,6451 訊芯-KY,456.00,+ 35.00,+8.31%,"2,058,096","3,258,995","-1,200,898"
27,6505 台塑化,69.00,-2.00,-2.82%,"1,792,374","2,943,036","-1,150,661"
28,4576 大銀微系統,226.50,+ 8.50,+3.90%,"710,005","1,796,869","-1,086,864"
29,2451 創見,295.50,-1.50,-0.51%,"1,842,104","2,886,966","-1,044,861"
30,2317 鴻海,264.50,+ 4.50,+1.73%,"9,214,462","10,147,169","-932,707"
31,4967 十銓,280.50,+ 0.50,+0.18%,"1,482,481","2,406,969","-924,488"
32,6781 AES-KY,"1,195.00",+ 50.00,+4.37%,"2,225,207","3,067,583","-842,376"
33,6271 同欣電,197.00,+ 3.50,+1.81%,"1,441,449","2,279,088","-837,638"
34,2481 強茂,137.50,+ 4.50,+3.38%,"1,632,653","2,340,526","-707,872"
35,00981A主動統一台股增長,28.53,+ 0.50,+1.78%,"4,550,645","5,249,895","-699,250"
36,8028 昇陽半導體,264.00,+ 10.00,+3.94%,"858,778","1,539,758","-680,979"
37,6805 富世達,"1,755.00",+ 85.00,+5.09%,"4,767,631","5,420,371","-652,739"
38,2379 瑞昱,758.00,+ 8.00,+1.07%,"1,974,751","2,610,338","-635,587"
39,8271 宇瞻,235.50,0.00,0.00%,"1,632,684","2,256,934","-624,250"
40,6831 邁科,619.00,-18.00,-2.83%,"504,963","1,127,770","-622,807"
41,1476 儒鴻,337.00,-10.00,-2.88%,"458,313","1,071,007","-612,693"
42,8046 南電,"1,130.00",+ 50.00,+4.63%,"3,831,306","4,436,930","-605,623"
43,1301 台塑,55.60,-0.20,-0.36%,"800,517","1,382,982","-582,464"
44,6269 台郡,65.90,-0.70,-1.05%,"604,807","1,115,653","-510,845"
45,6789 采鈺,441.50,+ 24.50,+5.88%,"760,360","1,255,402","-495,042"
46,6197 佳必琪,309.00,+ 15.50,+5.28%,"660,925","1,128,476","-467,550"
47,8112 至上,92.40,+ 1.20,+1.32%,"1,564,291","2,020,024","-455,732"
48,00929 復華台灣科技優息,29.16,+ 0.57,+1.99%,"587,352","1,035,729","-448,376"
49,4763 材料*-KY,50.00,+ 0.10,+0.20%,"266,379","695,582","-429,203"
50,7711 永擎,405.00,+ 30.00,+8.00%,"538,273","956,968","-418,694"
