Rank,Stock,Price,Change,ChangePercent,NetSell
1,6770 力積電,68.50,+ 0.70,+1.03%,"-113,662"
2,00632R元大台灣50反1,9.81,-0.19,-1.90%,"-83,848"
3,2408 南亞科,496.00,+ 18.50,+3.87%,"-71,882"
4,2344 華邦電,174.00,+ 5.00,+2.96%,"-62,721"
5,2834 臺企銀,17.00,-0.10,-0.58%,"-34,662"
6,2303 聯電,130.00,+ 5.00,+4.00%,"-30,485"
7,1303 南亞,225.50,+ 4.50,+2.04%,"-19,939"
8,6919 康霈*,86.40,+ 1.90,+2.25%,"-19,610"
9,009828中信台日韓PCB,9.43,+ 0.10,+1.07%,"-19,343"
10,1409 新纖,24.55,-0.05,-0.20%,"-19,163"
11,00919 群益台灣精選高息,33.02,+ 0.50,+1.54%,"-18,832"
12,4958 臻鼎-KY,463.00,-1.00,-0.22%,"-18,016"
13,2337 旺宏,121.50,+ 4.50,+3.85%,"-17,697"
14,2449 京元電子,262.00,+ 1.00,+0.38%,"-17,377"
15,3036 文曄,192.50,+ 2.00,+1.05%,"-16,713"
16,1714 和桐,16.65,+ 0.10,+0.60%,"-15,018"
17,00918 大華優利高填息30,35.88,+ 0.42,+1.18%,"-14,383"
18,1718 中纖,10.60,-0.10,-0.93%,"-13,987"
19,3006 晶豪科,278.50,+ 1.50,+0.54%,"-13,747"
20,1101 台泥,24.60,+ 0.15,+0.61%,"-12,872"
21,6505 台塑化,78.10,+ 1.60,+2.09%,"-12,539"
22,00712 復華富時不動產,8.68,+ 0.04,+0.46%,"-12,054"
23,00409A主動復華全球50,9.90,+ 0.31,+3.23%,"-11,811"
24,6116 彩晶,14.05,+ 0.15,+1.08%,"-11,298"
25,5871 中租-KY,111.50,0.00,0.00%,"-11,275"
26,8112 至上,90.50,+ 1.20,+1.34%,"-10,934"
27,00685L群益臺灣加權正2,12.13,+ 0.44,+3.76%,"-10,475"
28,2489 瑞軒,41.00,+ 0.10,+0.24%,"-10,127"
29,6257 矽格,212.00,+ 3.00,+1.44%,"-8,730"
30,2481 強茂,156.00,0.00,0.00%,"-8,102"
31,2609 陽明,58.20,+ 0.40,+0.69%,"-7,799"
32,009820元大納斯達克精選,9.82,+ 0.16,+1.66%,"-7,741"
33,2201 裕隆,31.10,-0.30,-0.96%,"-7,678"
34,9904 寶成,24.60,+ 0.05,+0.20%,"-7,486"
35,8039 台虹,297.50,+ 4.50,+1.54%,"-7,047"
36,6269 台郡,67.70,+ 2.70,+4.15%,"-6,701"
37,00929 復華台灣科技優息,29.40,+ 0.51,+1.77%,"-6,445"
38,4526 東台,32.00,+ 0.60,+1.91%,"-6,148"
39,2486 一詮,256.00,-3.50,-1.35%,"-5,962"
40,6669 緯穎,"2,565.00",+ 90.00,+3.64%,"-5,761"
41,2368 金像電,"1,045.00",-55.00,-5.00%,"-5,708"
42,2634 漢翔,65.00,+ 0.60,+0.93%,"-5,390"
43,2330 台積電,"2,410.00",+ 20.00,+0.84%,"-5,332"
44,8105 凌巨,15.00,0.00,0.00%,"-4,945"
45,1802 台玻,59.10,+ 0.50,+0.85%,"-4,931"
46,5388 中磊,75.60,+ 0.50,+0.67%,"-4,891"
47,2882 國泰金,115.00,+ 2.50,+2.22%,"-4,876"
48,6451 訊芯-KY,449.00,-1.00,-0.22%,"-4,528"
49,00830 國泰費城半導體,80.95,+ 1.55,+1.95%,"-4,239"
50,00680L元大美債20正2,6.42,+ 0.02,+0.31%,"-4,222"
