Rank,Stock,Price,Change,ChangePercent,NetSell
1,2409 友達,21.80,-0.20,-0.91%,"-88,322"
2,2887 台新新光金,23.30,-0.30,-1.27%,"-81,920"
3,1402 遠東新,23.45,-2.60,-9.98%,"-78,086"
4,2337 旺宏,155.50,-5.00,-3.12%,"-45,692"
5,00991A主動復華未來50,19.74,+ 0.41,+2.12%,"-44,623"
6,2618 長榮航,34.80,-0.40,-1.14%,"-35,373"
7,2880 華南金,29.95,-0.20,-0.66%,"-32,439"
8,2002 中鋼,19.10,-0.40,-2.05%,"-26,456"
9,2312 金寶,37.35,-2.65,-6.63%,"-23,537"
10,2382 廣達,312.00,-4.50,-1.42%,"-21,414"
11,6282 康舒,59.40,-3.00,-4.81%,"-20,634"
12,6116 彩晶,14.50,+ 0.85,+6.23%,"-20,473"
13,2356 英業達,62.00,-0.60,-0.96%,"-15,762"
14,2610 華航,18.45,-0.20,-1.07%,"-14,869"
15,2449 京元電子,315.50,-23.00,-6.79%,"-11,951"
16,2489 瑞軒,50.70,-1.00,-1.93%,"-11,782"
17,2892 第一金,27.60,-0.10,-0.36%,"-11,632"
18,1216 統一,70.20,-0.60,-0.85%,"-11,296"
19,00990A主動元大AI新經濟,19.88,+ 0.50,+2.58%,"-10,295"
20,2603 長榮,211.50,0.00,0.00%,"-9,951"
21,1101 台泥,23.85,-0.10,-0.42%,"-9,753"
22,3714 富采,74.30,-5.10,-6.42%,"-9,594"
23,2633 台灣高鐵,25.25,+ 0.20,+0.80%,"-9,178"
24,9904 寶成,25.35,-0.20,-0.78%,"-8,757"
25,5876 上海商銀,39.45,0.00,0.00%,"-8,693"
26,2912 統一超,206.50,-3.00,-1.43%,"-8,180"
27,3706 神達,84.20,-3.20,-3.66%,"-8,157"
28,2886 兆豐金,39.45,+ 0.05,+0.13%,"-7,451"
29,00400A主動國泰動能高息,14.92,+ 0.27,+1.84%,"-7,325"
30,3042 晶技,198.00,-5.00,-2.46%,"-6,483"
31,1504 東元,70.80,-1.70,-2.34%,"-6,227"
32,1102 亞泥,33.00,-0.25,-0.75%,"-6,163"
33,3045 台灣大,110.00,-0.50,-0.45%,"-5,980"
34,2313 華通,282.00,-2.50,-0.88%,"-5,970"
35,4904 遠傳,92.90,-1.10,-1.17%,"-5,850"
36,2801 彰銀,20.15,0.00,0.00%,"-5,822"
37,00997A主動群益美國增長,13.30,+ 0.27,+2.07%,"-5,753"
38,4526 東台,39.95,-4.40,-9.92%,"-5,501"
39,2412 中華電,137.00,+ 1.00,+0.74%,"-5,203"
40,1513 中興電,169.00,+ 4.00,+2.42%,"-4,565"
41,00996A主動兆豐台灣豐收,15.54,+ 0.19,+1.24%,"-4,454"
42,1809 中釉,44.40,-4.90,-9.94%,"-4,243"
43,8110 華東,60.60,+ 5.50,+9.98%,"-3,950"
44,3715 定穎投控,179.00,-7.00,-3.76%,"-3,627"
45,2812 台中銀,18.80,-0.05,-0.27%,"-3,578"
46,4540 全球傳動,67.20,-4.60,-6.41%,"-3,466"
47,2484 希華,52.60,-3.40,-6.07%,"-3,424"
48,3149 正達,65.40,-2.60,-3.82%,"-3,418"
49,2327 國巨*,701.00,+ 40.00,+6.05%,"-3,390"
50,5880 合庫金,22.75,+ 0.05,+0.22%,"-3,174"
