Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2337 旺宏,167.00,+ 7.50,+4.70%,"59,168,133","38,502,358","20,665,774"
2,2486 一詮,253.50,+ 23.00,+9.98%,"5,410,213","524,390","4,885,823"
3,1717 長興,81.70,+ 5.40,+7.08%,"6,277,246","1,870,623","4,406,623"
4,2882 國泰金,78.60,+ 3.90,+5.22%,"5,605,983","1,729,217","3,876,766"
5,6239 力成,204.50,-14.00,-6.41%,"6,273,768","2,448,990","3,824,777"
6,8996 高力,"1,140.00",-35.00,-2.98%,"5,030,032","1,694,166","3,335,866"
7,2489 瑞軒,42.00,+ 3.80,+9.95%,"3,478,464","344,509","3,133,955"
8,3026 禾伸堂,236.00,+ 2.00,+0.85%,"3,663,491","742,142","2,921,348"
9,2464 盟立,114.50,+ 8.00,+7.51%,"5,984,399","3,236,248","2,748,150"
10,2467 志聖,554.00,+ 9.00,+1.65%,"2,988,627","317,716","2,670,911"
11,6197 佳必琪,206.50,+ 18.50,+9.84%,"2,841,161","689,668","2,151,493"
12,2451 創見,268.00,+ 6.50,+2.49%,"5,351,962","3,357,192","1,994,770"
13,2449 京元電子,283.50,0.00,0.00%,"9,163,375","7,201,248","1,962,126"
14,1597 直得,130.50,+ 9.00,+7.41%,"2,185,945","357,109","1,828,836"
15,2426 鼎元,59.50,+ 5.40,+9.98%,"2,046,378","309,680","1,736,698"
16,2881 富邦金,91.30,+ 2.70,+3.05%,"3,468,149","1,874,429","1,593,719"
17,1326 台化,52.50,+ 1.10,+2.14%,"2,630,254","1,260,117","1,370,136"
18,3135 凌航,144.50,+ 4.50,+3.21%,"2,391,131","1,074,430","1,316,701"
19,2049 上銀,308.50,+ 7.50,+2.49%,"3,185,114","1,949,994","1,235,120"
20,3016 嘉晶,81.60,+ 7.40,+9.97%,"1,572,208","361,873","1,210,334"
21,6205 詮欣,91.70,+ 8.30,+9.95%,"1,572,738","411,349","1,161,389"
22,1590 亞德客-KY,"1,490.00",+ 85.00,+6.05%,"3,879,857","2,748,251","1,131,606"
23,3665 貿聯-KY,"2,780.00",+ 150.00,+5.70%,"7,497,408","6,369,462","1,127,945"
24,6830 汎銓,773.00,+ 57.00,+7.96%,"3,838,494","2,855,388","983,105"
25,2351 順德,152.00,+ 5.50,+3.75%,"1,619,309","669,621","949,688"
26,6706 惠特,147.00,+ 13.00,+9.70%,"1,327,692","398,951","928,740"
27,1722 台肥,48.70,+ 4.40,+9.93%,"952,772","49,167","903,604"
28,2374 佳能,75.00,+ 1.90,+2.60%,"1,253,636","383,014","870,621"
29,6191 精成科,102.50,-6.00,-5.53%,"1,470,490","619,517","850,973"
30,5469 瀚宇博,84.20,-7.30,-7.98%,"968,252","140,767","827,485"
31,6446 藥華藥,647.00,+ 24.00,+3.85%,"1,486,352","742,750","743,602"
32,1802 台玻,66.20,-4.40,-6.23%,"9,158,586","8,440,576","718,009"
33,4540 全球傳動,63.50,+ 2.70,+4.44%,"1,349,113","649,596","699,517"
34,2233 宇隆,273.00,+ 23.00,+9.20%,"808,631","204,589","604,041"
35,3535 晶彩科,126.00,0.00,0.00%,"1,248,828","674,773","574,055"
36,3149 正達,47.70,+ 4.30,+9.91%,"706,949","137,357","569,591"
37,2376 技嘉,272.50,-9.00,-3.20%,"1,991,845","1,442,301","549,543"
38,2481 強茂,101.00,+ 1.80,+1.81%,"2,258,700","1,749,430","509,269"
39,2365 昆盈,36.95,+ 0.10,+0.27%,"1,046,050","543,203","502,846"
40,1216 統一,70.00,-0.60,-0.85%,"1,066,410","578,393","488,016"
41,5284 jpp-KY,337.00,+ 7.50,+2.28%,"833,362","366,890","466,472"
42,3019 亞光,142.00,-1.00,-0.70%,"1,812,672","1,348,524","464,147"
43,2542 興富發,40.60,+ 1.50,+3.84%,"899,706","439,705","460,001"
44,2492 華新科,134.50,-7.50,-5.28%,"1,690,063","1,236,609","453,454"
45,1528 恩德,27.75,+ 1.75,+6.73%,"592,307","184,381","407,925"
46,6658 聯策,146.50,+ 13.00,+9.74%,"487,862","85,273","402,589"
47,2059 川湖,"4,160.00",+ 180.00,+4.52%,"3,954,739","3,555,225","399,514"
48,2409 友達,17.30,+ 0.10,+0.58%,"2,176,755","1,791,292","385,462"
49,3006 晶豪科,175.00,-9.50,-5.15%,"6,977,287","6,591,897","385,389"
50,2495 普安,40.95,+ 0.15,+0.37%,"596,458","214,405","382,052"
