Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,6770 力積電,64.30,+ 0.50,+0.78%,"12,354,135","19,491,941","-7,137,805"
2,2383 台光電,"2,105.00",+ 25.00,+1.20%,"6,614,751","11,706,690","-5,091,939"
3,3037 欣興,371.50,+ 24.00,+6.91%,"23,525,775","27,937,954","-4,412,178"
4,2367 燿華,51.60,-1.90,-3.55%,"4,778,559","8,700,144","-3,921,584"
5,3017 奇鋐,"1,620.00",+ 20.00,+1.25%,"6,021,530","9,202,968","-3,181,438"
6,2303 聯電,62.40,0.00,0.00%,"5,828,851","8,975,451","-3,146,600"
7,3481 群創,21.05,-0.05,-0.24%,"3,046,517","5,810,622","-2,764,104"
8,4958 臻鼎-KY,180.00,-2.00,-1.10%,"3,254,756","5,892,208","-2,637,452"
9,2454 聯發科,"1,845.00",+ 15.00,+0.82%,"20,663,380","23,212,906","-2,549,526"
10,3661 世芯-KY,"3,300.00",+ 15.00,+0.46%,"3,804,191","6,026,810","-2,222,619"
11,1802 台玻,42.80,-1.75,-3.93%,"2,992,221","5,183,531","-2,191,309"
12,2464 盟立,72.00,-2.60,-3.49%,"1,081,587","3,075,344","-1,993,757"
13,8210 勤誠,983.00,+ 52.00,+5.59%,"2,856,506","4,679,523","-1,823,016"
14,3533 嘉澤,"1,625.00",+ 15.00,+0.93%,"2,796,396","4,584,243","-1,787,847"
15,2883 凱基金,18.90,+ 0.05,+0.27%,"635,207","2,232,927","-1,597,720"
16,6443 元晶,37.70,-1.70,-4.31%,"1,893,143","3,387,744","-1,494,600"
17,0050 元大台灣50,75.50,+ 1.55,+2.10%,"7,703,131","9,050,873","-1,347,742"
18,6515 穎崴,"4,895.00",+ 175.00,+3.71%,"2,231,945","3,576,422","-1,344,477"
19,6805 富世達,"1,580.00",+ 30.00,+1.94%,"2,166,331","3,450,565","-1,284,233"
20,2467 志聖,272.50,+ 4.00,+1.49%,"936,964","2,192,599","-1,255,635"
21,2406 國碩,28.00,-0.70,-2.44%,"400,080","1,633,674","-1,233,593"
22,2360 致茂,"1,040.00",+ 10.00,+0.97%,"1,476,620","2,634,180","-1,157,560"
23,3443 創意,"2,505.00",+ 60.00,+2.45%,"5,053,373","6,173,939","-1,120,565"
24,3715 定穎投控,142.50,-1.00,-0.70%,"1,808,430","2,926,152","-1,117,721"
25,8422 可寧衛*,32.15,-0.40,-1.23%,"1,108,661","2,096,785","-988,124"
26,3665 貿聯-KY,"1,380.00",+ 125.00,+9.96%,"4,051,127","5,012,890","-961,762"
27,2308 台達電,"1,185.00",+ 5.00,+0.42%,"9,923,916","10,862,042","-938,126"
28,1605 華新,34.55,-1.30,-3.63%,"1,617,522","2,533,251","-915,729"
29,2409 友達,14.75,-0.25,-1.67%,"1,474,563","2,356,123","-881,559"
30,00738U期元大道瓊白銀,65.85,-1.00,-1.50%,"1,360,947","2,229,481","-868,534"
31,2887 台新新光金,23.95,+ 0.15,+0.63%,"1,497,131","2,354,408","-857,277"
32,6239 力成,240.00,-3.00,-1.23%,"1,689,006","2,423,062","-734,055"
33,2404 漢唐,908.00,+ 10.00,+1.11%,"1,183,625","1,896,824","-713,198"
34,00830 國泰費城半導體,57.00,+ 0.45,+0.80%,"744,825","1,443,191","-698,366"
35,1303 南亞,72.80,-5.20,-6.67%,"7,688,186","8,379,556","-691,370"
36,3231 緯創,129.50,-1.50,-1.15%,"3,051,885","3,734,284","-682,398"
37,6415 矽力*-KY,266.50,+ 1.00,+0.38%,"1,407,176","2,054,463","-647,287"
38,3006 晶豪科,155.00,-7.00,-4.32%,"2,662,203","3,297,057","-634,854"
39,2313 華通,183.00,+ 10.50,+6.09%,"12,340,123","12,932,857","-592,733"
40,2882 國泰金,77.90,+ 0.70,+0.91%,"1,392,905","1,957,719","-564,813"
41,3576 聯合再生,14.45,-0.70,-4.62%,"731,492","1,294,642","-563,149"
42,8110 華東,58.50,-3.00,-4.88%,"1,134,806","1,687,727","-552,921"
43,3535 晶彩科,102.50,-9.00,-8.07%,"1,264,758","1,799,046","-534,287"
44,2485 兆赫,37.65,-1.45,-3.71%,"2,255,914","2,783,962","-528,047"
45,2379 瑞昱,478.50,+ 8.00,+1.70%,"845,926","1,368,501","-522,575"
46,6446 藥華藥,728.00,-3.00,-0.41%,"524,470","1,002,028","-477,557"
47,2412 中華電,132.50,+ 0.50,+0.38%,"1,341,444","1,804,927","-463,483"
48,00635U期元大S＆P黃金,53.35,-0.05,-0.09%,"386,471","847,856","-461,384"
49,3413 京鼎,291.50,-3.00,-1.02%,"261,535","720,825","-459,289"
50,00708L期元大S＆P黃金正2,115.95,-0.40,-0.34%,"696,425","1,137,825","-441,399"
