Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,93.70,-3.45,-3.55%,"-1,112,147"
2,00403A主動統一升級50,8.46,-0.54,-6.00%,"-638,758"
3,00991A主動復華未來50,14.07,-1.04,-6.88%,"-413,838"
4,6770 力積電,50.40,-5.40,-9.68%,"-387,308"
5,2344 華邦電,130.00,-14.00,-9.72%,"-336,411"
6,2886 兆豐金,49.90,+ 0.45,+0.91%,"-314,759"
7,3481 群創,41.80,-3.20,-7.11%,"-311,142"
8,00988A主動統一全球創新,14.35,-1.04,-6.76%,"-282,289"
9,2330 台積電,"2,200.00",-80.00,-3.51%,"-194,039"
10,1303 南亞,141.50,-15.50,-9.87%,"-185,122"
11,2317 鴻海,237.00,-1.00,-0.42%,"-165,953"
12,2892 第一金,34.80,0.00,0.00%,"-161,536"
13,2880 華南金,41.80,+ 0.40,+0.97%,"-142,954"
14,00405A主動富邦台灣龍耀,6.70,-0.57,-7.84%,"-142,444"
15,00400A主動國泰動能高息,11.88,-0.63,-5.04%,"-124,770"
16,2337 旺宏,102.00,-11.00,-9.73%,"-123,866"
17,009816凱基台灣TOP50,13.35,-0.59,-4.23%,"-123,666"
18,0056 元大高股息,46.73,-1.46,-3.03%,"-105,212"
19,00981A主動統一台股增長,23.85,-1.60,-6.29%,"-102,785"
20,1101 台泥,24.35,-0.45,-1.81%,"-100,932"
21,2801 彰銀,24.45,-0.10,-0.41%,"-100,729"
22,6116 彩晶,11.95,-0.95,-7.36%,"-98,337"
23,4904 遠傳,106.50,+ 0.50,+0.47%,"-97,304"
24,1605 華新,29.35,-1.25,-4.08%,"-91,519"
25,2408 南亞科,353.50,-39.00,-9.94%,"-88,954"
26,9904 寶成,24.10,+ 0.05,+0.21%,"-78,905"
27,3702 大聯大,106.00,-4.00,-3.64%,"-77,753"
28,3037 欣興,688.00,-76.00,-9.95%,"-73,661"
29,2890 永豐金,38.60,-0.05,-0.13%,"-73,261"
30,2633 台灣高鐵,26.05,+ 0.05,+0.19%,"-69,865"
31,00990A主動元大AI新經濟,13.83,-0.93,-6.30%,"-66,290"
32,00631L元大台灣50正2,28.53,-2.07,-6.76%,"-65,577"
33,00982A主動群益台灣強棒,18.87,-1.22,-6.07%,"-63,004"
34,00830 國泰費城半導體,77.75,-3.20,-3.95%,"-62,373"
35,2352 佳世達,26.95,-0.75,-2.71%,"-58,253"
36,00935 野村臺灣新科技50,47.62,-3.08,-6.07%,"-53,273"
37,1409 新纖,20.40,-0.90,-4.23%,"-51,080"
38,00891 中信關鍵半導體,30.16,-1.81,-5.66%,"-50,476"
39,1216 統一,78.20,+ 0.80,+1.03%,"-49,870"
40,4958 臻鼎-KY,404.50,-23.00,-5.38%,"-49,234"
41,00929 復華台灣科技優息,26.41,-0.70,-2.58%,"-49,041"
42,6282 康舒,40.70,-2.15,-5.02%,"-48,807"
43,3706 神達,85.30,-2.90,-3.29%,"-48,534"
44,009820元大納斯達克精選,9.21,-0.20,-2.13%,"-47,576"
45,1714 和桐,13.20,-0.45,-3.30%,"-47,431"
46,00927 群益半導體收益,31.59,-1.82,-5.45%,"-47,263"
47,00878 國泰永續高股息,30.91,-0.59,-1.87%,"-46,929"
48,00997A主動群益美國增長,10.35,-0.41,-3.81%,"-44,000"
49,00992A主動群益科技創新,13.59,-0.99,-6.79%,"-42,629"
50,8112 至上,76.70,-1.50,-1.92%,"-42,574"
