Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00991A主動復華未來50,15.41,+ 1.40,+9.99%,"230,728"
2,00981A主動統一台股增長,26.13,+ 2.37,+9.97%,"210,131"
3,2618 長榮航,43.30,+ 1.55,+3.71%,"117,900"
4,2610 華航,22.40,+ 0.70,+3.23%,"105,663"
5,5880 合庫金,27.60,+ 0.60,+2.22%,"88,485"
6,00992A主動群益科技創新,14.82,+ 1.34,+9.94%,"84,905"
7,2884 玉山金,38.65,+ 0.95,+2.52%,"48,396"
8,2867 三商壽,9.90,+ 0.32,+3.34%,"45,542"
9,2002 中鋼,18.95,0.00,0.00%,"38,900"
10,1216 統一,73.80,-1.80,-2.38%,"38,526"
11,2409 友達,24.20,+ 2.00,+9.01%,"37,383"
12,2412 中華電,139.50,-1.00,-0.71%,"36,829"
13,2883 凱基金,30.85,+ 1.90,+6.56%,"33,976"
14,5876 上海商銀,45.45,+ 0.65,+1.45%,"33,174"
15,00712 復華富時不動產,8.90,0.00,0.00%,"30,667"
16,2887 台新新光金,35.95,+ 2.80,+8.45%,"29,658"
17,00980A主動野村臺灣優選,21.46,+ 1.90,+9.71%,"28,915"
18,00400A主動國泰動能高息,12.94,+ 1.11,+9.38%,"28,770"
19,2834 臺企銀,18.20,+ 0.10,+0.55%,"28,393"
20,0052 富邦科技,59.70,+ 5.40,+9.94%,"27,753"
21,2890 永豐金,40.60,+ 1.75,+4.50%,"24,421"
22,2845 遠東銀,13.50,+ 0.05,+0.37%,"24,329"
23,3231 緯創,176.00,+ 16.00,+10.00%,"24,124"
24,00982A主動群益台灣強棒,20.39,+ 1.85,+9.98%,"23,403"
25,1101 台泥,24.30,+ 0.25,+1.04%,"23,101"
26,4904 遠傳,105.00,-0.50,-0.47%,"22,862"
27,1402 遠東新,27.15,0.00,0.00%,"22,384"
28,2891 中信金,64.90,+ 1.80,+2.85%,"22,151"
29,009816凱基台灣TOP50,14.65,+ 1.24,+9.25%,"20,900"
30,3045 台灣大,112.50,-1.50,-1.32%,"20,086"
31,3481 群創,45.50,+ 4.10,+9.90%,"18,952"
32,2609 陽明,50.80,+ 0.80,+1.60%,"16,266"
33,9945 潤泰新,27.05,+ 0.35,+1.31%,"16,111"
34,00878 國泰永續高股息,32.43,+ 1.68,+5.46%,"15,858"
35,2313 華通,169.00,+ 15.00,+9.74%,"15,580"
36,1303 南亞,159.50,+ 14.50,+10.00%,"15,502"
37,2324 仁寶,36.00,+ 2.25,+6.67%,"15,093"
38,00995A主動中信台灣卓越,15.12,+ 1.35,+9.80%,"15,024"
39,2892 第一金,36.75,+ 1.25,+3.52%,"14,937"
40,5871 中租-KY,111.50,+ 1.00,+0.90%,"14,841"
41,00631L元大台灣50正2,33.70,+ 5.32,+18.75%,"14,339"
42,00929 復華台灣科技優息,27.47,+ 1.47,+5.65%,"13,043"
43,2886 兆豐金,53.10,+ 1.60,+3.11%,"12,568"
44,2646 星宇航空,21.65,+ 0.10,+0.46%,"12,221"
45,00882 中信中國高股息,15.38,-0.16,-1.03%,"11,924"
46,009805台新美國電力基建,15.73,+ 0.71,+4.73%,"11,374"
47,2633 台灣高鐵,26.05,-0.25,-0.95%,"11,306"
48,9904 寶成,23.95,-0.05,-0.21%,"10,691"
49,1102 亞泥,33.00,-0.20,-0.60%,"9,813"
50,00405A主動富邦台灣龍耀,7.30,+ 0.62,+9.28%,"9,774"
