Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,103.10,-4.10,-3.82%,"-307,634"
2,3481 群創,65.00,-5.90,-8.32%,"-191,656"
3,2409 友達,27.95,-2.45,-8.06%,"-130,553"
4,00991A主動復華未來50,19.75,-0.95,-4.59%,"-114,848"
5,2344 華邦電,206.50,-13.00,-5.92%,"-112,255"
6,00403A主動統一升級50,10.56,-0.55,-4.95%,"-111,537"
7,00981A主動統一台股增長,29.91,-1.59,-5.05%,"-105,180"
8,2886 兆豐金,46.15,-0.50,-1.07%,"-100,301"
9,00988A主動統一全球創新,21.92,-1.15,-4.98%,"-92,124"
10,2884 玉山金,34.55,-0.90,-2.54%,"-91,882"
11,00631L元大台灣50正2,35.26,-2.90,-7.60%,"-81,782"
12,2317 鴻海,248.50,-9.00,-3.50%,"-77,362"
13,00400A主動國泰動能高息,14.21,-0.79,-5.27%,"-75,409"
14,2880 華南金,36.90,-1.10,-2.89%,"-74,559"
15,3231 緯創,153.00,-7.00,-4.38%,"-71,681"
16,4904 遠傳,107.00,-1.50,-1.38%,"-62,716"
17,2330 台積電,"2,340.00",-50.00,-2.09%,"-61,561"
18,2890 永豐金,39.15,-0.80,-2.00%,"-59,312"
19,00919 群益台灣精選高息,29.56,-0.70,-2.31%,"-58,597"
20,2408 南亞科,449.00,-28.00,-5.87%,"-54,563"
21,2312 金寶,33.50,-2.90,-7.97%,"-50,308"
22,1802 台玻,66.00,-3.60,-5.17%,"-50,068"
23,9904 寶成,25.30,-0.65,-2.50%,"-48,046"
24,009816凱基台灣TOP50,15.00,-0.59,-3.78%,"-44,000"
25,1303 南亞,148.00,-7.00,-4.52%,"-43,612"
26,1605 華新,35.40,-2.30,-6.10%,"-42,762"
27,00405A主動富邦台灣龍耀,9.00,-0.43,-4.56%,"-42,395"
28,0056 元大高股息,51.45,-1.75,-3.29%,"-39,820"
29,6282 康舒,54.10,-4.60,-7.84%,"-38,032"
30,2324 仁寶,34.80,-2.05,-5.56%,"-37,465"
31,00990A主動元大AI新經濟,20.23,-0.95,-4.49%,"-36,678"
32,00878 國泰永續高股息,32.71,-1.04,-3.08%,"-35,788"
33,6116 彩晶,18.25,-1.25,-6.41%,"-34,837"
34,1402 遠東新,28.50,-0.10,-0.35%,"-34,150"
35,2892 第一金,32.65,-0.20,-0.61%,"-33,311"
36,2633 台灣高鐵,26.05,-0.20,-0.76%,"-30,711"
37,00982A主動群益台灣強棒,23.59,-1.15,-4.65%,"-30,307"
38,6770 力積電,78.30,-4.90,-5.89%,"-29,084"
39,00929 復華台灣科技優息,29.96,-1.90,-5.96%,"-27,492"
40,00997A主動群益美國增長,13.98,-0.55,-3.79%,"-27,410"
41,2845 遠東銀,13.00,-0.10,-0.76%,"-26,873"
42,00927 群益半導體收益,39.81,-2.55,-6.02%,"-26,857"
43,5876 上海商銀,42.40,+ 0.40,+0.95%,"-24,624"
44,2313 華通,222.50,-10.50,-4.51%,"-24,458"
45,00891 中信關鍵半導體,35.81,-1.98,-5.24%,"-24,453"
46,1216 統一,74.60,-1.00,-1.32%,"-23,896"
47,009820元大納斯達克精選,9.72,-0.19,-1.92%,"-23,775"
48,0052 富邦科技,60.60,-2.40,-3.81%,"-21,578"
49,2882 國泰金,106.00,-5.50,-4.93%,"-21,344"
50,4958 臻鼎-KY,580.00,-22.00,-3.65%,"-20,721"
