Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,42.15,+ 1.35,+3.31%,"127,447"
2,2891 中信金,63.50,-1.50,-2.31%,"58,302"
3,1301 台塑,65.70,+ 2.10,+3.30%,"52,897"
4,2610 華航,21.20,+ 0.80,+3.92%,"50,896"
5,6505 台塑化,72.80,+ 6.60,+9.97%,"32,514"
6,6770 力積電,76.10,+ 6.90,+9.97%,"30,567"
7,2883 凱基金,30.15,+ 0.65,+2.20%,"30,396"
8,3576 聯合再生,17.70,+ 0.20,+1.14%,"24,878"
9,5880 合庫金,25.35,+ 0.15,+0.60%,"23,107"
10,2892 第一金,33.10,-0.45,-1.34%,"23,035"
11,1326 台化,70.80,+ 3.80,+5.67%,"22,576"
12,1402 遠東新,27.55,+ 1.20,+4.55%,"21,052"
13,3045 台灣大,109.00,0.00,0.00%,"19,673"
14,2347 聯強,87.20,+ 4.10,+4.93%,"17,681"
15,2603 長榮,199.50,+ 5.00,+2.57%,"17,050"
16,5876 上海商銀,44.60,-0.10,-0.22%,"16,421"
17,2845 遠東銀,13.45,+ 0.15,+1.13%,"16,357"
18,2313 華通,248.00,+ 22.50,+9.98%,"15,189"
19,00712 復華富時不動產,8.95,+ 0.15,+1.70%,"14,515"
20,009824群益美國科技巨頭,10.34,+ 0.23,+2.27%,"14,408"
21,2027 大成鋼,41.30,+ 2.20,+5.63%,"13,327"
22,2867 三商壽,8.85,+ 0.02,+0.23%,"12,868"
23,2303 聯電,166.00,+ 15.00,+9.93%,"12,205"
24,3033 威健,55.60,+ 5.00,+9.88%,"11,834"
25,4958 臻鼎-KY,618.00,-11.00,-1.75%,"11,209"
26,8039 台虹,181.50,-4.00,-2.16%,"10,939"
27,2881 富邦金,128.50,+ 3.50,+2.80%,"10,572"
28,2890 永豐金,39.95,+ 0.30,+0.76%,"10,192"
29,2105 正新,32.85,+ 0.20,+0.61%,"9,952"
30,00990A主動元大AI新經濟,18.16,+ 0.79,+4.55%,"9,617"
31,2884 玉山金,34.45,-0.05,-0.14%,"9,041"
32,3034 聯詠,472.00,+ 4.00,+0.85%,"8,652"
33,00753L中信中國50正2,9.34,+ 0.33,+3.66%,"8,228"
34,1434 福懋,19.55,+ 1.25,+6.83%,"7,720"
35,9105 泰金寶-DR,8.96,+ 0.19,+2.17%,"7,639"
36,2634 漢翔,68.30,+ 1.20,+1.79%,"7,587"
37,1718 中纖,14.90,+ 1.00,+7.19%,"7,195"
38,00953B群益優選非投等債,9.74,+ 0.03,+0.31%,"6,906"
39,1709 和益,27.35,-0.70,-2.50%,"6,832"
40,5388 中磊,89.40,+ 3.70,+4.32%,"6,657"
41,2633 台灣高鐵,25.95,+ 0.45,+1.76%,"6,317"
42,009819中信數據及電力,10.17,+ 0.08,+0.79%,"6,079"
43,00988A主動統一全球創新,19.21,+ 0.72,+3.89%,"6,047"
44,2882 國泰金,96.60,+ 0.50,+0.52%,"5,939"
45,2615 萬海,81.70,+ 2.30,+2.90%,"5,882"
46,2312 金寶,34.60,+ 1.80,+5.49%,"5,677"
47,9907 統一實,15.30,+ 0.10,+0.66%,"5,648"
48,2357 華碩,712.00,+ 9.00,+1.28%,"5,434"
49,2605 新興,31.65,+ 1.50,+4.98%,"5,307"
50,3704 合勤控,49.80,+ 1.15,+2.36%,"5,260"
