Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2308 台達電,"1,790.00",-15.00,-0.83%,"16,395,133","34,503,930","-18,108,796"
2,2327 國巨*,602.00,-15.00,-2.43%,"34,346,545","49,343,328","-14,996,782"
3,3661 世芯-KY,"4,055.00",+ 100.00,+2.53%,"8,193,475","18,777,179","-10,583,703"
4,2408 南亞科,482.50,-6.50,-1.33%,"46,089,658","55,625,853","-9,536,194"
5,3481 群創,50.40,+ 0.30,+0.60%,"9,643,239","18,263,718","-8,620,478"
6,2409 友達,26.25,+ 0.15,+0.57%,"4,497,953","12,284,179","-7,786,225"
7,6239 力成,281.50,-1.00,-0.35%,"3,946,769","11,284,285","-7,337,515"
8,2454 聯發科,"4,015.00",-5.00,-0.12%,"24,065,457","30,474,394","-6,408,937"
9,2383 台光電,"5,730.00",+ 195.00,+3.52%,"9,250,067","15,337,290","-6,087,222"
10,2337 旺宏,136.50,+ 4.00,+3.02%,"14,294,430","19,445,408","-5,150,977"
11,1303 南亞,189.00,-1.00,-0.53%,"14,965,702","18,758,472","-3,792,770"
12,2301 光寶科,259.50,-9.00,-3.35%,"9,579,672","13,147,398","-3,567,725"
13,8112 至上,96.90,-3.10,-3.10%,"3,657,663","7,201,664","-3,544,000"
14,6669 緯穎,"6,025.00",+ 95.00,+1.60%,"6,698,380","10,200,531","-3,502,150"
15,6213 聯茂,464.00,+ 12.00,+2.65%,"3,804,294","7,099,011","-3,294,717"
16,3443 創意,"5,130.00",+ 175.00,+3.53%,"13,761,993","16,802,639","-3,040,645"
17,2313 華通,209.00,-2.50,-1.18%,"2,856,777","5,558,178","-2,701,401"
18,6805 富世達,"1,835.00",+ 45.00,+2.51%,"3,439,675","5,911,622","-2,471,946"
19,3044 健鼎,485.50,+ 44.00,+9.97%,"1,454,465","3,912,549","-2,458,083"
20,3090 日電貿,170.50,-4.00,-2.29%,"3,515,144","5,508,468","-1,993,324"
21,2059 川湖,"12,045.00",-270.00,-2.19%,"4,180,440","5,877,767","-1,697,326"
22,8150 南茂,92.20,-6.80,-6.87%,"8,093,451","9,634,714","-1,541,263"
23,3450 聯鈞,507.00,+ 33.50,+7.07%,"690,045","2,123,767","-1,433,722"
24,2049 上銀,369.00,+ 1.00,+0.27%,"1,265,168","2,692,399","-1,427,231"
25,2892 第一金,33.15,+ 0.45,+1.38%,"1,408,662","2,801,856","-1,393,193"
26,6285 啟碁,251.50,-2.50,-0.98%,"1,255,737","2,557,969","-1,302,232"
27,2481 強茂,139.00,-2.50,-1.77%,"2,151,137","3,433,964","-1,282,826"
28,2345 智邦,"2,215.00",+ 80.00,+3.75%,"6,316,335","7,555,776","-1,239,440"
29,3711 日月光投控,621.00,-8.00,-1.27%,"10,831,147","12,056,182","-1,225,034"
30,3665 貿聯-KY,"2,155.00",-45.00,-2.05%,"6,445,092","7,652,761","-1,207,669"
31,2634 漢翔,61.70,-1.10,-1.75%,"812,189","1,941,208","-1,129,019"
32,5871 中租-KY,113.50,-2.00,-1.73%,"494,186","1,389,827","-895,641"
33,3036 文曄,217.50,-2.50,-1.14%,"2,234,182","3,097,424","-863,242"
34,6414 樺漢,455.50,+ 7.00,+1.56%,"683,530","1,530,911","-847,380"
35,3045 台灣大,109.50,0.00,0.00%,"730,506","1,574,249","-843,743"
36,3653 健策,"4,470.00",+ 405.00,+9.96%,"3,531,942","4,362,174","-830,232"
37,8210 勤誠,"1,005.00",-10.00,-0.99%,"1,432,746","2,252,294","-819,548"
38,2375 凱美,127.00,-1.50,-1.17%,"841,457","1,649,260","-807,803"
39,5880 合庫金,24.10,+ 0.10,+0.42%,"444,413","1,241,918","-797,504"
40,3605 宏致,120.00,+ 10.50,+9.59%,"1,001,720","1,787,462","-785,742"
41,2002 中鋼,19.75,0.00,0.00%,"880,370","1,639,418","-759,047"
42,3715 定穎投控,118.00,-4.00,-3.28%,"837,586","1,570,885","-733,299"
43,6533 晶心科,254.50,+ 4.50,+1.80%,"404,914","1,117,192","-712,278"
44,00991A主動復華未來50,17.79,+ 0.27,+1.54%,"1,281,200","1,964,758","-683,558"
45,2379 瑞昱,766.00,-6.00,-0.78%,"1,141,213","1,819,553","-678,340"
46,2603 長榮,214.50,-3.50,-1.61%,"2,048,669","2,716,131","-667,462"
47,6505 台塑化,70.20,-0.90,-1.27%,"1,075,096","1,740,371","-665,274"
48,7795 長廣,506.00,+ 46.00,+10.00%,"190,644","849,540","-658,895"
49,2609 陽明,51.70,-0.30,-0.58%,"536,276","1,179,935","-643,658"
50,3022 威強電,105.50,-2.50,-2.31%,"376,482","1,012,042","-635,560"
