Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.26,+ 0.20,+1.99%,"872,926"
2,00981A主動統一台股增長,29.77,+ 0.64,+2.20%,"804,209"
3,00991A主動復華未來50,17.73,+ 0.42,+2.43%,"487,215"
4,2618 長榮航,42.50,-0.30,-0.70%,"243,751"
5,00992A主動群益科技創新,18.47,+ 0.43,+2.38%,"242,982"
6,1216 統一,75.60,0.00,0.00%,"196,541"
7,2609 陽明,58.20,+ 0.40,+0.69%,"188,164"
8,2886 兆豐金,49.55,-0.85,-1.69%,"185,514"
9,009816凱基台灣TOP50,15.90,+ 0.28,+1.79%,"174,663"
10,2324 仁寶,41.60,+ 2.85,+7.35%,"172,930"
11,2892 第一金,37.30,+ 0.45,+1.22%,"169,207"
12,2883 凱基金,36.70,+ 0.80,+2.23%,"162,381"
13,2002 中鋼,19.10,+ 0.10,+0.53%,"159,720"
14,00631L元大台灣50正2,36.64,+ 1.23,+3.47%,"153,438"
15,00405A主動富邦台灣龍耀,8.68,+ 0.11,+1.28%,"151,251"
16,1605 華新,38.40,+ 0.80,+2.13%,"151,236"
17,00407A主動凱基台灣,9.73,+ 0.17,+1.78%,"140,402"
18,2603 長榮,233.00,-6.00,-2.51%,"128,677"
19,00400A主動國泰動能高息,15.17,+ 0.29,+1.95%,"128,355"
20,1402 遠東新,29.15,+ 0.05,+0.17%,"121,815"
21,2615 萬海,115.00,-0.50,-0.43%,"116,276"
22,00632R元大台灣50反1,9.81,-0.19,-1.90%,"110,062"
23,3231 緯創,198.00,+ 9.50,+5.04%,"107,729"
24,5880 合庫金,26.65,-0.05,-0.19%,"102,994"
25,3045 台灣大,118.00,0.00,0.00%,"96,810"
26,2027 大成鋼,50.20,0.00,0.00%,"96,554"
27,2408 南亞科,496.00,+ 18.50,+3.87%,"96,112"
28,0056 元大高股息,55.40,+ 0.90,+1.65%,"94,142"
29,2356 英業達,67.50,+ 2.50,+3.85%,"92,169"
30,2890 永豐金,42.85,+ 0.25,+0.59%,"80,477"
31,0052 富邦科技,62.70,+ 1.10,+1.79%,"78,904"
32,2845 遠東銀,13.65,0.00,0.00%,"75,304"
33,009821野村稀土關鍵資源,15.15,+ 0.24,+1.61%,"69,943"
34,2889 國票金,16.60,+ 0.15,+0.91%,"69,812"
35,00988A主動統一全球創新,15.99,+ 0.46,+2.96%,"68,653"
36,2887 台新新光金,41.50,+ 0.05,+0.12%,"67,628"
37,5876 上海商銀,46.30,+ 0.35,+0.76%,"67,205"
38,3037 欣興,902.00,-21.00,-2.28%,"64,042"
39,00982A主動群益台灣強棒,22.96,+ 0.55,+2.45%,"61,292"
40,2301 光寶科,308.00,+ 9.00,+3.01%,"61,079"
41,2353 宏碁,32.70,+ 1.45,+4.64%,"58,096"
42,4904 遠傳,104.00,+ 0.50,+0.48%,"56,615"
43,2354 鴻準,65.60,+ 1.90,+2.98%,"56,539"
44,00999A主動野村臺灣高息,11.54,+ 0.18,+1.58%,"56,518"
45,1326 台化,69.80,+ 0.10,+0.14%,"53,972"
46,009802富邦旗艦50,20.23,+ 0.46,+2.33%,"53,804"
47,6770 力積電,68.50,+ 0.70,+1.03%,"53,746"
48,2881 富邦金,150.50,+ 3.50,+2.38%,"52,091"
49,2317 鴻海,256.00,+ 8.50,+3.43%,"51,710"
50,2891 中信金,68.40,+ 0.90,+1.33%,"51,568"
