Rank,Stock,Price,Change,ChangePercent,NetSell
1,2801 彰銀,24.25,-0.40,-1.62%,"-29,193"
2,2892 第一金,34.15,-0.25,-0.73%,"-26,412"
3,2880 華南金,41.25,0.00,0.00%,"-25,432"
4,1216 統一,77.00,+ 0.20,+0.26%,"-22,882"
5,2610 華航,20.60,-0.75,-3.51%,"-22,694"
6,2887 台新新光金,34.50,-0.10,-0.29%,"-22,581"
7,2634 漢翔,61.90,-2.50,-3.88%,"-22,530"
8,1303 南亞,197.00,-11.00,-5.29%,"-21,060"
9,2834 臺企銀,17.90,-0.20,-1.10%,"-20,453"
10,6770 力積電,66.00,-1.90,-2.80%,"-20,337"
11,8150 南茂,98.20,-1.80,-1.80%,"-19,613"
12,2886 兆豐金,48.15,-0.05,-0.10%,"-18,779"
13,4958 臻鼎-KY,506.00,-53.00,-9.48%,"-14,567"
14,2481 強茂,144.50,-13.00,-8.25%,"-12,229"
15,1314 中石化,8.41,-0.01,-0.12%,"-11,822"
16,2542 興富發,44.95,+ 0.15,+0.33%,"-11,722"
17,6213 聯茂,343.50,-23.50,-6.40%,"-8,530"
18,2330 台積電,"2,405.00",+ 5.00,+0.21%,"-8,153"
19,2891 中信金,63.50,-0.50,-0.78%,"-6,837"
20,2890 永豐金,38.20,-0.30,-0.78%,"-6,339"
21,2912 統一超,237.00,-2.50,-1.04%,"-5,384"
22,2332 友訊,22.40,-1.50,-6.28%,"-5,346"
23,1718 中纖,11.35,-1.00,-8.10%,"-4,725"
24,00953B群益優選非投等債,9.79,-0.03,-0.31%,"-4,514"
25,2812 台中銀,20.45,0.00,0.00%,"-4,325"
26,2646 星宇航空,21.25,-0.15,-0.70%,"-4,298"
27,2406 國碩,33.35,-1.95,-5.52%,"-4,249"
28,1714 和桐,15.45,-0.25,-1.59%,"-3,942"
29,2327 國巨*,696.00,-7.00,-1.00%,"-3,896"
30,2208 台船,19.75,-0.35,-1.74%,"-3,791"
31,5871 中租-KY,120.50,-2.50,-2.03%,"-3,661"
32,2633 台灣高鐵,25.95,0.00,0.00%,"-3,638"
33,2382 廣達,336.00,+ 7.00,+2.13%,"-3,585"
34,8039 台虹,256.00,+ 23.00,+9.87%,"-3,500"
35,6116 彩晶,14.35,-0.30,-2.05%,"-3,486"
36,2889 國票金,15.65,-0.05,-0.32%,"-3,446"
37,2845 遠東銀,13.20,-0.15,-1.12%,"-3,343"
38,00673R期元大S＆P原油反1,12.34,-0.43,-3.37%,"-3,329"
39,2369 菱生,34.70,-1.75,-4.80%,"-3,169"
40,2474 可成,192.00,-1.00,-0.52%,"-3,133"
41,00712 復華富時不動產,8.85,-0.05,-0.56%,"-3,041"
42,2393 億光,66.90,-0.20,-0.30%,"-2,786"
43,6226 光鼎,18.00,-1.10,-5.76%,"-2,758"
44,5880 合庫金,25.60,+ 0.05,+0.20%,"-2,684"
45,1712 興農,39.15,+ 0.30,+0.77%,"-2,681"
46,1409 新纖,23.80,-0.60,-2.46%,"-2,658"
47,8105 凌巨,17.20,-0.60,-3.37%,"-2,548"
48,9938 百和,46.90,-0.20,-0.42%,"-2,464"
49,1717 長興,62.10,-0.50,-0.80%,"-2,368"
50,2395 研華,600.00,+ 4.00,+0.67%,"-2,362"
