Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2887 台新新光金,23.90,+ 0.30,+1.27%,"607,345"
2,3481 群創,36.95,-0.50,-1.34%,"561,644"
3,00919 群益台灣精選高息,25.98,+ 0.22,+0.85%,"517,056"
4,2317 鴻海,240.00,-5.00,-2.04%,"501,760"
5,00878 國泰永續高股息,26.93,-0.07,-0.26%,"397,665"
6,2883 凱基金,21.60,-0.05,-0.23%,"270,489"
7,0056 元大高股息,44.04,+ 0.03,+0.07%,"238,371"
8,2356 英業達,51.40,-0.30,-0.58%,"225,040"
9,2344 華邦電,115.50,-2.00,-1.70%,"220,740"
10,00922 國泰台灣領袖50,34.80,-0.24,-0.68%,"210,234"
11,00918 大華優利高填息30,25.78,+ 0.27,+1.06%,"194,215"
12,009820元大納斯達克精選,10.04,-0.02,-0.20%,"189,518"
13,2891 中信金,57.80,+ 2.40,+4.33%,"182,599"
14,2301 光寶科,204.00,-2.50,-1.21%,"181,475"
15,2303 聯電,108.00,-5.00,-4.42%,"180,406"
16,2881 富邦金,95.80,-1.40,-1.44%,"168,706"
17,2890 永豐金,29.80,-0.30,-1.00%,"168,524"
18,00712 復華富時不動產,8.70,-0.07,-0.80%,"166,092"
19,2027 大成鋼,41.15,+ 1.15,+2.88%,"161,501"
20,00900 富邦特選高股息30,16.54,+ 0.06,+0.36%,"156,323"
21,1326 台化,44.55,-0.35,-0.78%,"143,750"
22,1301 台塑,45.40,-0.55,-1.20%,"134,481"
23,1303 南亞,80.80,-0.90,-1.10%,"127,318"
24,00940 元大台灣價值高息,11.06,+ 0.10,+0.91%,"116,379"
25,3231 緯創,132.50,0.00,0.00%,"113,630"
26,00830 國泰費城半導體,79.35,+ 1.00,+1.28%,"112,912"
27,2886 兆豐金,40.30,-0.35,-0.86%,"97,689"
28,2867 三商壽,7.70,-0.05,-0.65%,"94,639"
29,00929 復華台灣科技優息,25.07,-0.03,-0.12%,"94,576"
30,2327 國巨*,520.00,+ 23.00,+4.63%,"91,369"
31,2882 國泰金,77.90,+ 0.10,+0.13%,"89,927"
32,2884 玉山金,31.70,-0.30,-0.94%,"89,372"
33,00993A主動安聯台灣,12.09,-0.08,-0.66%,"88,047"
34,3702 大聯大,119.00,+ 10.50,+9.68%,"81,275"
35,3045 台灣大,115.00,-1.50,-1.29%,"73,467"
36,2880 華南金,32.05,-0.15,-0.47%,"63,973"
37,2409 友達,18.75,-0.40,-2.09%,"63,148"
38,00939 統一台灣高息動能,18.09,+ 0.01,+0.06%,"61,712"
39,6116 彩晶,9.85,-0.30,-2.96%,"61,018"
40,2324 仁寶,27.60,-0.20,-0.72%,"59,806"
41,00997A主動群益美國增長,11.81,+ 0.11,+0.94%,"58,470"
42,00915 凱基優選高股息30,27.00,+ 0.17,+0.63%,"58,352"
43,2492 華新科,242.00,+ 22.00,+10.00%,"57,145"
44,3033 威健,51.40,+ 2.60,+5.33%,"54,179"
45,1216 統一,73.40,-1.40,-1.87%,"52,541"
46,2382 廣達,290.00,0.00,0.00%,"49,959"
47,2376 技嘉,302.00,-3.00,-0.98%,"44,901"
48,00885 富邦越南,19.10,-0.22,-1.14%,"44,651"
49,2542 興富發,43.70,0.00,0.00%,"42,469"
50,00909 國泰數位支付服務,45.85,-0.05,-0.11%,"38,237"
