Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00407A主動凱基台灣,9.95,+ 0.07,+0.71%,"139,718","860,715","-720,996"
2,00631L元大台灣50正2,38.16,+ 0.08,+0.21%,"98,364","429,880","-331,515"
3,009816凱基台灣TOP50,15.59,+ 0.03,+0.19%,"59,127","263,860","-204,733"
4,009821野村稀土關鍵資源,14.61,-0.42,-2.79%,"33,014","195,000","-161,985"
5,0050 元大台灣50,107.20,+ 0.05,+0.05%,"43,056","198,369","-155,312"
6,00988A主動統一全球創新,23.07,+ 0.54,+2.40%,"31,933","87,981","-56,047"
7,00400A主動國泰動能高息,15.00,+ 0.08,+0.54%,"19,676","75,514","-55,838"
8,00991A主動復華未來50,20.70,+ 0.31,+1.52%,"28,195","82,067","-53,871"
9,2337 旺宏,161.50,-10.50,-6.10%,"37,062","89,740","-52,677"
10,00405A主動富邦台灣龍耀,9.43,+ 0.01,+0.11%,"26,994","78,219","-51,225"
11,2330 台積電,"2,390.00",0.00,0.00%,"15,961","54,269","-38,307"
12,00997A主動群益美國增長,14.53,+ 0.37,+2.61%,"15,578","53,556","-37,978"
13,2409 友達,30.40,-0.10,-0.33%,"111,125","148,406","-37,281"
14,2303 聯電,178.50,+ 0.50,+0.28%,"112,302","143,091","-30,789"
15,2312 金寶,36.40,-1.60,-4.21%,"32,900","62,477","-29,577"
16,8150 南茂,96.00,-7.00,-6.80%,"9,210","34,295","-25,085"
17,2324 仁寶,36.85,-1.05,-2.77%,"17,670","40,985","-23,314"
18,0052 富邦科技,63.00,-0.05,-0.08%,"9,571","32,883","-23,312"
19,00990A主動元大AI新經濟,21.18,+ 0.67,+3.27%,"33,802","55,532","-21,729"
20,00406A主動中信台灣收益,10.28,+ 0.07,+0.69%,"11,521","31,468","-19,946"
21,0056 元大高股息,53.20,+ 0.05,+0.09%,"11,286","30,761","-19,474"
22,6282 康舒,58.70,-3.30,-5.32%,"6,198","23,534","-17,335"
23,00891 中信關鍵半導體,37.79,+ 0.03,+0.08%,"8,148","24,623","-16,475"
24,2317 鴻海,257.50,+ 1.50,+0.59%,"21,156","36,754","-15,598"
25,00919 群益台灣精選高息,30.26,+ 0.05,+0.17%,"38,620","53,461","-14,840"
26,2369 菱生,43.40,+ 0.10,+0.23%,"10,051","23,768","-13,716"
27,2301 光寶科,215.00,-1.50,-0.69%,"9,911","23,312","-13,401"
28,9904 寶成,25.95,0.00,0.00%,"15,630","28,660","-13,029"
29,00927 群益半導體收益,42.36,+ 0.21,+0.50%,"7,584","20,200","-12,616"
30,1409 新纖,27.05,-0.90,-3.22%,"7,169","19,211","-12,041"
31,6116 彩晶,19.50,+ 0.10,+0.52%,"18,076","30,084","-12,008"
32,2313 華通,233.00,-7.00,-2.92%,"4,025","16,021","-11,995"
33,2885 元大金,66.70,+ 0.60,+0.91%,"33,515","45,510","-11,994"
34,2603 長榮,185.00,-1.50,-0.80%,"10,221","21,626","-11,405"
35,6005 群益證,38.80,+ 0.25,+0.65%,"7,922","18,873","-10,950"
36,2481 強茂,192.00,-3.00,-1.54%,"11,217","21,498","-10,280"
37,00882 中信中國高股息,14.95,-0.06,-0.40%,"6,790","16,954","-10,163"
38,4958 臻鼎-KY,602.00,+ 15.00,+2.56%,"4,856","14,867","-10,011"
39,009820元大納斯達克精選,9.91,+ 0.14,+1.43%,"15,574","25,468","-9,894"
40,00935 野村臺灣新科技50,62.00,+ 0.10,+0.16%,"6,719","16,262","-9,542"
41,3711 日月光投控,641.00,-12.00,-1.84%,"13,702","23,237","-9,534"
42,00665L富邦恒生國企正2,7.61,-0.37,-4.64%,"10,076","19,578","-9,501"
43,2891 中信金,70.60,+ 0.70,+1.00%,"38,169","47,019","-8,849"
44,00878 國泰永續高股息,33.75,+ 0.09,+0.27%,"13,644","22,232","-8,588"
45,00830 國泰費城半導體,99.25,+ 2.55,+2.64%,"6,202","14,456","-8,253"
46,6168 宏齊,32.80,-2.70,-7.61%,"4,757","12,740","-7,983"
47,00947 台新臺灣IC設計,40.93,+ 0.23,+0.57%,"5,005","12,988","-7,983"
48,2308 台達電,"1,980.00",-20.00,-1.00%,"6,172","14,147","-7,975"
49,00404A主動聯博動能50,10.17,-0.03,-0.29%,"6,945","14,285","-7,339"
50,9105 泰金寶-DR,9.62,-0.38,-3.80%,"40,382","47,481","-7,098"
