Rank,Stock,Price,Change,ChangePercent,NetSell
1,2610 華航,20.25,-0.20,-0.98%,"-105,001"
2,2409 友達,26.10,-0.90,-3.33%,"-51,685"
3,5880 合庫金,24.00,-0.70,-2.83%,"-39,693"
4,00991A主動復華未來50,17.52,+ 0.19,+1.10%,"-36,215"
5,2834 臺企銀,16.40,-0.10,-0.61%,"-31,880"
6,2886 兆豐金,49.40,-1.60,-3.14%,"-27,754"
7,2880 華南金,43.65,-0.35,-0.80%,"-20,088"
8,2884 玉山金,36.90,-0.90,-2.38%,"-19,065"
9,1303 南亞,190.00,+ 5.00,+2.70%,"-15,234"
10,00982A主動群益台灣強棒,22.50,-0.18,-0.79%,"-15,070"
11,2812 台中銀,18.50,-0.20,-1.07%,"-13,680"
12,00891 中信關鍵半導體,35.46,-0.04,-0.11%,"-12,043"
13,6005 群益證,30.00,+ 0.45,+1.52%,"-11,824"
14,2801 彰銀,23.10,-0.10,-0.43%,"-10,951"
15,2449 京元電子,246.00,-2.50,-1.01%,"-8,815"
16,2633 台灣高鐵,25.70,-0.20,-0.77%,"-8,596"
17,2646 星宇航空,20.75,0.00,0.00%,"-7,763"
18,1314 中石化,7.70,-0.04,-0.52%,"-7,481"
19,2492 華新科,300.50,+ 27.00,+9.87%,"-6,860"
20,8926 台汽電,55.80,-1.20,-2.11%,"-6,476"
21,1409 新纖,24.25,-0.50,-2.02%,"-6,318"
22,2478 大毅,121.00,-1.00,-0.82%,"-6,188"
23,2332 友訊,22.60,-1.00,-4.24%,"-5,881"
24,3026 禾伸堂,646.00,+ 58.00,+9.86%,"-5,780"
25,3090 日電貿,174.50,+ 13.50,+8.39%,"-5,606"
26,6505 台塑化,71.10,+ 2.10,+3.04%,"-5,538"
27,6239 力成,282.50,-6.00,-2.08%,"-5,130"
28,2838 聯邦銀,19.90,-0.25,-1.24%,"-5,096"
29,2313 華通,211.50,-3.50,-1.63%,"-5,078"
30,1326 台化,58.20,-0.60,-1.02%,"-4,902"
31,2426 鼎元,64.70,-2.90,-4.29%,"-4,616"
32,6226 光鼎,20.30,-1.10,-5.14%,"-4,517"
33,1102 亞泥,32.45,-0.50,-1.52%,"-4,309"
34,2412 中華電,136.00,-0.50,-0.37%,"-4,194"
35,2327 國巨*,617.00,+ 44.00,+7.68%,"-4,169"
36,00405A主動富邦台灣龍耀,8.15,+ 0.02,+0.25%,"-4,119"
37,00878 國泰永續高股息,33.47,+ 0.07,+0.21%,"-3,977"
38,2820 華票,16.20,-0.15,-0.92%,"-3,961"
39,3045 台灣大,109.50,-1.00,-0.90%,"-3,951"
40,3596 智易,169.00,-5.00,-2.87%,"-3,885"
41,2634 漢翔,62.80,+ 1.80,+2.95%,"-3,864"
42,3703 欣陸,20.15,-0.05,-0.25%,"-3,752"
43,2425 承啟,45.95,-3.60,-7.27%,"-3,670"
44,009816凱基台灣TOP50,15.16,+ 0.04,+0.26%,"-3,614"
45,2324 仁寶,36.30,0.00,0.00%,"-3,392"
46,2308 台達電,"1,805.00",-10.00,-0.55%,"-3,258"
47,8033 雷虎,189.00,+ 17.00,+9.88%,"-2,901"
48,2845 遠東銀,13.10,-0.05,-0.38%,"-2,899"
49,3702 大聯大,125.50,-4.50,-3.46%,"-2,841"
50,2618 長榮航,41.75,-0.90,-2.11%,"-2,826"
