Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,104.45,+ 1.35,+1.31%,"-829,241"
2,2883 凱基金,29.65,-0.25,-0.84%,"-659,817"
3,3481 群創,67.00,+ 2.00,+3.08%,"-657,464"
4,2880 華南金,37.30,+ 0.40,+1.08%,"-399,468"
5,2382 廣達,367.00,+ 5.00,+1.38%,"-257,515"
6,2886 兆豐金,46.20,+ 0.05,+0.11%,"-224,484"
7,2892 第一金,33.00,+ 0.35,+1.07%,"-219,816"
8,1101 台泥,24.15,0.00,0.00%,"-200,755"
9,00988A主動統一全球創新,21.45,-0.47,-2.14%,"-197,549"
10,00991A主動復華未來50,19.65,-0.10,-0.51%,"-191,384"
11,9904 寶成,25.40,+ 0.10,+0.40%,"-176,240"
12,2105 正新,30.25,+ 0.85,+2.89%,"-152,478"
13,2344 華邦電,203.00,-3.50,-1.69%,"-149,412"
14,2330 台積電,"2,370.00",+ 30.00,+1.28%,"-148,061"
15,1402 遠東新,29.05,+ 0.55,+1.93%,"-140,961"
16,4904 遠傳,106.00,-1.00,-0.93%,"-137,277"
17,2633 台灣高鐵,26.50,+ 0.45,+1.73%,"-128,551"
18,1504 東元,69.00,+ 1.10,+1.62%,"-106,518"
19,2855 統一證,50.30,+ 0.30,+0.60%,"-100,926"
20,1216 統一,75.70,+ 1.10,+1.47%,"-100,513"
21,2327 國巨*,"1,040.00",+ 25.00,+2.46%,"-98,485"
22,1102 亞泥,35.45,-0.30,-0.84%,"-92,267"
23,2409 友達,30.60,+ 2.65,+9.48%,"-88,448"
24,4938 和碩,82.20,+ 1.20,+1.48%,"-88,250"
25,2412 中華電,142.00,-1.00,-0.70%,"-74,145"
26,5871 中租-KY,115.00,+ 1.50,+1.32%,"-72,414"
27,00405A主動富邦台灣龍耀,8.90,-0.10,-1.11%,"-69,485"
28,009816凱基台灣TOP50,15.05,+ 0.05,+0.33%,"-67,941"
29,2912 統一超,224.00,+ 1.00,+0.45%,"-66,945"
30,5876 上海商銀,42.80,+ 0.40,+0.94%,"-61,625"
31,2347 聯強,91.50,-1.30,-1.40%,"-59,831"
32,2542 興富發,43.10,+ 0.20,+0.47%,"-57,108"
33,6116 彩晶,19.25,+ 1.00,+5.48%,"-56,050"
34,2313 華通,221.00,-1.50,-0.67%,"-55,102"
35,2324 仁寶,34.20,-0.60,-1.72%,"-54,738"
36,2603 長榮,184.00,+ 3.00,+1.66%,"-52,311"
37,4958 臻鼎-KY,573.00,-7.00,-1.21%,"-51,399"
38,00990A主動元大AI新經濟,19.90,-0.33,-1.63%,"-49,804"
39,3231 緯創,154.50,+ 1.50,+0.98%,"-49,448"
40,00631L元大台灣50正2,36.28,+ 1.02,+2.89%,"-48,619"
41,2371 大同,27.15,+ 0.95,+3.63%,"-47,059"
42,2356 英業達,64.30,+ 1.00,+1.58%,"-44,800"
43,9910 豐泰,70.60,+ 1.10,+1.58%,"-41,513"
44,009820元大納斯達克精選,9.79,+ 0.07,+0.72%,"-40,862"
45,4915 致伸,65.00,-3.90,-5.66%,"-36,991"
46,8150 南茂,90.50,-5.80,-6.02%,"-36,683"
47,2887 台新新光金,33.00,+ 1.10,+3.45%,"-36,459"
48,1210 大成,55.20,0.00,0.00%,"-35,816"
49,00935 野村臺灣新科技50,58.95,+ 0.15,+0.26%,"-33,428"
50,00997A主動群益美國增長,13.80,-0.18,-1.29%,"-32,951"
