Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2609 陽明,60.30,+ 1.30,+2.20%,"100,295"
2,00981A主動統一台股增長,29.25,+ 0.19,+0.65%,"60,030"
3,00991A主動復華未來50,17.91,+ 0.20,+1.13%,"52,092"
4,2886 兆豐金,46.40,-0.65,-1.38%,"40,943"
5,2603 長榮,246.00,+ 5.50,+2.29%,"39,920"
6,2002 中鋼,19.35,+ 0.40,+2.11%,"36,347"
7,1216 統一,78.20,+ 0.70,+0.90%,"32,578"
8,1402 遠東新,29.20,+ 1.20,+4.29%,"31,432"
9,2303 聯電,115.50,0.00,0.00%,"31,289"
10,3045 台灣大,115.00,+ 1.50,+1.32%,"30,163"
11,1102 亞泥,34.70,+ 0.90,+2.66%,"24,199"
12,2634 漢翔,72.30,+ 3.70,+5.39%,"21,372"
13,2618 長榮航,42.25,+ 0.65,+1.56%,"20,767"
14,2542 興富發,48.30,+ 0.15,+0.31%,"19,493"
15,2344 華邦電,176.50,+ 8.50,+5.06%,"19,393"
16,1101 台泥,24.80,+ 0.75,+3.12%,"18,398"
17,2615 萬海,113.50,+ 7.00,+6.57%,"18,395"
18,2408 南亞科,517.00,+ 36.00,+7.48%,"14,879"
19,6505 台塑化,73.00,+ 2.80,+3.99%,"13,825"
20,2892 第一金,33.30,-0.30,-0.89%,"13,716"
21,009821野村稀土關鍵資源,15.16,+ 0.53,+3.62%,"13,429"
22,3037 欣興,"1,140.00",+ 10.00,+0.88%,"13,267"
23,2027 大成鋼,50.50,+ 0.50,+1.00%,"13,037"
24,00632R元大台灣50反1,10.22,-0.04,-0.39%,"12,278"
25,2105 正新,31.50,+ 0.45,+1.45%,"10,181"
26,2801 彰銀,23.85,-0.05,-0.21%,"10,077"
27,2881 富邦金,128.00,-0.50,-0.39%,"9,497"
28,00997A主動群益美國增長,11.30,-0.03,-0.26%,"8,315"
29,1314 中石化,7.82,+ 0.02,+0.26%,"8,152"
30,3532 台勝科,340.00,-16.50,-4.63%,"7,010"
31,2646 星宇航空,21.15,+ 0.25,+1.20%,"6,743"
32,2903 遠百,22.75,+ 0.50,+2.25%,"6,468"
33,1718 中纖,10.35,-0.10,-0.96%,"6,457"
34,4904 遠傳,102.00,+ 0.50,+0.49%,"6,245"
35,2834 臺企銀,16.55,+ 0.15,+0.91%,"6,201"
36,1504 東元,73.10,+ 1.30,+1.81%,"6,081"
37,00929 復華台灣科技優息,28.44,-0.08,-0.28%,"5,583"
38,2845 遠東銀,13.60,+ 0.10,+0.74%,"5,223"
39,6278 台表科,180.00,+ 5.50,+3.15%,"5,146"
40,5876 上海商銀,43.65,+ 0.15,+0.34%,"5,025"
41,00403A主動統一升級50,10.03,+ 0.06,+0.60%,"4,974"
42,2313 華通,217.50,+ 10.00,+4.82%,"4,796"
43,6531 愛普*,882.00,+ 45.00,+5.38%,"4,646"
44,3605 宏致,110.00,-9.00,-7.56%,"4,601"
45,00712 復華富時不動產,8.94,+ 0.11,+1.25%,"4,595"
46,2812 台中銀,18.80,-0.20,-1.05%,"4,521"
47,9904 寶成,25.05,+ 0.35,+1.42%,"4,336"
48,9945 潤泰新,29.85,+ 0.05,+0.17%,"4,199"
49,00405A主動富邦台灣龍耀,8.57,+ 0.10,+1.18%,"4,067"
50,2337 旺宏,122.00,+ 3.00,+2.52%,"4,001"
