Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.41,+ 0.30,+2.97%,"-157,614"
2,00981A主動統一台股增長,29.38,+ 0.98,+3.45%,"-118,349"
3,0050 元大台灣50,106.30,+ 1.90,+1.82%,"-114,771"
4,1314 中石化,8.86,+ 0.12,+1.37%,"-105,108"
5,1303 南亞,227.50,+ 17.50,+8.33%,"-74,543"
6,1102 亞泥,34.80,+ 0.60,+1.75%,"-62,173"
7,00991A主動復華未來50,19.13,+ 0.69,+3.74%,"-60,643"
8,2834 臺企銀,17.85,+ 0.20,+1.13%,"-55,830"
9,1409 新纖,25.90,-0.50,-1.89%,"-48,671"
10,00992A主動群益科技創新,17.49,+ 0.48,+2.82%,"-45,827"
11,1101 台泥,23.55,+ 0.85,+3.74%,"-45,308"
12,00929 復華台灣科技優息,30.12,+ 0.62,+2.10%,"-40,284"
13,2330 台積電,"2,440.00",+ 20.00,+0.83%,"-34,792"
14,2356 英業達,61.10,-0.60,-0.97%,"-34,707"
15,009816凱基台灣TOP50,15.29,+ 0.32,+2.14%,"-31,474"
16,2885 元大金,67.00,+ 0.30,+0.45%,"-27,312"
17,1802 台玻,63.20,+ 0.90,+1.44%,"-26,340"
18,2449 京元電子,307.00,+ 15.50,+5.32%,"-24,919"
19,2352 佳世達,31.50,+ 0.90,+2.94%,"-24,483"
20,00982A主動群益台灣強棒,23.67,+ 0.71,+3.09%,"-19,210"
21,6005 群益證,34.40,+ 0.30,+0.88%,"-19,187"
22,8150 南茂,114.00,+ 10.00,+9.62%,"-18,785"
23,3037 欣興,936.00,+ 62.00,+7.09%,"-18,492"
24,00631L元大台灣50正2,37.04,+ 1.16,+3.23%,"-18,340"
25,2382 廣達,381.00,+ 1.00,+0.26%,"-18,245"
26,8112 至上,87.60,+ 2.20,+2.58%,"-17,375"
27,1326 台化,70.80,+ 3.80,+5.67%,"-16,486"
28,2887 台新新光金,36.15,+ 0.70,+1.97%,"-15,997"
29,2002 中鋼,18.65,+ 0.15,+0.81%,"-15,855"
30,1717 長興,71.50,+ 1.50,+2.14%,"-15,590"
31,1504 東元,69.00,+ 5.40,+8.49%,"-14,297"
32,0056 元大高股息,53.00,+ 1.25,+2.42%,"-13,776"
33,00878 國泰永續高股息,33.21,+ 0.49,+1.50%,"-13,530"
34,8422 可寧衛*,26.45,+ 0.40,+1.54%,"-13,269"
35,1714 和桐,16.70,-0.35,-2.05%,"-12,806"
36,6282 康舒,56.20,+ 1.40,+2.55%,"-11,657"
37,8046 南電,"1,415.00",+ 125.00,+9.69%,"-11,572"
38,2408 南亞科,481.00,+ 33.00,+7.37%,"-11,511"
39,2609 陽明,50.20,+ 2.20,+4.58%,"-11,078"
40,00988A主動統一全球創新,19.21,+ 0.72,+3.89%,"-10,973"
41,4989 榮科,80.00,0.00,0.00%,"-10,765"
42,2406 國碩,35.00,+ 0.15,+0.43%,"-10,673"
43,00400A主動國泰動能高息,14.15,+ 0.44,+3.21%,"-9,999"
44,2412 中華電,133.00,0.00,0.00%,"-9,387"
45,1605 華新,35.00,+ 1.75,+5.26%,"-8,966"
46,8926 台汽電,67.70,+ 0.40,+0.59%,"-8,743"
47,3702 大聯大,116.50,-3.00,-2.51%,"-8,678"
48,9904 寶成,24.30,+ 0.25,+1.04%,"-8,455"
49,2855 統一證,46.90,+ 0.25,+0.54%,"-7,745"
50,2369 菱生,40.90,+ 2.65,+6.93%,"-7,396"
