Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00403A主動統一升級50,10.27,-0.18,-1.72%,"137,652","442,224","-304,572"
2,00407A主動凱基台灣,9.78,-0.21,-2.10%,"28,950","133,025","-104,075"
3,1312 國喬,15.25,-0.40,-2.56%,"37,656","139,318","-101,662"
4,2303 聯電,126.00,-6.50,-4.91%,"136,332","223,238","-86,906"
5,00685L群益臺灣加權正2,11.89,-0.42,-3.41%,"263,568","350,088","-86,520"
6,00631L元大台灣50正2,35.93,-1.33,-3.57%,"187,810","271,661","-83,851"
7,6770 力積電,70.40,-0.40,-0.56%,"68,830","151,879","-83,049"
8,00632R元大台灣50反1,9.91,+ 0.18,+1.85%,"172,149","244,680","-72,531"
9,00406A主動中信台灣收益,9.64,-0.18,-1.83%,"227,375","297,315","-69,940"
10,3037 欣興,973.00,+ 2.00,+0.21%,"26,059","94,480","-68,420"
11,1101 台泥,24.80,-0.50,-1.98%,"43,527","108,834","-65,307"
12,00405A主動富邦台灣龍耀,8.78,-0.15,-1.68%,"51,462","115,863","-64,401"
13,009802富邦旗艦50,19.75,-0.74,-3.61%,"42,774","100,014","-57,240"
14,1326 台化,72.80,-1.50,-2.02%,"62,533","119,284","-56,751"
15,00981A主動統一台股增長,29.73,-0.64,-2.11%,"180,119","234,948","-54,829"
16,009816凱基台灣TOP50,15.65,-0.24,-1.51%,"83,761","136,806","-53,045"
17,2344 華邦電,179.00,+ 3.00,+1.70%,"83,568","136,606","-53,038"
18,1718 中纖,10.80,-0.35,-3.14%,"16,413","60,760","-44,348"
19,0050 元大台灣50,106.80,-1.65,-1.52%,"67,681","111,067","-43,386"
20,00991A主動復華未來50,17.93,-0.31,-1.70%,"52,692","95,025","-42,333"
21,4958 臻鼎-KY,507.00,-28.00,-5.23%,"29,620","71,767","-42,147"
22,00878 國泰永續高股息,33.65,-0.11,-0.33%,"34,938","74,969","-40,031"
23,1409 新纖,25.35,-0.30,-1.17%,"25,510","65,478","-39,968"
24,2489 瑞軒,42.25,-0.55,-1.29%,"64,396","102,064","-37,668"
25,00982A主動群益台灣強棒,23.00,-0.34,-1.46%,"17,883","50,942","-33,059"
26,8150 南茂,90.20,-3.00,-3.22%,"18,890","49,571","-30,681"
27,2408 南亞科,518.00,0.00,0.00%,"52,916","82,818","-29,902"
28,00953B群益優選非投等債,9.56,0.00,0.00%,"39,902","69,278","-29,376"
29,1717 長興,80.80,-3.90,-4.60%,"25,403","52,664","-27,261"
30,00400A主動國泰動能高息,15.17,-0.20,-1.30%,"31,681","58,845","-27,165"
31,2313 華通,249.00,-3.00,-1.19%,"29,089","55,591","-26,502"
32,2327 國巨*,540.00,-28.00,-4.93%,"35,836","57,763","-21,927"
33,3189 景碩,847.00,-27.00,-3.09%,"14,894","36,368","-21,474"
34,00984D主動聯博全球非投,9.91,0.00,0.00%,"16,084","35,636","-19,552"
35,00664R國泰臺灣加權反1,1.60,+ 0.03,+1.91%,"16,211","35,656","-19,445"
36,2449 京元電子,270.50,-8.50,-3.05%,"34,027","53,350","-19,323"
37,00992A主動群益科技創新,18.68,-0.19,-1.01%,"33,638","52,399","-18,761"
38,2492 華新科,293.00,-9.50,-3.14%,"17,531","35,973","-18,442"
39,1709 和益,35.00,-1.40,-3.85%,"14,109","31,426","-17,317"
40,00927 群益半導體收益,36.69,-0.66,-1.77%,"18,821","35,883","-17,061"
41,2883 凱基金,35.50,+ 0.55,+1.57%,"47,214","63,652","-16,438"
42,1301 台塑,66.80,-1.00,-1.47%,"53,476","69,472","-15,995"
43,00922 國泰台灣領袖50,41.78,-0.62,-1.46%,"6,816","22,414","-15,598"
44,00919 群益台灣精選高息,32.35,+ 0.04,+0.12%,"104,845","120,307","-15,462"
45,3706 神達,94.70,-1.00,-1.04%,"12,698","27,970","-15,272"
46,00935 野村臺灣新科技50,57.80,-1.80,-3.02%,"17,646","32,747","-15,102"
47,2481 強茂,148.00,-9.00,-5.73%,"21,328","36,387","-15,060"
48,9105 泰金寶-DR,8.48,-0.16,-1.85%,"12,543","27,454","-14,912"
49,8039 台虹,313.50,-5.50,-1.72%,"22,914","37,385","-14,471"
50,00881 國泰台灣科技龍頭,50.00,-1.05,-2.06%,"22,191","36,305","-14,114"
