Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,28.84,+ 0.38,+1.34%,"570,334"
2,00991A主動復華未來50,17.16,+ 0.27,+1.60%,"445,894"
3,00403A主動統一升級50,9.91,+ 0.10,+1.02%,"441,500"
4,009816凱基台灣TOP50,14.96,-0.04,-0.27%,"256,872"
5,00632R元大台灣50反1,10.33,+ 0.03,+0.29%,"231,467"
6,0050 元大台灣50,103.30,-0.50,-0.48%,"223,418"
7,00631L元大台灣50正2,33.85,-0.30,-0.88%,"172,846"
8,00405A主動富邦台灣龍耀,8.25,+ 0.20,+2.48%,"155,271"
9,00992A主動群益科技創新,16.93,+ 0.38,+2.30%,"144,777"
10,2317 鴻海,264.50,+ 6.00,+2.32%,"120,846"
11,2618 長榮航,43.25,-0.55,-1.26%,"90,385"
12,00400A主動國泰動能高息,13.89,+ 0.20,+1.46%,"86,026"
13,2883 凱基金,30.60,-1.00,-3.16%,"78,126"
14,3231 緯創,189.50,-3.50,-1.81%,"76,197"
15,0056 元大高股息,51.30,-0.15,-0.29%,"71,390"
16,2610 華航,22.15,-0.45,-1.99%,"67,525"
17,2301 光寶科,252.50,+ 3.50,+1.41%,"61,642"
18,2324 仁寶,37.30,+ 0.35,+0.95%,"59,913"
19,2891 中信金,64.60,-1.40,-2.12%,"55,446"
20,2887 台新新光金,34.50,-1.20,-3.36%,"53,049"
21,2408 南亞科,459.00,+ 14.00,+3.15%,"51,645"
22,1216 統一,73.00,-0.20,-0.27%,"47,513"
23,0052 富邦科技,60.45,-0.20,-0.33%,"42,759"
24,00982A主動群益台灣強棒,22.71,+ 0.38,+1.70%,"42,464"
25,2890 永豐金,38.70,-0.85,-2.15%,"42,263"
26,1605 華新,34.25,-0.60,-1.72%,"40,167"
27,1402 遠東新,27.00,+ 0.30,+1.12%,"38,823"
28,00999A主動野村臺灣高息,10.88,+ 0.13,+1.21%,"33,657"
29,2867 三商壽,9.77,0.00,0.00%,"31,289"
30,00980A主動野村臺灣優選,23.73,+ 0.42,+1.80%,"29,668"
31,2027 大成鋼,46.10,+ 1.75,+3.95%,"27,840"
32,00935 野村臺灣新科技50,55.90,+ 0.05,+0.09%,"25,620"
33,3706 神達,92.90,+ 1.00,+1.09%,"24,669"
34,00995A主動中信台灣卓越,16.84,+ 0.22,+1.32%,"23,202"
35,00993A主動安聯台灣,12.93,+ 0.12,+0.94%,"22,494"
36,2353 宏碁,30.00,-0.25,-0.83%,"21,261"
37,8112 至上,89.00,+ 2.80,+3.25%,"21,207"
38,009819中信數據及電力,10.30,-0.12,-1.15%,"20,713"
39,3006 晶豪科,258.00,+ 19.00,+7.95%,"20,269"
40,2356 英業達,65.50,-0.20,-0.30%,"20,209"
41,2885 元大金,67.10,-2.30,-3.31%,"18,439"
42,00927 群益半導體收益,35.98,-0.03,-0.08%,"18,182"
43,2377 微星,154.00,+ 3.00,+1.99%,"17,477"
44,00947 台新臺灣IC設計,35.50,+ 0.81,+2.33%,"16,250"
45,4938 和碩,88.00,-1.50,-1.68%,"16,165"
46,2376 技嘉,344.00,+ 2.00,+0.58%,"16,032"
47,00996A主動兆豐台灣豐收,13.48,+ 0.01,+0.07%,"15,133"
48,2002 中鋼,19.00,+ 0.10,+0.53%,"15,070"
49,2344 華邦電,171.00,+ 2.00,+1.18%,"14,607"
50,2006 東和鋼鐵,86.20,+ 7.80,+9.95%,"13,717"
