Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,12.23,-0.52,-4.08%,"222,467","1,012,314","-789,847"
2,00991A主動復華未來50,19.12,-0.93,-4.64%,"72,331","342,630","-270,298"
3,00405A主動富邦台灣龍耀,8.65,-0.50,-5.46%,"68,886","302,622","-233,735"
4,00981A主動統一台股增長,29.84,-1.36,-4.36%,"121,884","317,839","-195,955"
5,00403A主動統一升級50,10.45,-0.48,-4.39%,"110,107","293,792","-183,685"
6,00988A主動統一全球創新,19.62,-1.21,-5.81%,"53,966","221,393","-167,427"
7,00407A主動凱基台灣,9.50,-0.35,-3.55%,"74,256","233,312","-159,055"
8,00927 群益半導體收益,41.16,-1.44,-3.38%,"30,325","148,035","-117,710"
9,00400A主動國泰動能高息,14.35,-0.65,-4.33%,"38,226","140,250","-102,023"
10,009816凱基台灣TOP50,15.29,-0.36,-2.30%,"49,859","139,134","-89,275"
11,00990A主動元大AI新經濟,18.29,-1.03,-5.33%,"24,243","107,343","-83,100"
12,00997A主動群益美國增長,12.53,-0.61,-4.64%,"46,657","124,190","-77,532"
13,0050 元大台灣50,106.20,-2.05,-1.89%,"37,116","104,869","-67,753"
14,0056 元大高股息,52.15,-1.10,-2.07%,"42,115","109,073","-66,958"
15,3481 群創,64.20,-5.00,-7.23%,"191,394","249,800","-58,405"
16,00992A主動群益科技創新,17.71,-0.89,-4.78%,"24,064","81,194","-57,130"
17,1714 和桐,18.85,-2.05,-9.81%,"28,076","82,673","-54,596"
18,00631L元大台灣50正2,37.19,-1.56,-4.03%,"79,912","130,407","-50,494"
19,6770 力積電,70.10,-2.50,-3.44%,"35,655","80,824","-45,168"
20,2344 華邦電,174.00,-9.00,-4.92%,"39,094","84,016","-44,921"
21,00984A主動安聯台灣高息,16.25,-0.51,-3.04%,"10,333","47,767","-37,434"
22,1802 台玻,64.60,-3.30,-4.86%,"9,709","47,049","-37,340"
23,2337 旺宏,139.00,-5.50,-3.81%,"17,276","51,786","-34,510"
24,2317 鴻海,237.00,-5.00,-2.07%,"26,600","60,679","-34,079"
25,00961 FT臺灣永續高息,12.75,-0.16,-1.24%,"11,633","44,472","-32,838"
26,1301 台塑,57.30,-3.10,-5.13%,"32,291","60,707","-28,416"
27,00929 復華台灣科技優息,30.44,-0.92,-2.93%,"11,192","38,650","-27,458"
28,00830 國泰費城半導體,89.70,-2.70,-2.92%,"9,099","32,049","-22,949"
29,00406A主動中信台灣收益,9.86,-0.37,-3.62%,"21,571","43,566","-21,994"
30,3711 日月光投控,651.00,-28.00,-4.12%,"11,388","30,938","-19,550"
31,2484 希華,87.10,-8.70,-9.08%,"15,343","32,222","-16,879"
32,3037 欣興,840.00,-77.00,-8.40%,"7,226","23,595","-16,368"
33,1718 中纖,14.95,-0.25,-1.64%,"105,436","120,810","-15,373"
34,009824群益美國科技巨頭,9.91,-0.06,-0.60%,"10,320","24,659","-14,339"
35,009821野村稀土關鍵資源,14.11,-0.24,-1.67%,"10,891","24,249","-13,357"
36,00982A主動群益台灣強棒,24.09,-1.19,-4.71%,"18,424","31,679","-13,254"
37,1326 台化,63.30,-4.30,-6.36%,"50,792","63,883","-13,090"
38,9904 寶成,24.35,0.00,0.00%,"19,895","32,078","-12,183"
39,00935 野村臺灣新科技50,58.85,-2.65,-4.31%,"8,988","20,782","-11,794"
40,3231 緯創,155.50,-2.50,-1.58%,"25,305","36,477","-11,172"
41,3715 定穎投控,155.50,-9.50,-5.76%,"2,969","13,909","-10,939"
42,00892 富邦台灣半導體,43.91,-1.57,-3.45%,"5,181","15,701","-10,520"
43,4919 新唐,164.00,-10.00,-5.75%,"3,335","12,623","-9,287"
44,2408 南亞科,403.00,-16.00,-3.82%,"30,551","39,531","-8,980"
45,1312 國喬,13.90,-0.25,-1.77%,"24,257","32,941","-8,683"
46,3576 聯合再生,16.10,-0.75,-4.45%,"4,918","13,509","-8,590"
47,00891 中信關鍵半導體,36.31,-1.22,-3.25%,"9,456","17,940","-8,483"
48,00996A主動兆豐台灣豐收,14.80,-0.85,-5.43%,"8,479","16,906","-8,427"
49,1303 南亞,166.50,-18.50,-10.00%,"28,802","37,228","-8,426"
50,2406 國碩,39.10,-2.35,-5.67%,"7,780","16,113","-8,333"
