Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,009819中信數據及電力,10.89,-1.65,-13.16%,"170,265","116,831","53,434"
2,2542 興富發,39.15,+ 1.75,+4.68%,"55,496","9,034","46,462"
3,2313 華通,214.50,-8.00,-3.60%,"108,716","88,290","20,426"
4,3019 亞光,139.50,+ 12.50,+9.84%,"23,637","6,378","17,258"
5,2399 映泰,43.65,+ 3.95,+9.95%,"49,140","31,893","17,247"
6,3035 智原,185.00,+ 16.50,+9.79%,"34,839","19,914","14,925"
7,2316 楠梓電,118.00,+ 3.50,+3.06%,"28,353","16,524","11,829"
8,3045 台灣大,113.00,+ 1.00,+0.89%,"22,408","11,129","11,278"
9,00965 元大航太防衛科技,25.84,+ 0.16,+0.62%,"24,803","15,404","9,399"
10,1309 台達化,20.50,+ 0.05,+0.24%,"38,801","29,604","9,197"
11,2812 台中銀,19.95,-0.20,-0.99%,"31,976","22,786","9,190"
12,2855 統一證,35.25,+ 1.25,+3.68%,"16,783","9,883","6,900"
13,2356 英業達,48.10,+ 1.80,+3.89%,"44,404","37,731","6,673"
14,6176 瑞儀,110.00,+ 0.50,+0.46%,"47,685","41,171","6,514"
15,3059 華晶科,38.50,+ 1.85,+5.05%,"9,962","3,577","6,386"
16,00664R國泰臺灣加權反1,1.95,-0.07,-3.47%,"56,328","49,968","6,359"
17,3209 全科,54.50,+ 4.95,+9.99%,"13,249","7,066","6,183"
18,00984D主動聯博全球非投,10.12,-0.02,-0.20%,"16,128","10,199","5,928"
19,2464 盟立,91.70,+ 7.10,+8.39%,"26,247","20,567","5,680"
20,2388 威盛,78.20,+ 2.10,+2.76%,"45,979","40,415","5,564"
21,6108 競國,19.35,+ 1.75,+9.94%,"6,282",904,"5,378"
22,2332 友訊,14.10,-0.50,-3.42%,"12,173","8,389","3,785"
23,2429 銘旺科,60.90,+ 5.50,+9.93%,"4,521",831,"3,690"
24,2412 中華電,135.50,-0.50,-0.37%,"8,991","5,432","3,559"
25,1708 東鹼,41.05,+ 1.65,+4.19%,"8,076","4,556","3,520"
26,2101 南港,33.40,-0.75,-2.20%,"5,488","1,997","3,491"
27,2705 六福,17.20,+ 0.45,+2.69%,"3,597",269,"3,329"
28,3338 泰碩,81.20,-4.20,-4.92%,"23,146","20,492","2,654"
29,2476 鉅祥,123.50,+ 6.00,+5.11%,"13,056","10,579","2,477"
30,00686R群益臺灣加權反1,1.19,-0.04,-3.25%,"12,925","10,474","2,451"
31,2365 昆盈,34.25,-0.05,-0.15%,"11,609","9,265","2,344"
32,9910 豐泰,73.00,-3.10,-4.07%,"5,056","2,721","2,336"
33,4526 東台,33.00,+ 1.00,+3.13%,"7,265","5,009","2,256"
34,6919 康霈*,99.70,-9.80,-8.95%,"11,152","9,004","2,149"
35,8081 致新,260.50,+ 18.50,+7.64%,"3,154","1,173","1,982"
36,00892 富邦台灣半導體,38.05,+ 0.58,+1.55%,"7,740","5,815","1,925"
37,006208富邦台50,208.95,+ 8.85,+4.42%,"7,789","6,078","1,711"
38,3037 欣興,790.00,+ 62.00,+8.52%,"9,904","8,319","1,586"
39,00941 中信上游半導體,24.07,+ 0.08,+0.33%,"3,903","2,413","1,490"
40,6669 緯穎,"4,635.00",+ 385.00,+9.06%,"5,019","3,549","1,471"
41,00735 國泰臺韓科技,81.70,+ 1.10,+1.36%,"4,275","2,808","1,468"
42,5871 中租-KY,121.50,+ 0.50,+0.41%,"12,125","10,738","1,387"
43,8162 微矽電子-創,53.60,+ 1.00,+1.90%,"4,584","3,280","1,305"
44,3023 信邦,290.00,+ 12.00,+4.32%,"3,997","2,717","1,280"
45,3031 佰鴻,31.35,+ 1.60,+5.38%,"6,412","5,249","1,163"
46,1463 強盛新,17.95,0.00,0.00%,"1,080",75,"1,005"
47,1560 中砂,535.00,+ 14.00,+2.69%,"4,182","3,190",992
48,7711 永擎,405.00,+ 33.00,+8.87%,"4,762","3,868",894
49,3036 文曄,199.00,-7.00,-3.40%,"10,766","9,935",831
50,00893 國泰智能電動車,39.71,+ 0.74,+1.90%,"2,123","1,313",810
