Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2409 友達,31.20,+ 0.70,+2.30%,"83,668"
2,00403A主動統一升級50,10.34,-0.01,-0.10%,"65,544"
3,3481 群創,49.35,-0.75,-1.50%,"51,827"
4,6770 力積電,73.50,+ 1.10,+1.52%,"39,376"
5,1101 台泥,24.80,+ 0.05,+0.20%,"24,200"
6,2834 臺企銀,17.90,-0.05,-0.28%,"20,055"
7,2892 第一金,38.00,+ 0.20,+0.53%,"14,708"
8,1312 國喬,14.95,+ 0.30,+2.05%,"14,680"
9,2002 中鋼,19.10,-0.15,-0.78%,"14,057"
10,00981A主動統一台股增長,29.89,-0.03,-0.10%,"13,934"
11,3711 日月光投控,650.00,+ 10.00,+1.56%,"13,577"
12,2382 廣達,336.00,-6.00,-1.75%,"11,591"
13,1326 台化,71.30,-0.50,-0.70%,"10,159"
14,00409A主動復華全球50,9.81,-0.04,-0.41%,"9,649"
15,1301 台塑,65.60,-1.10,-1.65%,"9,179"
16,2412 中華電,139.50,0.00,0.00%,"8,486"
17,6257 矽格,217.00,+ 4.00,+1.88%,"7,896"
18,2609 陽明,58.00,-0.50,-0.85%,"7,570"
19,8150 南茂,90.90,-0.60,-0.66%,"7,206"
20,2353 宏碁,31.50,-0.30,-0.94%,"6,776"
21,1102 亞泥,35.45,+ 0.05,+0.14%,"6,767"
22,6505 台塑化,86.20,-1.30,-1.49%,"6,699"
23,3702 大聯大,108.00,+ 3.00,+2.86%,"6,457"
24,2886 兆豐金,49.90,-0.40,-0.80%,"5,922"
25,00631L元大台灣50正2,37.15,-0.39,-1.04%,"5,894"
26,00991A主動復華未來50,17.74,+ 0.04,+0.23%,"5,870"
27,6239 力成,283.50,+ 2.50,+0.89%,"5,820"
28,2354 鴻準,65.00,+ 0.50,+0.78%,"5,618"
29,5880 合庫金,26.85,0.00,0.00%,"5,514"
30,00992A主動群益科技創新,18.16,-0.09,-0.49%,"5,491"
31,1314 中石化,8.13,-0.08,-0.97%,"5,094"
32,3045 台灣大,120.00,+ 0.50,+0.42%,"4,760"
33,1402 遠東新,28.65,-0.05,-0.17%,"4,644"
34,2303 聯電,142.50,+ 1.00,+0.71%,"4,350"
35,3006 晶豪科,312.00,+ 5.50,+1.79%,"4,276"
36,3189 景碩,827.00,+ 15.00,+1.85%,"4,086"
37,2880 華南金,44.80,+ 0.45,+1.01%,"3,921"
38,1718 中纖,10.60,-0.25,-2.30%,"3,866"
39,2104 國際中橡,10.60,-0.20,-1.85%,"3,788"
40,3016 嘉晶,110.00,+ 10.00,+10.00%,"3,581"
41,1303 南亞,244.00,+ 7.50,+3.17%,"3,429"
42,2049 上銀,363.00,-7.50,-2.02%,"3,273"
43,1802 台玻,59.60,-0.60,-1.00%,"3,130"
44,5876 上海商銀,47.90,+ 0.40,+0.84%,"3,025"
45,00632R元大台灣50反1,9.73,+ 0.03,+0.31%,"2,986"
46,3037 欣興,994.00,+ 1.00,+0.10%,"2,985"
47,2313 華通,225.50,-2.50,-1.10%,"2,814"
48,2515 中工,12.00,-0.05,-0.41%,"2,701"
49,1709 和益,35.30,-0.30,-0.84%,"2,574"
50,2606 裕民,78.40,-1.30,-1.63%,"2,558"
