Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,3481 群創,46.40,-3.80,-7.57%,"268,516","847,581","-579,065"
2,2409 友達,21.20,-0.60,-2.75%,"105,303","470,144","-364,841"
3,009816凱基台灣TOP50,14.80,-0.35,-2.31%,"113,247","264,649","-151,402"
4,00991A主動復華未來50,19.10,-0.64,-3.24%,"71,995","199,983","-127,987"
5,00981A主動統一台股增長,30.72,-1.24,-3.88%,"114,964","239,671","-124,706"
6,00988A主動統一全球創新,21.21,-0.86,-3.90%,"44,324","153,277","-108,953"
7,2002 中鋼,18.85,-0.25,-1.31%,"37,252","144,961","-107,708"
8,1402 遠東新,24.80,+ 1.35,+5.76%,"106,835","202,259","-95,423"
9,00631L元大台灣50正2,34.47,-1.26,-3.53%,"75,264","143,262","-67,998"
10,2313 華通,259.00,-23.00,-8.16%,"17,530","76,445","-58,915"
11,00632R元大台灣50反1,10.73,+ 0.23,+2.19%,"52,203","105,928","-53,724"
12,0050 元大台灣50,100.50,-2.05,-2.00%,"58,652","105,625","-46,973"
13,9105 泰金寶-DR,8.51,-0.05,-0.58%,"81,932","126,082","-44,150"
14,2489 瑞軒,48.00,-2.70,-5.33%,"23,779","64,439","-40,660"
15,2324 仁寶,33.50,+ 0.10,+0.30%,"98,651","134,475","-35,824"
16,2880 華南金,29.60,-0.35,-1.17%,"100,354","131,718","-31,363"
17,2887 台新新光金,23.00,-0.30,-1.29%,"199,776","228,521","-28,744"
18,6116 彩晶,15.55,+ 1.05,+7.24%,"119,492","147,211","-27,719"
19,00990A主動元大AI新經濟,19.23,-0.65,-3.27%,"39,756","67,259","-27,502"
20,2312 金寶,37.70,+ 0.35,+0.94%,"66,636","92,925","-26,288"
21,2884 玉山金,30.70,-0.45,-1.44%,"58,774","84,737","-25,963"
22,2892 第一金,27.25,-0.35,-1.27%,"43,350","68,569","-25,219"
23,2367 燿華,65.80,-1.30,-1.94%,"10,574","34,111","-23,537"
24,00935 野村臺灣新科技50,59.95,-2.15,-3.46%,"14,829","37,534","-22,705"
25,2303 聯電,142.00,-1.50,-1.05%,"210,188","232,349","-22,160"
26,2801 彰銀,20.05,-0.10,-0.50%,"21,685","43,300","-21,615"
27,1102 亞泥,32.40,-0.60,-1.82%,"16,449","37,330","-20,881"
28,2356 英業達,63.90,+ 1.90,+3.06%,"65,726","85,823","-20,096"
29,00984D主動聯博全球非投,10.07,0.00,0.00%,"19,126","38,954","-19,827"
30,00665L富邦恒生國企正2,9.00,-0.43,-4.56%,"26,186","45,853","-19,667"
31,2633 台灣高鐵,24.80,-0.45,-1.78%,"17,883","36,783","-18,900"
32,9904 寶成,25.20,-0.15,-0.59%,"10,579","27,131","-16,551"
33,00712 復華富時不動產,8.76,-0.01,-0.11%,"14,681","31,026","-16,344"
34,00753L中信中國50正2,9.33,-0.47,-4.80%,"15,255","31,243","-15,988"
35,6282 康舒,57.70,-1.70,-2.86%,"30,288","46,206","-15,917"
36,00927 群益半導體收益,40.10,-0.76,-1.86%,"12,175","28,061","-15,886"
37,2402 毅嘉,66.10,-2.60,-3.78%,"4,699","17,707","-13,008"
38,2382 廣達,308.50,-3.50,-1.12%,"55,334","68,258","-12,923"
39,2474 可成,190.50,-18.00,-8.63%,"13,905","26,069","-12,164"
40,3714 富采,72.70,-1.60,-2.15%,"8,963","20,889","-11,925"
41,2610 華航,18.60,+ 0.15,+0.81%,"63,298","75,105","-11,807"
42,00715L期街口布蘭特正2,55.75,+ 1.05,+1.92%,"5,982","17,116","-11,134"
43,009802富邦旗艦50,19.80,-0.69,-3.37%,"12,800","23,926","-11,125"
44,2812 台中銀,18.50,-0.30,-1.60%,"12,896","23,492","-10,595"
45,2301 光寶科,230.50,-15.50,-6.30%,"32,558","42,872","-10,314"
46,2371 大同,28.85,-0.55,-1.87%,"7,812","17,755","-9,942"
47,00830 國泰費城半導體,87.50,-3.10,-3.42%,"8,950","18,630","-9,680"
48,5876 上海商銀,38.65,-0.80,-2.03%,"21,179","30,841","-9,661"
49,2845 遠東銀,11.90,0.00,0.00%,"9,262","18,657","-9,395"
50,2912 統一超,207.00,+ 0.50,+0.24%,"15,813","25,062","-9,249"
