Rank,Stock,Price,Change,ChangePercent,NetSell
1,2892 第一金,33.05,+ 0.65,+2.01%,"-135,228"
2,2886 兆豐金,46.30,+ 0.80,+1.76%,"-128,236"
3,2801 彰銀,23.50,+ 0.20,+0.86%,"-127,463"
4,2337 旺宏,144.50,+ 2.00,+1.40%,"-95,693"
5,6770 力積電,72.60,-0.80,-1.09%,"-88,244"
6,2610 華航,22.45,-0.10,-0.44%,"-87,897"
7,2890 永豐金,41.00,+ 1.30,+3.27%,"-76,499"
8,00988A主動統一全球創新,20.83,-0.50,-2.34%,"-65,270"
9,2002 中鋼,19.00,+ 0.05,+0.26%,"-58,540"
10,2317 鴻海,242.00,+ 1.50,+0.62%,"-56,286"
11,2409 友達,31.70,+ 1.70,+5.67%,"-56,012"
12,1101 台泥,23.70,+ 0.05,+0.21%,"-51,614"
13,3702 大聯大,110.00,0.00,0.00%,"-51,177"
14,2618 長榮航,43.55,-0.30,-0.68%,"-48,938"
15,2412 中華電,141.50,+ 0.50,+0.35%,"-44,289"
16,3231 緯創,158.00,-1.00,-0.63%,"-42,300"
17,3045 台灣大,117.50,+ 1.00,+0.86%,"-41,422"
18,4904 遠傳,103.00,-2.00,-1.90%,"-39,330"
19,2344 華邦電,183.00,-1.50,-0.81%,"-39,178"
20,2891 中信金,71.40,+ 0.80,+1.13%,"-37,389"
21,1714 和桐,20.90,-1.85,-8.13%,"-35,322"
22,2027 大成鋼,41.30,+ 0.15,+0.36%,"-32,158"
23,3706 神達,90.00,-1.00,-1.10%,"-26,114"
24,8112 至上,89.50,+ 0.40,+0.45%,"-26,091"
25,2347 聯強,93.80,-1.00,-1.05%,"-25,325"
26,6116 彩晶,18.20,+ 0.05,+0.28%,"-24,173"
27,00830 國泰費城半導體,92.40,-0.40,-0.43%,"-23,903"
28,00990A主動元大AI新經濟,19.32,-0.44,-2.23%,"-22,370"
29,00997A主動群益美國增長,13.14,-0.12,-0.90%,"-22,289"
30,9945 潤泰新,26.50,0.00,0.00%,"-22,012"
31,0050 元大台灣50,108.25,-0.10,-0.09%,"-20,809"
32,2356 英業達,67.20,-0.40,-0.59%,"-20,165"
33,2330 台積電,"2,460.00",+ 15.00,+0.61%,"-19,057"
34,2633 台灣高鐵,26.60,-0.20,-0.75%,"-17,971"
35,5876 上海商銀,41.70,-0.30,-0.71%,"-17,471"
36,2408 南亞科,420.50,+ 11.00,+2.69%,"-16,887"
37,3037 欣興,917.00,-50.00,-5.17%,"-16,707"
38,1718 中纖,15.20,+ 0.25,+1.67%,"-14,341"
39,3711 日月光投控,679.00,-3.00,-0.44%,"-13,474"
40,3016 嘉晶,128.50,-7.00,-5.17%,"-13,390"
41,3042 晶技,224.50,-24.50,-9.84%,"-13,307"
42,2377 微星,142.50,-0.50,-0.35%,"-12,197"
43,2313 華通,235.00,+ 5.50,+2.40%,"-12,142"
44,9105 泰金寶-DR,9.20,-0.10,-1.08%,"-11,920"
45,2426 鼎元,79.20,+ 0.20,+0.25%,"-11,893"
46,2474 可成,196.00,-4.00,-2.00%,"-11,609"
47,2352 佳世達,35.40,+ 3.20,+9.94%,"-11,054"
48,1326 台化,67.60,-0.40,-0.59%,"-10,815"
49,3189 景碩,763.00,-70.00,-8.40%,"-10,443"
50,5469 瀚宇博,88.00,+ 0.50,+0.57%,"-10,379"
