Date,Ranking,StockCode,StockName,Side,Position,BrokerName,BrokerID,BranchID,Buy,Sell,Net,SharePercent
20260106,1,6770,力積電,Sell,10,群益金鼎-台北,9100,0039003100380058,241,1223,982,0.22
20260106,1,6770,力積電,Sell,11,兆豐-松德,7000,0037003000300069,90,897,807,0.18
20260106,1,6770,力積電,Sell,12,國泰-台中,8880,8882,1445,2199,754,0.17
20260106,1,6770,力積電,Sell,13,永豐金-古亭,9A00,0039004100390064,45,798,753,0.17
20260106,1,6770,力積電,Sell,14,富邦-建國,9600,9658,362,1096,734,0.16
20260106,1,6770,力積電,Sell,15,富邦-仁愛,9600,9676,539,1270,731,0.16
20260106,2,00919,群益台灣精選高息,Buy,1,凱基-台北,9200,9268,34805,390,34415,35.43
20260106,2,00919,群益台灣精選高息,Buy,2,美商高盛,1480,1480,15161,0,15161,15.61
20260106,2,00919,群益台灣精選高息,Buy,3,群益金鼎,9100,9100,11555,139,11416,11.75
20260106,2,00919,群益台灣精選高息,Buy,4,富邦證券,9600,9600,4615,63,4552,4.69
20260106,2,00919,群益台灣精選高息,Buy,5,元大證券,9800,9800,3401,816,2585,2.66
20260106,2,00919,群益台灣精選高息,Buy,6,中國信託,6160,6160,3279,1051,2228,2.29
20260106,2,00919,群益台灣精選高息,Buy,7,台新-營業部,9B00,0039004200310037,2609,1077,1532,1.58
20260106,2,00919,群益台灣精選高息,Buy,8,統一,5850,5850,976,84,892,0.92
20260106,2,00919,群益台灣精選高息,Buy,9,國泰證券,8880,8880,667,13,654,0.67
20260106,2,00919,群益台灣精選高息,Buy,10,亞東-台中,2180,2187,378,2,376,0.39
20260106,2,00919,群益台灣精選高息,Buy,11,日進,5660,5660,336,22,314,0.32
20260106,2,00919,群益台灣精選高息,Buy,12,富邦-永和,9600,9654,441,156,285,0.29
20260106,2,00919,群益台灣精選高息,Buy,13,元大-新竹經國,9800,9859,431,182,249,0.26
20260106,2,00919,群益台灣精選高息,Buy,14,群益金鼎-開元,9100,9134,161,88,73,0.08
20260106,2,00919,群益台灣精選高息,Buy,15,凱基,9200,9200,67,0,67,0.07
20260106,2,00919,群益台灣精選高息,Sell,1,國泰-敦南,8880,8888,782,6006,5224,5.38
20260106,2,00919,群益台灣精選高息,Sell,2,富邦-台北,9600,9623,60,2785,2725,2.81
20260106,2,00919,群益台灣精選高息,Sell,3,元大-基隆孝二,9800,003900380036004b,6,1885,1879,1.93
20260106,2,00919,群益台灣精選高息,Sell,4,新光,8560,8560,236,1518,1282,1.32
20260106,2,00919,群益台灣精選高息,Sell,5,永豐金證券,9A00,0039004100300030,1058,2046,988,1.02
20260106,2,00919,群益台灣精選高息,Sell,6,國泰-台中,8880,8882,151,1098,947,0.97
20260106,2,00919,群益台灣精選高息,Sell,7,國泰-館前,8880,0038003800380041,141,1054,913,0.94
20260106,2,00919,群益台灣精選高息,Sell,8,群益金鼎-台中,9100,9184,158,1029,871,0.9
20260106,2,00919,群益台灣精選高息,Sell,9,國泰-桃園,8880,8885,88,885,797,0.82
20260106,2,00919,群益台灣精選高息,Sell,10,富邦-板橋,9600,9655,75,831,756,0.78
20260106,2,00919,群益台灣精選高息,Sell,11,凱基-科園,9200,9254,53,797,744,0.77
20260106,2,00919,群益台灣精選高息,Sell,12,國泰-板橋,8880,003800380038004b,261,905,644,0.66
20260106,2,00919,群益台灣精選高息,Sell,13,玉山-數位,8840,003800380034004d,52,659,607,0.62
20260106,2,00919,群益台灣精選高息,Sell,14,永豐金-大園,9A00,0039004100390038,1,537,536,0.55
20260106,2,00919,群益台灣精選高息,Sell,15,台新-台中,9B00,0039004200310068,59,540,481,0.5
20260106,3,1605,華新,Buy,1,新加坡商瑞銀,1650,1650,20315,7878,12437,5.73
20260106,3,1605,華新,Buy,2,美商高盛,1480,1480,13151,2908,10243,4.72
20260106,3,1605,華新,Buy,3,台灣摩根士丹利,1470,1470,9718,138,9580,4.41
20260106,3,1605,華新,Buy,4,富邦證券,9600,9600,13694,4390,9304,4.29
20260106,3,1605,華新,Buy,5,凱基-台北,9200,9268,17461,10634,6827,3.15
20260106,3,1605,華新,Buy,6,美林,1440,1440,5062,801,4261,1.96
20260106,3,1605,華新,Buy,7,華南永昌,9300,9300,3898,650,3248,1.5
20260106,3,1605,華新,Buy,8,統一,5850,5850,3580,1302,2278,1.05
20260106,3,1605,華新,Buy,9,摩根大通,8440,8440,3356,1097,2259,1.04
20260106,3,1605,華新,Buy,10,永豐金-內湖,9A00,0039004100390067,2172,168,2004,0.92
20260106,3,1605,華新,Buy,11,元大-館前,9800,003900380034004b,2061,313,1748,0.81
20260106,3,1605,華新,Buy,12,群益金鼎,9100,9100,2416,879,1537,0.71
20260106,3,1605,華新,Buy,13,港商野村,1560,1560,1517,48,1469,0.68
20260106,3,1605,華新,Buy,14,元大-內湖,9800,003900380039004e,1681,235,1446,0.67
20260106,3,1605,華新,Buy,15,富邦-嘉義,9600,9692,1821,509,1312,0.6
20260106,3,1605,華新,Sell,1,國泰-敦南,8880,8888,5138,7287,2149,0.99
20260106,3,1605,華新,Sell,2,元大證券,9800,9800,11968,13449,1481,0.68
20260106,3,1605,華新,Sell,3,中國信託,6160,6160,700,1948,1248,0.57
20260106,3,1605,華新,Sell,4,元大-四維,9800,9831,346,1382,1036,0.48
20260106,3,1605,華新,Sell,5,元大-員林中山,9800,9835,92,1006,914,0.42
20260106,3,1605,華新,Sell,6,國泰-台中,8880,8882,555,1292,737,0.34
20260106,3,1605,華新,Sell,7,第一金-新竹,5380,0035003300380042,399,1125,726,0.33
20260106,3,1605,華新,Sell,8,台灣企銀-竹北,1110,1117,17,639,622,0.29
20260106,3,1605,華新,Sell,9,華南永昌-鶯歌,9300,9319,96,717,621,0.29
20260106,3,1605,華新,Sell,10,永豐金-彰化,9A00,0039004100390073,129,727,598,0.28
20260106,3,1605,華新,Sell,11,元大-中壢,9800,9834,437,1029,592,0.27
20260106,3,1605,華新,Sell,12,永豐金-板新,9A00,003900410039004a,149,731,582,0.27
20260106,3,1605,華新,Sell,13,富邦-永和,9600,9654,262,843,581,0.27
20260106,3,1605,華新,Sell,14,元大-斗六,9800,0039003800300043,248,808,560,0.26
20260106,3,1605,華新,Sell,15,臺銀-臺中,1040,0031003000340041,432,984,552,0.25
20260106,4,00878,國泰永續高股息,Buy,1,凱基-台北,9200,9268,36432,497,35935,36.93
20260106,4,00878,國泰永續高股息,Buy,2,群益金鼎,9100,9100,15366,544,14822,15.23
20260106,4,00878,國泰永續高股息,Buy,3,富邦證券,9600,9600,6823,84,6739,6.93
20260106,4,00878,國泰永續高股息,Buy,4,台新-台北,9B00,0039004200320030,6295,1306,4989,5.13
20260106,4,00878,國泰永續高股息,Buy,5,元大證券,9800,9800,6323,2516,3807,3.91
20260106,4,00878,國泰永續高股息,Buy,6,台新-營業部,9B00,0039004200310037,3195,830,2365,2.43
20260106,4,00878,國泰永續高股息,Buy,7,國泰證券,8880,8880,2194,91,2103,2.16
20260106,4,00878,國泰永續高股息,Buy,8,國票證券,7790,7790,1541,70,1471,1.51
20260106,4,00878,國泰永續高股息,Buy,9,永豐金證券,9A00,0039004100300030,2835,1420,1415,1.45
20260106,4,00878,國泰永續高股息,Buy,10,統一,5850,5850,1690,693,997,1.02
20260106,4,00878,國泰永續高股息,Buy,11,元大-虎尾,9800,003900380030006c,556,83,473,0.49
20260106,4,00878,國泰永續高股息,Buy,12,中國信託,6160,6160,1154,812,342,0.35
20260106,4,00878,國泰永續高股息,Buy,13,元大-大安,9800,003900380033004e,277,22,255,0.26
20260106,4,00878,國泰永續高股息,Buy,14,群益金鼎-中壢,9100,0039003100380041,194,12,182,0.19
20260106,4,00878,國泰永續高股息,Buy,15,元大-文心興安,9800,9854,221,73,148,0.15
20260106,4,00878,國泰永續高股息,Sell,1,臺銀,1040,1040,32,9106,9074,9.33
20260106,4,00878,國泰永續高股息,Sell,2,國泰-敦南,8880,8888,1174,7481,6307,6.48
20260106,4,00878,國泰永續高股息,Sell,3,臺銀-臺南,1040,1042,95,1543,1448,1.49
20260106,4,00878,國泰永續高股息,Sell,4,國泰-桃園,8880,8885,48,1094,1046,1.07
20260106,4,00878,國泰永續高股息,Sell,5,國泰-台中,8880,8882,202,1205,1003,1.03
20260106,4,00878,國泰永續高股息,Sell,6,中國信託-新竹,6160,6165,17,892,875,0.9
20260106,4,00878,國泰永續高股息,Sell,7,國泰-板橋,8880,003800380038004b,232,1094,862,0.89
20260106,4,00878,國泰永續高股息,Sell,8,新光,8560,8560,105,953,848,0.87
20260106,4,00878,國泰永續高股息,Sell,9,中國信託-文心,6160,6164,46,884,838,0.86
20260106,4,00878,國泰永續高股息,Sell,10,國泰-台南,8880,8884,85,795,710,0.73
20260106,4,00878,國泰永續高股息,Sell,11,國泰-館前,8880,0038003800380041,142,850,708,0.73
20260106,4,00878,國泰永續高股息,Sell,12,富邦-中壢,9600,9636,70,733,663,0.68
20260106,4,00878,國泰永續高股息,Sell,13,凱基-文心,9200,9297,3,607,604,0.62
20260106,4,00878,國泰永續高股息,Sell,14,台新-台中,9B00,0039004200310068,35,550,515,0.53
20260106,4,00878,國泰永續高股息,Sell,15,元大-中壢,9800,9834,33,532,499,0.51
20260106,5,00940,元大台灣價值高息,Buy,1,凱基-台北,9200,9268,12073,184,11889,18.7
20260106,5,00940,元大台灣價值高息,Buy,2,台新-台北,9B00,0039004200320030,10699,79,10620,16.7
20260106,5,00940,元大台灣價值高息,Buy,3,群益金鼎,9100,9100,10332,10,10322,16.23
20260106,5,00940,元大台灣價值高息,Buy,4,富邦證券,9600,9600,7554,32,7522,11.83
20260106,5,00940,元大台灣價值高息,Buy,5,元大證券,9800,9800,7400,402,6998,11
20260106,5,00940,元大台灣價值高息,Buy,6,永豐金證券,9A00,0039004100300030,3562,792,2770,4.36
20260106,5,00940,元大台灣價值高息,Buy,7,統一,5850,5850,2419,118,2301,3.62
20260106,5,00940,元大台灣價值高息,Buy,8,中國信託,6160,6160,1687,671,1016,1.6
20260106,5,00940,元大台灣價值高息,Buy,9,國票證券,7790,7790,867,2,865,1.36
20260106,5,00940,元大台灣價值高息,Buy,10,統一-基隆,5850,0035003800350041,360,0,360,0.57
20260106,5,00940,元大台灣價值高息,Buy,11,彰銀,1230,1230,300,13,287,0.45
20260106,5,00940,元大台灣價值高息,Buy,12,國泰證券,8880,8880,206,1,205,0.32
20260106,5,00940,元大台灣價值高息,Buy,13,台新-台中,9B00,0039004200310068,235,53,182,0.29
20260106,5,00940,元大台灣價值高息,Buy,14,中國信託-高雄,6160,003600310036004b,142,48,94,0.15
20260106,5,00940,元大台灣價值高息,Buy,15,(牛牛牛)亞-鑫豐,6010,0036003000310064,100,17,83,0.13
20260106,5,00940,元大台灣價值高息,Sell,1,國泰-敦南,8880,8888,583,3809,3226,5.07
20260106,5,00940,元大台灣價值高息,Sell,2,國泰-館前,8880,0038003800380041,15,963,948,1.49
20260106,5,00940,元大台灣價值高息,Sell,3,元大-淡水,9800,9899,10,886,876,1.38
20260106,5,00940,元大台灣價值高息,Sell,4,元大-竹科,9800,003900380030004b,20,832,812,1.28
20260106,5,00940,元大台灣價值高息,Sell,5,元大-松山,9800,0039003800310070,0,759,759,1.19
20260106,5,00940,元大台灣價值高息,Sell,6,元大-崇德,9800,0039003800310053,2,743,741,1.17
20260106,5,00940,元大台灣價值高息,Sell,7,元大-中山北路,9800,0039003800300061,11,702,691,1.09
20260106,5,00940,元大台灣價值高息,Sell,8,國泰-板橋,8880,003800380038004b,21,667,646,1.02
20260106,5,00940,元大台灣價值高息,Sell,9,元大-龍潭,9800,9858,6,600,594,0.93
20260106,5,00940,元大台灣價值高息,Sell,10,台新-營業部,9B00,0039004200310037,89,619,530,0.83
20260106,5,00940,元大台灣價值高息,Sell,11,新光-台南,8560,8564,0,493,493,0.78
20260106,5,00940,元大台灣價值高息,Sell,12,國泰-台中,8880,8882,56,548,492,0.77
20260106,5,00940,元大台灣價值高息,Sell,13,元大-新莊,9800,9898,7,489,482,0.76
20260106,5,00940,元大台灣價值高息,Sell,14,元大-台南,9800,9896,3,457,454,0.71
20260106,5,00940,元大台灣價值高息,Sell,15,兆豐-台中港,7000,7005,0,450,450,0.71
20260106,6,00929,復華台灣科技優息,Buy,1,元大證券,9800,9800,11513,782,10731,20.32
20260106,6,00929,復華台灣科技優息,Buy,2,永豐金證券,9A00,0039004100300030,8370,606,7764,14.7
20260106,6,00929,復華台灣科技優息,Buy,3,群益金鼎,9100,9100,5618,6,5612,10.63
20260106,6,00929,復華台灣科技優息,Buy,4,台新-台北,9B00,0039004200320030,7822,3598,4224,8
20260106,6,00929,復華台灣科技優息,Buy,5,凱基-台北,9200,9268,4204,830,3374,6.39
20260106,6,00929,復華台灣科技優息,Buy,6,台新-營業部,9B00,0039004200310037,2140,453,1687,3.19
20260106,6,00929,復華台灣科技優息,Buy,7,國票證券,7790,7790,1515,13,1502,2.84
20260106,6,00929,復華台灣科技優息,Buy,8,富邦證券,9600,9600,1323,16,1307,2.48
20260106,6,00929,復華台灣科技優息,Buy,9,富邦-岡山,9600,9616,998,47,951,1.8
20260106,6,00929,復華台灣科技優息,Buy,10,中國信託,6160,6160,748,337,411,0.78
20260106,6,00929,復華台灣科技優息,Buy,11,第一金-華江,5380,0035003300380057,308,28,280,0.53
20260106,6,00929,復華台灣科技優息,Buy,12,永豐金-市政,9A00,0039004100390057,306,213,93,0.18
20260106,6,00929,復華台灣科技優息,Buy,13,國泰證券,8880,8880,128,41,87,0.16
20260106,6,00929,復華台灣科技優息,Buy,14,第一金-大稻埕,5380,0035003300380046,100,16,84,0.16
20260106,6,00929,復華台灣科技優息,Buy,15,台新-花蓮,9B00,0039004200320079,96,28,68,0.13
20260106,6,00929,復華台灣科技優息,Sell,1,國泰-敦南,8880,8888,200,2071,1871,3.54
20260106,6,00929,復華台灣科技優息,Sell,2,美林,1440,1440,0,822,822,1.56
20260106,6,00929,復華台灣科技優息,Sell,3,國泰-台中,8880,8882,32,820,788,1.49
20260106,6,00929,復華台灣科技優息,Sell,4,第一金-路竹,5380,0035003300380050,7,525,518,0.98
20260106,6,00929,復華台灣科技優息,Sell,5,國泰-板橋,8880,003800380038004b,11,519,508,0.96
20260106,6,00929,復華台灣科技優息,Sell,6,土銀-新竹,1030,1035,0,483,483,0.91
20260106,6,00929,復華台灣科技優息,Sell,7,富邦-台南,9600,9667,0,475,475,0.9
20260106,6,00929,復華台灣科技優息,Sell,8,新光,8560,8560,30,453,423,0.8
20260106,6,00929,復華台灣科技優息,Sell,9,華南永昌-東昇,9300,9386,2,399,397,0.75
20260106,6,00929,復華台灣科技優息,Sell,10,富邦-中壢,9600,9636,8,404,396,0.75
20260106,6,00929,復華台灣科技優息,Sell,11,群益金鼎-竹南,9100,0039003100380069,0,391,391,0.74
20260106,6,00929,復華台灣科技優息,Sell,12,元大-中壢,9800,9834,4,377,373,0.71
20260106,6,00929,復華台灣科技優息,Sell,13,富邦-仁愛,9600,9676,17,384,367,0.69
20260106,6,00929,復華台灣科技優息,Sell,14,統一-嘉義,5850,5858,0,363,363,0.69
20260106,6,00929,復華台灣科技優息,Sell,15,元大-新竹,9800,9816,4,335,331,0.63
20260106,7,00715L,期街口布蘭特正2,Buy,1,凱基-台北,9200,9268,13916,1073,12843,25.17
20260106,7,00715L,期街口布蘭特正2,Buy,2,元大證券,9800,9800,11218,5498,5720,11.21
20260106,7,00715L,期街口布蘭特正2,Buy,3,永豐金證券,9A00,0039004100300030,5393,232,5161,10.11
20260106,7,00715L,期街口布蘭特正2,Buy,4,群益金鼎,9100,9100,4197,18,4179,8.19
20260106,7,00715L,期街口布蘭特正2,Buy,5,國票證券,7790,7790,3644,33,3611,7.08
20260106,7,00715L,期街口布蘭特正2,Buy,6,台新-營業部,9B00,0039004200310037,2864,1659,1205,2.36
20260106,7,00715L,期街口布蘭特正2,Buy,7,凱基,9200,9200,766,67,699,1.37
20260106,7,00715L,期街口布蘭特正2,Buy,8,富邦證券,9600,9600,668,12,656,1.29
20260106,7,00715L,期街口布蘭特正2,Buy,9,兆豐證券,7000,7000,501,0,501,0.98
20260106,7,00715L,期街口布蘭特正2,Buy,10,兆豐-高雄,7000,003700300030005a,332,51,281,0.55
20260106,7,00715L,期街口布蘭特正2,Buy,11,國票-博愛,7790,003700370039007a,45,0,45,0.09
20260106,7,00715L,期街口布蘭特正2,Buy,12,台新-草屯,9B00,0039004200320058,32,1,31,0.06
20260106,7,00715L,期街口布蘭特正2,Buy,13,元大-內湖,9800,003900380039004e,48,17,31,0.06
20260106,7,00715L,期街口布蘭特正2,Buy,14,康和,8450,8450,31,0,31,0.06
20260106,7,00715L,期街口布蘭特正2,Buy,15,陽信-石牌,8710,8711,33,10,23,0.05
20260106,7,00715L,期街口布蘭特正2,Sell,1,國泰-敦南,8880,8888,81,1528,1447,2.84
20260106,7,00715L,期街口布蘭特正2,Sell,2,新光,8560,8560,102,1321,1219,2.39
20260106,7,00715L,期街口布蘭特正2,Sell,3,富邦-羅東,9600,9634,1,1030,1029,2.02
20260106,7,00715L,期街口布蘭特正2,Sell,4,群益金鼎-嘉義,9100,003900310038004d,0,836,836,1.64
20260106,7,00715L,期街口布蘭特正2,Sell,5,元大-虎尾,9800,003900380030006c,0,816,816,1.6
20260106,7,00715L,期街口布蘭特正2,Sell,6,華南永昌-朴子,9300,9329,5,798,793,1.55
20260106,7,00715L,期街口布蘭特正2,Sell,7,華南永昌-嘉義,9300,9314,549,1258,709,1.39
20260106,7,00715L,期街口布蘭特正2,Sell,8,新光-台中,8560,8561,32,662,630,1.23
20260106,7,00715L,期街口布蘭特正2,Sell,9,富邦-北港,9600,0039003600390043,0,490,490,0.96
20260106,7,00715L,期街口布蘭特正2,Sell,10,元大-鹿港,9800,0039003800390053,1,478,477,0.93
20260106,7,00715L,期街口布蘭特正2,Sell,11,國泰-桃園,8880,8885,2,424,422,0.83
20260106,7,00715L,期街口布蘭特正2,Sell,12,統一-城中,5850,5854,5,422,417,0.82
20260106,7,00715L,期街口布蘭特正2,Sell,13,第一金-嘉義,5380,003500330038004d,20,420,400,0.78
20260106,7,00715L,期街口布蘭特正2,Sell,14,富邦-三重,9600,9677,3,387,384,0.75
20260106,7,00715L,期街口布蘭特正2,Sell,15,富邦-仁愛,9600,9676,2,362,360,0.71
20260106,8,2313,華通,Buy,1,元大證券,9800,9800,14262,4448,9814,11.66
20260106,8,2313,華通,Buy,2,台灣摩根士丹利,1470,1470,6573,250,6323,7.51
20260106,8,2313,華通,Buy,3,美商高盛,1480,1480,6167,1567,4600,5.47
20260106,8,2313,華通,Buy,4,新加坡商瑞銀,1650,1650,6429,3965,2464,2.93
20260106,8,2313,華通,Buy,5,摩根大通,8440,8440,2360,183,2177,2.59
20260106,8,2313,華通,Buy,6,港商野村,1560,1560,2080,32,2048,2.43
20260106,8,2313,華通,Buy,7,富邦證券,9600,9600,2894,1031,1863,2.21
20260106,8,2313,華通,Buy,8,凱基-台北,9200,9268,5777,4005,1772,2.11
20260106,8,2313,華通,Buy,9,統一,5850,5850,1425,447,978,1.16
20260106,8,2313,華通,Buy,10,凱基-站前,9200,0039003200300046,1088,171,917,1.09
20260106,8,2313,華通,Buy,11,美林,1440,1440,1638,799,839,1
20260106,8,2313,華通,Buy,12,國票-敦北法人,7790,0037003700390063,582,49,533,0.63
20260106,8,2313,華通,Buy,13,元大-大安,9800,003900380033004e,530,49,481,0.57
20260106,8,2313,華通,Buy,14,兆豐證券,7000,7000,653,263,390,0.46
20260106,8,2313,華通,Buy,15,永豐金證券,9A00,0039004100300030,724,389,335,0.4
20260106,8,2313,華通,Sell,1,國泰-敦南,8880,8888,919,2276,1357,1.61
20260106,8,2313,華通,Sell,2,凱基,9200,9200,423,1291,868,1.03
20260106,8,2313,華通,Sell,3,新光,8560,8560,362,982,620,0.74
20260106,8,2313,華通,Sell,4,永豐金-匯立,9A00,0039004100380031,0,610,610,0.72
20260106,8,2313,華通,Sell,5,永豐金-大園,9A00,0039004100390038,24,601,577,0.69
20260106,8,2313,華通,Sell,6,台新-大昌,9B00,0039004200320044,17,558,541,0.64
20260106,8,2313,華通,Sell,7,永豐金-市政,9A00,0039004100390057,120,550,430,0.51
20260106,8,2313,華通,Sell,8,國泰-台中,8880,8882,281,696,415,0.49
20260106,8,2313,華通,Sell,9,凱基-東勢,9200,0039003200310059,59,434,375,0.45
20260106,8,2313,華通,Sell,10,台新-文心,9B00,003900420032007a,116,478,362,0.43
20260106,8,2313,華通,Sell,11,福邦證券,6480,6480,15,340,325,0.39
20260106,8,2313,華通,Sell,12,玉山-左營,8840,0038003800340044,25,346,321,0.38
20260106,8,2313,華通,Sell,13,國泰-高雄,8880,8881,106,400,294,0.35
20260106,8,2313,華通,Sell,14,富邦-中壢,9600,9636,28,317,289,0.34
20260106,8,2313,華通,Sell,15,富邦-建國,9600,9658,54,341,287,0.34
20260106,9,2327,國巨*,Buy,1,台灣摩根士丹利,1470,1470,5435,205,5230,8.41
20260106,9,2327,國巨*,Buy,2,新加坡商瑞銀,1650,1650,6259,1281,4978,8.01
20260106,9,2327,國巨*,Buy,3,美林,1440,1440,3568,471,3097,4.98
20260106,9,2327,國巨*,Buy,4,美商高盛,1480,1480,3825,935,2890,4.65
20260106,9,2327,國巨*,Buy,5,摩根大通,8440,8440,2152,207,1945,3.13
20260106,9,2327,國巨*,Buy,6,凱基-台北,9200,9268,4474,2637,1837,2.95
20260106,9,2327,國巨*,Buy,7,富邦證券,9600,9600,1660,314,1346,2.16
20260106,9,2327,國巨*,Buy,8,永豐金證券,9A00,0039004100300030,1483,528,955,1.54
20260106,9,2327,國巨*,Buy,9,統一,5850,5850,1167,284,883,1.42
20260106,9,2327,國巨*,Buy,10,大和國泰,8890,8890,675,0,675,1.09
20260106,9,2327,國巨*,Buy,11,凱基-竹科,9200,9272,630,47,583,0.94
20260106,9,2327,國巨*,Buy,12,兆豐證券,7000,7000,477,44,433,0.7
20260106,9,2327,國巨*,Buy,13,港商野村,1560,1560,446,128,318,0.51
20260106,9,2327,國巨*,Buy,14,元大證券,9800,9800,3071,2760,311,0.5
20260106,9,2327,國巨*,Buy,15,群益金鼎,9100,9100,419,108,311,0.5
20260106,9,2327,國巨*,Sell,1,國泰-敦南,8880,8888,668,1389,721,1.16
20260106,9,2327,國巨*,Sell,2,國泰-松江,8880,8883,76,510,434,0.7
20260106,9,2327,國巨*,Sell,3,台新-城中,9B00,0039004200320045,17,237,220,0.35
20260106,9,2327,國巨*,Sell,4,富邦-台中,9600,003900360035004b,25,214,189,0.3
20260106,9,2327,國巨*,Sell,5,國票-桃園,7790,0037003700390072,7,195,188,0.3
20260106,9,2327,國巨*,Sell,6,富邦-新竹,9600,9647,49,235,186,0.3
20260106,9,2327,國巨*,Sell,7,富邦-陽明,9600,9604,80,258,178,0.29
20260106,9,2327,國巨*,Sell,8,新光,8560,8560,538,714,176,0.28
20260106,9,2327,國巨*,Sell,9,康和-延平,8450,8451,7,178,171,0.27
20260106,9,2327,國巨*,Sell,10,國泰-板橋,8880,003800380038004b,121,284,163,0.26
20260106,9,2327,國巨*,Sell,11,富邦-高雄,9600,9659,50,202,152,0.24
20260106,9,2327,國巨*,Sell,12,富邦-建國,9600,9658,62,213,151,0.24
20260106,9,2327,國巨*,Sell,13,元大-草屯,9800,0039003800390045,30,179,149,0.24
20260106,9,2327,國巨*,Sell,14,國泰-館前,8880,0038003800380041,145,291,146,0.23
20260106,9,2327,國巨*,Sell,15,富邦-板橋,9600,9655,72,216,144,0.23
20260106,10,00939,統一台灣高息動能,Buy,1,群益金鼎,9100,9100,9571,11,9560,34.72
20260106,10,00939,統一台灣高息動能,Buy,2,凱基-台北,9200,9268,8815,269,8546,31.04
20260106,10,00939,統一台灣高息動能,Buy,3,台新-台北,9B00,0039004200320030,4369,30,4339,15.76
20260106,10,00939,統一台灣高息動能,Buy,4,元大證券,9800,9800,2528,930,1598,5.8
20260106,10,00939,統一台灣高息動能,Buy,5,國票證券,7790,7790,416,1,415,1.51
20260106,10,00939,統一台灣高息動能,Buy,6,中國信託,6160,6160,509,158,351,1.27
20260106,10,00939,統一台灣高息動能,Buy,7,統一,5850,5850,600,279,321,1.17
20260106,10,00939,統一台灣高息動能,Buy,8,第一金-自由,5380,0035003300380045,24,12,12,0.04
20260106,10,00939,統一台灣高息動能,Buy,9,富邦證券,9600,9600,13,5,8,0.03
20260106,10,00939,統一台灣高息動能,Buy,10,康和-板橋,8450,0038003400350044,8,5,3,0.01
20260106,10,00939,統一台灣高息動能,Buy,11,元大-鹿港,9800,0039003800390053,10,7,3,0.01
20260106,10,00939,統一台灣高息動能,Buy,12,中國信託-松江,6160,6167,1,0,1,0
20260106,10,00939,統一台灣高息動能,Buy,13,富邦-新莊,9600,0039003600320044,1,0,1,0
20260106,10,00939,統一台灣高息動能,Buy,14,凱基-中山,9200,9229,5,4,1,0
20260106,10,00939,統一台灣高息動能,Buy,15,凱基,9200,9200,20,20,0,0
20260106,10,00939,統一台灣高息動能,Sell,1,國泰-敦南,8880,8888,17,1316,1299,4.72
20260106,10,00939,統一台灣高息動能,Sell,2,台新-營業部,9B00,0039004200310037,79,667,588,2.14
20260106,10,00939,統一台灣高息動能,Sell,3,國票-中和,7790,0037003700390058,0,450,450,1.63
20260106,10,00939,統一台灣高息動能,Sell,4,國泰-板橋,8880,003800380038004b,0,410,410,1.49
20260106,10,00939,統一台灣高息動能,Sell,5,統一-南京,5850,0035003800350055,0,372,372,1.35
