Date,Ranking,StockCode,StockName,Side,Position,BrokerName,BrokerID,BranchID,Buy,Sell,Net,SharePercent
20260102,2,6770,力積電,Sell,5,元大-大同,9800,0039003800390047,185,1686,1501,0.43
20260102,2,6770,力積電,Sell,6,富邦-建國,9600,9658,410,1687,1277,0.36
20260102,2,6770,力積電,Sell,7,國泰-台中,8880,8882,1428,2656,1228,0.35
20260102,2,6770,力積電,Sell,8,國票-中和,7790,0037003700390058,329,1481,1152,0.33
20260102,2,6770,力積電,Sell,9,美好-富順,5260,003500320036004b,119,1229,1110,0.31
20260102,2,6770,力積電,Sell,10,新光,8560,8560,2305,3370,1065,0.3
20260102,2,6770,力積電,Sell,11,台新-左楠,9B00,0039004200310064,249,1101,852,0.24
20260102,2,6770,力積電,Sell,12,國泰-板橋,8880,003800380038004b,1255,2056,801,0.23
20260102,2,6770,力積電,Sell,13,永豐金-市政,9A00,0039004100390057,696,1492,796,0.23
20260102,2,6770,力積電,Sell,14,元大-中壢,9800,9834,936,1665,729,0.21
20260102,2,6770,力積電,Sell,15,台新-台南,9B00,0039004200310036,499,1203,704,0.2
20260102,3,2337,旺宏,Buy,1,國票-敦北法人,7790,0037003700390063,13109,46,13063,7.6
20260102,3,2337,旺宏,Buy,2,凱基-台北,9200,9268,18352,6035,12317,7.17
20260102,3,2337,旺宏,Buy,3,統一,5850,5850,14156,2797,11359,6.61
20260102,3,2337,旺宏,Buy,4,國票-安和,7790,003700370039005a,10650,317,10333,6.01
20260102,3,2337,旺宏,Buy,5,統一-城中,5850,5854,8580,40,8540,4.97
20260102,3,2337,旺宏,Buy,6,富邦證券,9600,9600,8554,854,7700,4.48
20260102,3,2337,旺宏,Buy,7,凱基-城中,9200,9227,6772,128,6644,3.87
20260102,3,2337,旺宏,Buy,8,新加坡商瑞銀,1650,1650,8333,2171,6162,3.59
20260102,3,2337,旺宏,Buy,9,美商高盛,1480,1480,7027,1849,5178,3.01
20260102,3,2337,旺宏,Buy,10,港商野村,1560,1560,4490,44,4446,2.59
20260102,3,2337,旺宏,Buy,11,美林,1440,1440,4206,0,4206,2.45
20260102,3,2337,旺宏,Buy,12,摩根大通,8440,8440,3081,417,2664,1.55
20260102,3,2337,旺宏,Buy,13,台灣摩根士丹利,1470,1470,2229,284,1945,1.13
20260102,3,2337,旺宏,Buy,14,玉山證券,8840,8840,1674,473,1201,0.7
20260102,3,2337,旺宏,Buy,15,國泰證券,8880,8880,1697,646,1051,0.61
20260102,3,2337,旺宏,Sell,1,國泰-敦南,8880,8888,2071,5186,3115,1.81
20260102,3,2337,旺宏,Sell,2,永豐金-市政,9A00,0039004100390057,102,1385,1283,0.75
20260102,3,2337,旺宏,Sell,3,台新-營業部,9B00,0039004200310037,1090,2283,1193,0.69
20260102,3,2337,旺宏,Sell,4,美好-中壢,5260,5266,7,1076,1069,0.62
20260102,3,2337,旺宏,Sell,5,國泰-台中,8880,8882,390,1269,879,0.51
20260102,3,2337,旺宏,Sell,6,富邦-台北,9600,9623,124,925,801,0.47
20260102,3,2337,旺宏,Sell,7,國泰-忠孝,8880,8887,33,785,752,0.44
20260102,3,2337,旺宏,Sell,8,凱基-板橋,9200,0039003200300041,18,741,723,0.42
20260102,3,2337,旺宏,Sell,9,永豐金證券,9A00,0039004100300030,1238,1943,705,0.41
20260102,3,2337,旺宏,Sell,10,國泰-板橋,8880,003800380038004b,333,1033,700,0.41
20260102,3,2337,旺宏,Sell,11,新光,8560,8560,1120,1782,662,0.39
20260102,3,2337,旺宏,Sell,12,兆豐-鹿港,7000,0037003000300066,28,679,651,0.38
20260102,3,2337,旺宏,Sell,13,新光-台中,8560,8561,454,1074,620,0.36
20260102,3,2337,旺宏,Sell,14,合庫-台中,1020,1021,66,670,604,0.35
20260102,3,2337,旺宏,Sell,15,國泰-館前,8880,0038003800380041,126,692,566,0.33
20260102,4,3481,群創,Buy,1,新加坡商瑞銀,1650,1650,53655,32213,21442,2.72
20260102,4,3481,群創,Buy,2,台灣摩根士丹利,1470,1470,21752,8537,13215,1.68
20260102,4,3481,群創,Buy,3,美林,1440,1440,18818,7803,11015,1.4
20260102,4,3481,群創,Buy,4,摩根大通,8440,8440,18959,8907,10052,1.28
20260102,4,3481,群創,Buy,5,富邦證券,9600,9600,15606,7254,8352,1.06
20260102,4,3481,群創,Buy,6,永豐金證券,9A00,0039004100300030,11160,5336,5824,0.74
20260102,4,3481,群創,Buy,7,美商高盛,1480,1480,40351,35543,4808,0.61
20260102,4,3481,群創,Buy,8,新光-新竹,8560,8563,4302,1591,2711,0.34
20260102,4,3481,群創,Buy,9,港商野村,1560,1560,4277,1715,2562,0.33
20260102,4,3481,群創,Buy,10,凱基,9200,9200,1856,183,1673,0.21
20260102,4,3481,群創,Buy,11,統一,5850,5850,4649,3119,1530,0.19
20260102,4,3481,群創,Buy,12,群益金鼎,9100,9100,2018,559,1459,0.19
20260102,4,3481,群創,Buy,13,凱基-中壢,9200,9285,1710,468,1242,0.16
20260102,4,3481,群創,Buy,14,美好-苗栗,5260,5265,1300,125,1175,0.15
20260102,4,3481,群創,Buy,15,台新-五權西,9B00,0039004200320035,1825,747,1078,0.14
20260102,4,3481,群創,Sell,1,大和國泰,8890,8890,0,6500,6500,0.82
20260102,4,3481,群創,Sell,2,美好-蘆洲,5260,5261,808,5758,4950,0.63
20260102,4,3481,群創,Sell,3,元大證券,9800,9800,74479,78416,3937,0.5
20260102,4,3481,群創,Sell,4,元大-博愛,9800,0039003800320042,815,4043,3228,0.41
20260102,4,3481,群創,Sell,5,元大-台南,9800,9896,870,3359,2489,0.32
20260102,4,3481,群創,Sell,6,台新-府城,9B00,0039004200320039,94,2556,2462,0.31
20260102,4,3481,群創,Sell,7,第一金-路竹,5380,0035003300380050,745,2633,1888,0.24
20260102,4,3481,群創,Sell,8,花旗環球,1590,1590,2169,4051,1882,0.24
20260102,4,3481,群創,Sell,9,元大-雙和,9800,9874,582,2373,1791,0.23
20260102,4,3481,群創,Sell,10,富邦-建國,9600,9658,1422,3157,1735,0.22
20260102,4,3481,群創,Sell,11,台新-營業部,9B00,0039004200310037,6029,7738,1709,0.22
20260102,4,3481,群創,Sell,12,新光,8560,8560,5281,6953,1672,0.21
20260102,4,3481,群創,Sell,13,宏遠-館前,1260,0031003200360055,142,1780,1638,0.21
20260102,4,3481,群創,Sell,14,中國信託-永康,6160,6163,636,2042,1406,0.18
20260102,4,3481,群創,Sell,15,統一-敦南,5850,5852,1449,2739,1290,0.16
20260102,5,00878,國泰永續高股息,Buy,1,元大證券,9800,9800,14627,227,14400,18.49
20260102,5,00878,國泰永續高股息,Buy,2,富邦證券,9600,9600,11820,43,11777,15.12
20260102,5,00878,國泰永續高股息,Buy,3,凱基-台北,9200,9268,10486,574,9912,12.73
20260102,5,00878,國泰永續高股息,Buy,4,群益金鼎,9100,9100,7565,571,6994,8.98
20260102,5,00878,國泰永續高股息,Buy,5,台新-台北,9B00,0039004200320030,6858,52,6806,8.74
20260102,5,00878,國泰永續高股息,Buy,6,中國信託,6160,6160,6764,932,5832,7.49
20260102,5,00878,國泰永續高股息,Buy,7,永豐金證券,9A00,0039004100300030,3662,1144,2518,3.23
20260102,5,00878,國泰永續高股息,Buy,8,台新-營業部,9B00,0039004200310037,2362,793,1569,2.01
20260102,5,00878,國泰永續高股息,Buy,9,國泰證券,8880,8880,1506,68,1438,1.85
20260102,5,00878,國泰永續高股息,Buy,10,國票證券,7790,7790,1207,121,1086,1.39
20260102,5,00878,國泰永續高股息,Buy,11,凱基,9200,9200,148,1,147,0.19
20260102,5,00878,國泰永續高股息,Buy,12,玉山-城中,8840,0038003800340045,139,47,92,0.12
20260102,5,00878,國泰永續高股息,Buy,13,元大-民生三民,9800,0039003800390058,91,15,76,0.1
20260102,5,00878,國泰永續高股息,Buy,14,統一,5850,5850,106,31,75,0.1
20260102,5,00878,國泰永續高股息,Buy,15,華南永昌-中正,9300,9359,46,3,43,0.06
20260102,5,00878,國泰永續高股息,Sell,1,國泰-敦南,8880,8888,722,6083,5361,6.88
20260102,5,00878,國泰永續高股息,Sell,2,國泰-館前,8880,0038003800380041,103,1587,1484,1.91
20260102,5,00878,國泰永續高股息,Sell,3,國泰-板橋,8880,003800380038004b,90,1091,1001,1.29
20260102,5,00878,國泰永續高股息,Sell,4,國泰-桃園,8880,8885,143,958,815,1.05
20260102,5,00878,國泰永續高股息,Sell,5,國泰-台中,8880,8882,85,874,789,1.01
20260102,5,00878,國泰永續高股息,Sell,6,元大-南崁,9800,0039003800300051,5,736,731,0.94
20260102,5,00878,國泰永續高股息,Sell,7,國泰-高雄,8880,8881,46,663,617,0.79
20260102,5,00878,國泰永續高股息,Sell,8,元大-佳里,9800,0039003800310065,2,557,555,0.71
20260102,5,00878,國泰永續高股息,Sell,9,新光-新竹,8560,8563,20,566,546,0.7
20260102,5,00878,國泰永續高股息,Sell,10,臺銀-臺中,1040,0031003000340041,37,562,525,0.67
20260102,5,00878,國泰永續高股息,Sell,11,新光,8560,8560,179,687,508,0.65
20260102,5,00878,國泰永續高股息,Sell,12,玉山證券,8840,8840,20,488,468,0.6
20260102,5,00878,國泰永續高股息,Sell,13,中國信託-忠孝,6160,6162,32,484,452,0.58
20260102,5,00878,國泰永續高股息,Sell,14,國泰-新莊,8880,8886,45,475,430,0.55
20260102,5,00878,國泰永續高股息,Sell,15,元大-中壢,9800,9834,35,441,406,0.52
20260102,6,3231,緯創,Buy,1,美商高盛,1480,1480,17675,5309,12366,13.46
20260102,6,3231,緯創,Buy,2,新加坡商瑞銀,1650,1650,13103,2925,10178,11.08
20260102,6,3231,緯創,Buy,3,元大證券,9800,9800,9136,3426,5710,6.21
20260102,6,3231,緯創,Buy,4,台灣摩根士丹利,1470,1470,4794,291,4503,4.9
20260102,6,3231,緯創,Buy,5,摩根大通,8440,8440,3427,299,3128,3.4
20260102,6,3231,緯創,Buy,6,美林,1440,1440,3212,351,2861,3.11
20260102,6,3231,緯創,Buy,7,台新-營業部,9B00,0039004200310037,2672,838,1834,2
20260102,6,3231,緯創,Buy,8,兆豐-鹿港,7000,0037003000300066,890,69,821,0.89
20260102,6,3231,緯創,Buy,9,凱基-台北,9200,9268,5561,4890,671,0.73
20260102,6,3231,緯創,Buy,10,永豐金證券,9A00,0039004100300030,1541,942,599,0.65
20260102,6,3231,緯創,Buy,11,華南永昌-南京,9300,9326,628,71,557,0.61
20260102,6,3231,緯創,Buy,12,華南永昌,9300,9300,992,509,483,0.53
20260102,6,3231,緯創,Buy,13,台新-台北,9B00,0039004200320030,541,150,391,0.43
20260102,6,3231,緯創,Buy,14,群益金鼎,9100,9100,441,122,319,0.35
20260102,6,3231,緯創,Buy,15,永豐金-敦北,9A00,0039004100380039,576,264,312,0.34
20260102,6,3231,緯創,Sell,1,國票-南京,7790,003700370039006e,11,2016,2005,2.18
20260102,6,3231,緯創,Sell,2,凱基,9200,9200,112,1604,1492,1.62
20260102,6,3231,緯創,Sell,3,國泰-敦南,8880,8888,651,1770,1119,1.22
20260102,6,3231,緯創,Sell,4,富邦證券,9600,9600,215,1254,1039,1.13
20260102,6,3231,緯創,Sell,5,統一,5850,5850,352,1228,876,0.95
20260102,6,3231,緯創,Sell,6,富邦-新竹,9600,9647,49,641,592,0.64
20260102,6,3231,緯創,Sell,7,富邦-建國,9600,9658,182,712,530,0.58
20260102,6,3231,緯創,Sell,8,兆豐-復興,7000,0037003000300070,21,470,449,0.49
20260102,6,3231,緯創,Sell,9,新光,8560,8560,570,1003,433,0.47
20260102,6,3231,緯創,Sell,10,國票-南科,7790,0037003700390065,13,439,426,0.46
20260102,6,3231,緯創,Sell,11,中國信託,6160,6160,474,825,351,0.38
20260102,6,3231,緯創,Sell,12,國泰-台中,8880,8882,211,537,326,0.35
20260102,6,3231,緯創,Sell,13,永豐金-市政,9A00,0039004100390057,103,429,326,0.35
20260102,6,3231,緯創,Sell,14,群益金鼎-南京,9100,0039003100380045,1,296,295,0.32
20260102,6,3231,緯創,Sell,15,富邦-永和,9600,9654,45,314,269,0.29
20260102,7,2409,友達,Buy,1,美商高盛,1480,1480,38819,16095,22724,11.45
20260102,7,2409,友達,Buy,2,美林,1440,1440,8315,1620,6695,3.37
20260102,7,2409,友達,Buy,3,新加坡商瑞銀,1650,1650,14691,10938,3753,1.89
20260102,7,2409,友達,Buy,4,台灣摩根士丹利,1470,1470,6947,3900,3047,1.54
20260102,7,2409,友達,Buy,5,港商野村,1560,1560,3833,1091,2742,1.38
20260102,7,2409,友達,Buy,6,摩根大通,8440,8440,6426,4637,1789,0.9
20260102,7,2409,友達,Buy,7,富邦-新店,9600,9661,1559,299,1260,0.64
20260102,7,2409,友達,Buy,8,群益金鼎-嘉義,9100,003900310038004d,1295,394,901,0.45
20260102,7,2409,友達,Buy,9,富邦-陽明,9600,9604,1149,389,760,0.38
20260102,7,2409,友達,Buy,10,群益金鼎,9100,9100,907,195,712,0.36
20260102,7,2409,友達,Buy,11,群益金鼎-松山,9100,9103,919,315,604,0.3
20260102,7,2409,友達,Buy,12,元大-三峽,9800,0039003800310041,533,25,508,0.26
20260102,7,2409,友達,Buy,13,富邦-仁愛,9600,9676,686,188,498,0.25
20260102,7,2409,友達,Buy,14,凱基-雙和,9200,0039003200300043,557,70,487,0.25
20260102,7,2409,友達,Buy,15,元大-松江,9800,9801,566,116,450,0.23
20260102,7,2409,友達,Sell,1,美好-蘆洲,5260,5261,334,4505,4171,2.1
20260102,7,2409,友達,Sell,2,凱基-台北,9200,9268,9807,12684,2877,1.45
20260102,7,2409,友達,Sell,3,中農,8520,8520,101,2184,2083,1.05
20260102,7,2409,友達,Sell,4,華南永昌-台中,9300,9302,77,1172,1095,0.55
20260102,7,2409,友達,Sell,5,永豐金-中正,9A00,0039004100390055,144,1176,1032,0.52
20260102,7,2409,友達,Sell,6,富邦-台北,9600,9623,404,1398,994,0.5
20260102,7,2409,友達,Sell,7,兆豐-北高雄,7000,0037003000300049,73,979,906,0.46
20260102,7,2409,友達,Sell,8,(牛牛牛)亞-網路,6010,6012,21,752,731,0.37
20260102,7,2409,友達,Sell,9,永豐金-板新,9A00,003900410039004a,1393,2052,659,0.33
20260102,7,2409,友達,Sell,10,凱基-新豐,9200,9266,29,654,625,0.32
20260102,7,2409,友達,Sell,11,寶盛,5460,5460,5,620,615,0.31
20260102,7,2409,友達,Sell,12,玉山-台中,8840,0038003800340042,183,758,575,0.29
20260102,7,2409,友達,Sell,13,凱基-桃園,9200,9208,251,808,557,0.28
20260102,7,2409,友達,Sell,14,台新-台南,9B00,0039004200310036,60,540,480,0.24
20260102,7,2409,友達,Sell,15,中國信託-忠孝,6160,6162,79,547,468,0.24
20260102,8,00919,群益台灣精選高息,Buy,1,凱基-台北,9200,9268,14536,1570,12966,19.02
20260102,8,00919,群益台灣精選高息,Buy,2,美林,1440,1440,12074,0,12074,17.71
20260102,8,00919,群益台灣精選高息,Buy,3,元大證券,9800,9800,10098,3626,6472,9.49
20260102,8,00919,群益台灣精選高息,Buy,4,群益金鼎,9100,9100,5092,1187,3905,5.73
20260102,8,00919,群益台灣精選高息,Buy,5,美商高盛,1480,1480,808,0,808,1.19
20260102,8,00919,群益台灣精選高息,Buy,6,國泰證券,8880,8880,778,7,771,1.13
20260102,8,00919,群益台灣精選高息,Buy,7,富邦證券,9600,9600,544,83,461,0.68
20260102,8,00919,群益台灣精選高息,Buy,8,元大-發財,9800,0039003800310045,304,16,288,0.42
20260102,8,00919,群益台灣精選高息,Buy,9,統一,5850,5850,658,429,229,0.34
20260102,8,00919,群益台灣精選高息,Buy,10,元大-汐止,9800,0039003800390051,343,152,191,0.28
20260102,8,00919,群益台灣精選高息,Buy,11,凱基-台東,9200,003900320030005a,201,12,189,0.28
20260102,8,00919,群益台灣精選高息,Buy,12,富邦-中壢,9600,9636,318,154,164,0.24
20260102,8,00919,群益台灣精選高息,Buy,13,富邦-新店,9600,9661,247,84,163,0.24
20260102,8,00919,群益台灣精選高息,Buy,14,元大-仁愛,9800,003900380033006a,216,54,162,0.24
20260102,8,00919,群益台灣精選高息,Buy,15,康和-仁愛,8450,0038003400350046,135,0,135,0.2
20260102,8,00919,群益台灣精選高息,Sell,1,兆豐-高雄,7000,003700300030005a,7,1658,1651,2.42
20260102,8,00919,群益台灣精選高息,Sell,2,國泰-敦南,8880,8888,1313,2617,1304,1.91
20260102,8,00919,群益台灣精選高息,Sell,3,中國信託,6160,6160,212,1396,1184,1.74
20260102,8,00919,群益台灣精選高息,Sell,4,國泰-板橋,8880,003800380038004b,152,1127,975,1.43
20260102,8,00919,群益台灣精選高息,Sell,5,永豐金證券,9A00,0039004100300030,517,1368,851,1.25
20260102,8,00919,群益台灣精選高息,Sell,6,元大-頭份,9800,0039003800330055,20,711,691,1.01
20260102,8,00919,群益台灣精選高息,Sell,7,元大-南崁,9800,0039003800300051,13,559,546,0.8
20260102,8,00919,群益台灣精選高息,Sell,8,(牛牛牛)亞-網路,6010,6012,37,553,516,0.76
20260102,8,00919,群益台灣精選高息,Sell,9,富邦-竹北,9600,9624,79,535,456,0.67
20260102,8,00919,群益台灣精選高息,Sell,10,元大-長庚,9800,0039003800380056,25,433,408,0.6
20260102,8,00919,群益台灣精選高息,Sell,11,華南永昌,9300,9300,75,477,402,0.59
20260102,8,00919,群益台灣精選高息,Sell,12,凱基-鳳山,9200,9274,13,408,395,0.58
20260102,8,00919,群益台灣精選高息,Sell,13,富邦-建國,9600,9658,164,556,392,0.57
20260102,8,00919,群益台灣精選高息,Sell,14,台灣企銀-嘉義,1110,1114,10,400,390,0.57
20260102,8,00919,群益台灣精選高息,Sell,15,台新-花蓮,9B00,0039004200320079,5,385,380,0.56
20260102,9,2408,南亞科,Buy,1,國泰證券,8880,8880,8808,540,8268,5.95
20260102,9,2408,南亞科,Buy,2,新加坡商瑞銀,1650,1650,11964,4879,7085,5.1
20260102,9,2408,南亞科,Buy,3,美商高盛,1480,1480,8742,4519,4223,3.04
20260102,9,2408,南亞科,Buy,4,凱基-台北,9200,9268,8439,4894,3545,2.55
20260102,9,2408,南亞科,Buy,5,康和,8450,8450,5806,3034,2772,1.99
20260102,9,2408,南亞科,Buy,6,元大-土城永寧,9800,9875,2155,134,2021,1.45
20260102,9,2408,南亞科,Buy,7,美林,1440,1440,2403,399,2004,1.44
20260102,9,2408,南亞科,Buy,8,凱基,9200,9200,3218,1657,1561,1.12
20260102,9,2408,南亞科,Buy,9,華南永昌,9300,9300,2191,692,1499,1.08
20260102,9,2408,南亞科,Buy,10,永豐金證券,9A00,0039004100300030,2611,1342,1269,0.91
20260102,9,2408,南亞科,Buy,11,台灣摩根士丹利,1470,1470,1991,1109,882,0.63
20260102,9,2408,南亞科,Buy,12,摩根大通,8440,8440,2002,1128,874,0.63
20260102,9,2408,南亞科,Buy,13,國票-敦北法人,7790,0037003700390063,863,61,802,0.58
20260102,9,2408,南亞科,Buy,14,港商野村,1560,1560,754,227,527,0.38
20260102,9,2408,南亞科,Buy,15,宏遠證券,1260,1260,747,251,496,0.36
20260102,9,2408,南亞科,Sell,1,國泰-敦南,8880,8888,2031,3522,1491,1.07
20260102,9,2408,南亞科,Sell,2,元大證券,9800,9800,11549,12877,1328,0.96
20260102,9,2408,南亞科,Sell,3,富邦證券,9600,9600,544,1773,1229,0.88
20260102,9,2408,南亞科,Sell,4,元大-新莊,9800,9898,107,972,865,0.62
20260102,9,2408,南亞科,Sell,5,兆豐-城中,7000,0037003000300057,18,841,823,0.59
20260102,9,2408,南亞科,Sell,6,凱基-信義,9200,9216,23,577,554,0.4
20260102,9,2408,南亞科,Sell,7,元大-員林,9800,9889,79,610,531,0.38
20260102,9,2408,南亞科,Sell,8,新光,8560,8560,1169,1698,529,0.38
20260102,9,2408,南亞科,Sell,9,群益金鼎-忠孝,9100,0039003100380057,51,535,484,0.35
20260102,9,2408,南亞科,Sell,10,元大-復北,9800,9872,60,534,474,0.34
20260102,9,2408,南亞科,Sell,11,凱基-城中,9200,9227,140,550,410,0.3
20260102,9,2408,南亞科,Sell,12,富邦-新店,9600,9661,3583,3949,366,0.26
20260102,9,2408,南亞科,Sell,13,台新-營業部,9B00,0039004200310037,1072,1424,352,0.25
20260102,9,2408,南亞科,Sell,14,國泰-桃園,8880,8885,418,765,347,0.25
20260102,9,2408,南亞科,Sell,15,香港上海匯豐,8960,8960,33,371,338,0.24
20260102,10,00940,元大台灣價值高息,Buy,1,群益金鼎,9100,9100,10419,13,10406,29.32
20260102,10,00940,元大台灣價值高息,Buy,2,元大證券,9800,9800,8785,707,8078,22.76
20260102,10,00940,元大台灣價值高息,Buy,3,富邦證券,9600,9600,4028,45,3983,11.22
20260102,10,00940,元大台灣價值高息,Buy,4,台新-台北,9B00,0039004200320030,3526,35,3491,9.84
20260102,10,00940,元大台灣價值高息,Buy,5,凱基-台北,9200,9268,2241,198,2043,5.76
20260102,10,00940,元大台灣價值高息,Buy,6,永豐金證券,9A00,0039004100300030,701,298,403,1.14
20260102,10,00940,元大台灣價值高息,Buy,7,國泰-高雄,8880,8881,334,117,217,0.61
20260102,10,00940,元大台灣價值高息,Buy,8,元大-永春,9800,9852,200,26,174,0.49
20260102,10,00940,元大台灣價值高息,Buy,9,新光-高雄,8560,8562,107,22,85,0.24
20260102,10,00940,元大台灣價值高息,Buy,10,凱基-台中,9200,9204,75,4,71,0.2
20260102,10,00940,元大台灣價值高息,Buy,11,國泰證券,8880,8880,76,13,63,0.18
20260102,10,00940,元大台灣價值高息,Buy,12,元大-金華,9800,9878,56,7,49,0.14
20260102,10,00940,元大台灣價值高息,Buy,13,富邦-樹林,9600,0039003600320045,70,23,47,0.13
20260102,10,00940,元大台灣價值高息,Buy,14,富邦-竹科,9600,0039003600320043,85,42,43,0.12
20260102,10,00940,元大台灣價值高息,Buy,15,國票證券,7790,7790,34,0,34,0.1
20260102,10,00940,元大台灣價值高息,Sell,1,國泰-館前,8880,0038003800380041,2,770,768,2.16
20260102,10,00940,元大台灣價值高息,Sell,2,國泰-敦南,8880,8888,736,1481,745,2.1
20260102,10,00940,元大台灣價值高息,Sell,3,元大-大安,9800,003900380033004e,0,518,518,1.46
20260102,10,00940,元大台灣價值高息,Sell,4,致和-金華,7030,7034,1,440,439,1.24
20260102,10,00940,元大台灣價值高息,Sell,5,群益金鼎-彰化,9100,9187,0,357,357,1.01
20260102,10,00940,元大台灣價值高息,Sell,6,元大-竹北,9800,0039003800310042,10,357,347,0.98
20260102,10,00940,元大台灣價值高息,Sell,7,台新-營業部,9B00,0039004200310037,41,376,335,0.94
20260102,10,00940,元大台灣價值高息,Sell,8,兆豐-台中港,7000,7005,0,304,304,0.86
20260102,10,00940,元大台灣價值高息,Sell,9,元大-草屯,9800,0039003800390045,26,319,293,0.83
20260102,10,00940,元大台灣價值高息,Sell,10,元大-基隆孝二,9800,003900380036004b,0,277,277,0.78
20260102,10,00940,元大台灣價值高息,Sell,11,台新-大裕,9B00,003900420032006c,11,284,273,0.77
20260102,10,00940,元大台灣價值高息,Sell,12,元大-博愛,9800,0039003800320042,0,271,271,0.76
20260102,10,00940,元大台灣價值高息,Sell,13,元大-西螺,9800,0039003800310069,3,265,262,0.74
