Date,Ranking,StockCode,StockName,Side,Position,BrokerName,BrokerID,BranchID,Buy,Sell,Net,SharePercent
20260107,2,2303,聯電,Buy,3,新加坡商瑞銀,1650,1650,11775,1168,10607,4.56
20260107,2,2303,聯電,Buy,4,台新-台北,9B00,0039004200320030,25339,15052,10287,4.42
20260107,2,2303,聯電,Buy,5,美商高盛,1480,1480,11215,1133,10082,4.33
20260107,2,2303,聯電,Buy,6,台灣摩根士丹利,1470,1470,10264,758,9506,4.09
20260107,2,2303,聯電,Buy,7,元大證券,9800,9800,19004,10320,8684,3.73
20260107,2,2303,聯電,Buy,8,凱基-信義,9200,9216,6851,26,6825,2.93
20260107,2,2303,聯電,Buy,9,富邦-新店,9600,9661,6081,734,5347,2.3
20260107,2,2303,聯電,Buy,10,港商野村,1560,1560,5844,556,5288,2.27
20260107,2,2303,聯電,Buy,11,美林,1440,1440,5120,729,4391,1.89
20260107,2,2303,聯電,Buy,12,統一,5850,5850,3189,375,2814,1.21
20260107,2,2303,聯電,Buy,13,凱基-台北,9200,9268,12032,9457,2575,1.11
20260107,2,2303,聯電,Buy,14,永豐金-敦北,9A00,0039004100380039,2587,482,2105,0.9
20260107,2,2303,聯電,Buy,15,港商麥格理,1360,1360,2128,63,2065,0.89
20260107,2,2303,聯電,Sell,1,花旗環球,1590,1590,1062,6362,5300,2.28
20260107,2,2303,聯電,Sell,2,永豐金證券,9A00,0039004100300030,2850,6286,3436,1.48
20260107,2,2303,聯電,Sell,3,兆豐-新竹,7000,0037003000300056,63,3064,3001,1.29
20260107,2,2303,聯電,Sell,4,元大-新竹經國,9800,9859,177,2935,2758,1.19
20260107,2,2303,聯電,Sell,5,大和國泰,8890,8890,0,2640,2640,1.13
20260107,2,2303,聯電,Sell,6,國泰-敦南,8880,8888,1277,3671,2394,1.03
20260107,2,2303,聯電,Sell,7,群益金鼎,9100,9100,761,2938,2177,0.94
20260107,2,2303,聯電,Sell,8,永豐金-市政,9A00,0039004100390057,147,1854,1707,0.73
20260107,2,2303,聯電,Sell,9,彰銀,1230,1230,38,1596,1558,0.67
20260107,2,2303,聯電,Sell,10,新光,8560,8560,615,1784,1169,0.5
20260107,2,2303,聯電,Sell,11,第一金-桃園,5380,5385,11,1130,1119,0.48
20260107,2,2303,聯電,Sell,12,永豐金-亞灣,9A00,0039004100390061,38,1040,1002,0.43
20260107,2,2303,聯電,Sell,13,國泰-板橋,8880,003800380038004b,247,1057,810,0.35
20260107,2,2303,聯電,Sell,14,凱基-台南,9200,9211,111,894,783,0.34
20260107,2,2303,聯電,Sell,15,國泰-館前,8880,0038003800380041,141,913,772,0.33
20260107,3,1303,南亞,Buy,1,美商高盛,1480,1480,21772,2736,19036,9.22
20260107,3,1303,南亞,Buy,2,新加坡商瑞銀,1650,1650,17859,3491,14368,6.96
20260107,3,1303,南亞,Buy,3,港商野村,1560,1560,7996,12,7984,3.87
20260107,3,1303,南亞,Buy,4,凱基-台北,9200,9268,15107,7790,7317,3.54
20260107,3,1303,南亞,Buy,5,台灣摩根士丹利,1470,1470,8388,2280,6108,2.96
20260107,3,1303,南亞,Buy,6,統一,5850,5850,7900,2678,5222,2.53
20260107,3,1303,南亞,Buy,7,元大證券,9800,9800,18120,13234,4886,2.37
20260107,3,1303,南亞,Buy,8,美林,1440,1440,5272,730,4542,2.2
20260107,3,1303,南亞,Buy,9,富邦證券,9600,9600,4766,2316,2450,1.19
20260107,3,1303,南亞,Buy,10,富邦-新店,9600,9661,3252,869,2383,1.15
20260107,3,1303,南亞,Buy,11,國票-敦北法人,7790,0037003700390063,6111,3934,2177,1.05
20260107,3,1303,南亞,Buy,12,統一-城中,5850,5854,2242,181,2061,1
20260107,3,1303,南亞,Buy,13,群益金鼎,9100,9100,3190,1147,2043,0.99
20260107,3,1303,南亞,Buy,14,宏遠證券,1260,1260,2031,199,1832,0.89
20260107,3,1303,南亞,Buy,15,摩根大通,8440,8440,2413,1145,1268,0.61
20260107,3,1303,南亞,Sell,1,國泰-敦南,8880,8888,2120,4808,2688,1.3
20260107,3,1303,南亞,Sell,2,臺銀,1040,1040,82,2191,2109,1.02
20260107,3,1303,南亞,Sell,3,富邦-台北,9600,9623,322,2210,1888,0.91
20260107,3,1303,南亞,Sell,4,新光,8560,8560,700,2375,1675,0.81
20260107,3,1303,南亞,Sell,5,華南永昌-豐原,9300,9366,27,1233,1206,0.58
20260107,3,1303,南亞,Sell,6,永豐金-亞灣,9A00,0039004100390061,281,1098,817,0.4
20260107,3,1303,南亞,Sell,7,群益金鼎-中港,9100,9138,12,817,805,0.39
20260107,3,1303,南亞,Sell,8,元大-大里,9800,0039003800310067,58,783,725,0.35
20260107,3,1303,南亞,Sell,9,國泰-板橋,8880,003800380038004b,500,1171,671,0.32
20260107,3,1303,南亞,Sell,10,台新-板橋,9B00,0039004200320062,96,689,593,0.29
20260107,3,1303,南亞,Sell,11,國泰-台中,8880,8882,400,981,581,0.28
20260107,3,1303,南亞,Sell,12,中國信託-三重,6160,6161,23,567,544,0.26
20260107,3,1303,南亞,Sell,13,富邦-仁愛,9600,9676,138,674,536,0.26
20260107,3,1303,南亞,Sell,14,國泰-桃園,8880,8885,191,720,529,0.26
20260107,3,1303,南亞,Sell,15,元大-新莊,9800,9898,84,609,525,0.25
20260107,4,00878,國泰永續高股息,Buy,1,凱基-台北,9200,9268,51502,502,51000,42.91
20260107,4,00878,國泰永續高股息,Buy,2,群益金鼎,9100,9100,18455,577,17878,15.04
20260107,4,00878,國泰永續高股息,Buy,3,永豐金證券,9A00,0039004100300030,11034,1905,9129,7.68
20260107,4,00878,國泰永續高股息,Buy,4,中國信託,6160,6160,4944,913,4031,3.39
20260107,4,00878,國泰永續高股息,Buy,5,台新-營業部,9B00,0039004200310037,5192,1766,3426,2.88
20260107,4,00878,國泰永續高股息,Buy,6,富邦證券,9600,9600,2183,158,2025,1.7
20260107,4,00878,國泰永續高股息,Buy,7,元大證券,9800,9800,6244,4706,1538,1.29
20260107,4,00878,國泰永續高股息,Buy,8,國票證券,7790,7790,1392,55,1337,1.13
20260107,4,00878,國泰永續高股息,Buy,9,台新-宜蘭,9B00,0039004200320055,1000,25,975,0.82
20260107,4,00878,國泰永續高股息,Buy,10,台新-台北,9B00,0039004200320030,3492,2696,796,0.67
20260107,4,00878,國泰永續高股息,Buy,11,統一,5850,5850,1017,571,446,0.38
20260107,4,00878,國泰永續高股息,Buy,12,凱基-城中,9200,9227,516,117,399,0.34
20260107,4,00878,國泰永續高股息,Buy,13,國泰證券,8880,8880,484,129,355,0.3
20260107,4,00878,國泰永續高股息,Buy,14,元大-虎尾,9800,003900380030006c,384,180,204,0.17
20260107,4,00878,國泰永續高股息,Buy,15,台灣企銀-豐原,1110,1118,152,7,145,0.12
20260107,4,00878,國泰永續高股息,Sell,1,臺銀,1040,1040,21,10154,10133,8.53
20260107,4,00878,國泰永續高股息,Sell,2,國泰-敦南,8880,8888,840,9153,8313,7
20260107,4,00878,國泰永續高股息,Sell,3,玉山-新竹,8840,0038003800340048,7,1668,1661,1.4
20260107,4,00878,國泰永續高股息,Sell,4,國泰-板橋,8880,003800380038004b,182,1573,1391,1.17
20260107,4,00878,國泰永續高股息,Sell,5,國泰-台中,8880,8882,178,1515,1337,1.13
20260107,4,00878,國泰永續高股息,Sell,6,國泰-館前,8880,0038003800380041,134,1075,941,0.79
20260107,4,00878,國泰永續高股息,Sell,7,新光,8560,8560,160,1079,919,0.77
20260107,4,00878,國泰永續高股息,Sell,8,國泰-台南,8880,8884,8,808,800,0.67
20260107,4,00878,國泰永續高股息,Sell,9,國泰-高雄,8880,8881,71,849,778,0.65
20260107,4,00878,國泰永續高股息,Sell,10,國泰-桃園,8880,8885,193,860,667,0.56
20260107,4,00878,國泰永續高股息,Sell,11,元大-汐止,9800,0039003800390051,35,673,638,0.54
20260107,4,00878,國泰永續高股息,Sell,12,台新-台中,9B00,0039004200310068,38,675,637,0.54
20260107,4,00878,國泰永續高股息,Sell,13,元大-龍潭,9800,9858,12,636,624,0.53
20260107,4,00878,國泰永續高股息,Sell,14,國泰-新莊,8880,8886,42,657,615,0.52
20260107,4,00878,國泰永續高股息,Sell,15,玉山證券,8840,8840,60,661,601,0.51
20260107,5,00940,元大台灣價值高息,Buy,1,群益金鼎,9100,9100,31971,505,31466,33.68
20260107,5,00940,元大台灣價值高息,Buy,2,台新-台北,9B00,0039004200320030,12084,1111,10973,11.75
20260107,5,00940,元大台灣價值高息,Buy,3,凱基-台北,9200,9268,11340,492,10848,11.61
20260107,5,00940,元大台灣價值高息,Buy,4,元大證券,9800,9800,12832,3098,9734,10.42
20260107,5,00940,元大台灣價值高息,Buy,5,富邦證券,9600,9600,7730,21,7709,8.25
20260107,5,00940,元大台灣價值高息,Buy,6,國票證券,7790,7790,2507,4,2503,2.68
20260107,5,00940,元大台灣價值高息,Buy,7,凱基,9200,9200,1505,0,1505,1.61
20260107,5,00940,元大台灣價值高息,Buy,8,中國信託,6160,6160,1420,332,1088,1.16
20260107,5,00940,元大台灣價值高息,Buy,9,凱基-城中,9200,9227,1000,82,918,0.98
20260107,5,00940,元大台灣價值高息,Buy,10,統一,5850,5850,724,183,541,0.58
20260107,5,00940,元大台灣價值高息,Buy,11,富邦-竹東,9600,9625,502,20,482,0.52
20260107,5,00940,元大台灣價值高息,Buy,12,新加坡商瑞銀,1650,1650,200,0,200,0.21
20260107,5,00940,元大台灣價值高息,Buy,13,群益金鼎-東湖,9100,003900310038004b,190,3,187,0.2
20260107,5,00940,元大台灣價值高息,Buy,14,元大-福營,9800,0039003800310046,272,93,179,0.19
20260107,5,00940,元大台灣價值高息,Buy,15,合庫-台中,1020,1021,201,78,123,0.13
20260107,5,00940,元大台灣價值高息,Sell,1,國泰-敦南,8880,8888,290,4086,3796,4.06
20260107,5,00940,元大台灣價值高息,Sell,2,元大-中崙,9800,9813,0,3632,3632,3.89
20260107,5,00940,元大台灣價值高息,Sell,3,元大-北港,9800,9837,27,2598,2571,2.75
20260107,5,00940,元大台灣價值高息,Sell,4,元大-員林中山,9800,9835,7,1664,1657,1.77
20260107,5,00940,元大台灣價值高息,Sell,5,富邦-永和,9600,9654,42,1260,1218,1.3
20260107,5,00940,元大台灣價值高息,Sell,6,元大-三重,9800,0039003800380043,0,1173,1173,1.26
20260107,5,00940,元大台灣價值高息,Sell,7,元大-松山,9800,0039003800310070,16,1012,996,1.07
20260107,5,00940,元大台灣價值高息,Sell,8,元大-屏東民生,9800,0039003800310068,0,970,970,1.04
20260107,5,00940,元大台灣價值高息,Sell,9,元大-汐止,9800,0039003800390051,3,782,779,0.83
20260107,5,00940,元大台灣價值高息,Sell,10,元大-台北,9800,0039003800300068,15,701,686,0.73
20260107,5,00940,元大台灣價值高息,Sell,11,富邦-陽明,9600,9604,2,685,683,0.73
20260107,5,00940,元大台灣價值高息,Sell,12,元大-土城永寧,9800,9875,1,683,682,0.73
20260107,5,00940,元大台灣價值高息,Sell,13,國泰-板橋,8880,003800380038004b,92,695,603,0.65
20260107,5,00940,元大台灣價值高息,Sell,14,富邦-中壢,9600,9636,2,572,570,0.61
20260107,5,00940,元大台灣價值高息,Sell,15,凱基-站前,9200,0039003200300046,8,568,560,0.6
20260107,6,1605,華新,Buy,1,凱基-台北,9200,9268,21691,9428,12263,4.63
20260107,6,1605,華新,Buy,2,國票-敦北法人,7790,0037003700390063,11939,106,11833,4.47
20260107,6,1605,華新,Buy,3,國票-安和,7790,003700370039005a,8140,437,7703,2.91
20260107,6,1605,華新,Buy,4,群益金鼎,9100,9100,8233,861,7372,2.79
20260107,6,1605,華新,Buy,5,統一,5850,5850,15219,10279,4940,1.87
20260107,6,1605,華新,Buy,6,台灣摩根士丹利,1470,1470,5267,833,4434,1.68
20260107,6,1605,華新,Buy,7,永豐金證券,9A00,0039004100300030,5499,1194,4305,1.63
20260107,6,1605,華新,Buy,8,元大證券,9800,9800,17935,14751,3184,1.2
20260107,6,1605,華新,Buy,9,台新-台北,9B00,0039004200320030,3064,313,2751,1.04
20260107,6,1605,華新,Buy,10,台新-營業部,9B00,0039004200310037,3803,1388,2415,0.91
20260107,6,1605,華新,Buy,11,新加坡商瑞銀,1650,1650,9267,7000,2267,0.86
20260107,6,1605,華新,Buy,12,富邦-新店,9600,9661,3266,1206,2060,0.78
20260107,6,1605,華新,Buy,13,元大-士林,9800,003900380031006a,6391,4516,1875,0.71
20260107,6,1605,華新,Buy,14,富邦-嘉義,9600,9692,2695,862,1833,0.69
20260107,6,1605,華新,Buy,15,美商高盛,1480,1480,7522,5754,1768,0.67
20260107,6,1605,華新,Sell,1,中國信託-高雄,6160,003600310036004b,135,9041,8906,3.37
20260107,6,1605,華新,Sell,2,國泰-敦南,8880,8888,5698,7427,1729,0.65
20260107,6,1605,華新,Sell,3,富邦證券,9600,9600,5532,7193,1661,0.63
20260107,6,1605,華新,Sell,4,新光,8560,8560,1341,2879,1538,0.58
20260107,6,1605,華新,Sell,5,群益金鼎-瑞豐,9100,0039003100380075,151,1351,1200,0.45
20260107,6,1605,華新,Sell,6,臺銀-金山,1040,0031003000340044,105,1131,1026,0.39
20260107,6,1605,華新,Sell,7,國泰-台南,8880,8884,449,1339,890,0.34
20260107,6,1605,華新,Sell,8,兆豐-北高雄,7000,0037003000300049,53,788,735,0.28
20260107,6,1605,華新,Sell,9,美林,1440,1440,831,1532,701,0.26
20260107,6,1605,華新,Sell,10,群益金鼎-台南,9100,9185,24,663,639,0.24
20260107,6,1605,華新,Sell,11,群益金鼎-開元,9100,9134,46,656,610,0.23
20260107,6,1605,華新,Sell,12,玉山-大里,8840,003800380034004a,142,747,605,0.23
20260107,6,1605,華新,Sell,13,統一-新竹,5850,5857,236,841,605,0.23
20260107,6,1605,華新,Sell,14,國泰-板橋,8880,003800380038004b,821,1423,602,0.23
20260107,6,1605,華新,Sell,15,凱基-彰化,9200,0039003200300047,114,695,581,0.22
20260107,7,00929,復華台灣科技優息,Buy,1,元大證券,9800,9800,19304,3389,15915,20.26
20260107,7,00929,復華台灣科技優息,Buy,2,永豐金證券,9A00,0039004100300030,11259,1226,10033,12.77
20260107,7,00929,復華台灣科技優息,Buy,3,群益金鼎,9100,9100,7805,38,7767,9.89
20260107,7,00929,復華台灣科技優息,Buy,4,凱基-城中,9200,9227,7000,10,6990,8.9
20260107,7,00929,復華台灣科技優息,Buy,5,富邦證券,9600,9600,6050,206,5844,7.44
20260107,7,00929,復華台灣科技優息,Buy,6,凱基-台北,9200,9268,7916,4398,3518,4.48
20260107,7,00929,復華台灣科技優息,Buy,7,凱基,9200,9200,2503,3,2500,3.18
20260107,7,00929,復華台灣科技優息,Buy,8,國票證券,7790,7790,1710,31,1679,2.14
20260107,7,00929,復華台灣科技優息,Buy,9,台新-台北,9B00,0039004200320030,4327,3590,737,0.94
20260107,7,00929,復華台灣科技優息,Buy,10,中國信託,6160,6160,1344,607,737,0.94
20260107,7,00929,復華台灣科技優息,Buy,11,台新-營業部,9B00,0039004200310037,2326,1683,643,0.82
20260107,7,00929,復華台灣科技優息,Buy,12,凱基-台南,9200,9211,503,52,451,0.57
20260107,7,00929,復華台灣科技優息,Buy,13,玉山證券,8840,8840,512,163,349,0.44
20260107,7,00929,復華台灣科技優息,Buy,14,第一金-中山,5380,5389,357,17,340,0.43
20260107,7,00929,復華台灣科技優息,Buy,15,新加坡商瑞銀,1650,1650,651,356,295,0.38
20260107,7,00929,復華台灣科技優息,Sell,1,國泰-敦南,8880,8888,181,4251,4070,5.18
20260107,7,00929,復華台灣科技優息,Sell,2,永豐金-內湖,9A00,0039004100390067,0,2114,2114,2.69
20260107,7,00929,復華台灣科技優息,Sell,3,新光,8560,8560,42,999,957,1.22
20260107,7,00929,復華台灣科技優息,Sell,4,美林,1440,1440,0,883,883,1.12
20260107,7,00929,復華台灣科技優息,Sell,5,元大-新竹,9800,9816,11,735,724,0.92
20260107,7,00929,復華台灣科技優息,Sell,6,富邦-新竹,9600,9647,13,703,690,0.88
20260107,7,00929,復華台灣科技優息,Sell,7,兆豐-高雄,7000,003700300030005a,75,710,635,0.81
20260107,7,00929,復華台灣科技優息,Sell,8,國泰-台中,8880,8882,13,610,597,0.76
20260107,7,00929,復華台灣科技優息,Sell,9,國泰-高雄,8880,8881,10,602,592,0.75
20260107,7,00929,復華台灣科技優息,Sell,10,國泰-板橋,8880,003800380038004b,5,564,559,0.71
20260107,7,00929,復華台灣科技優息,Sell,11,新光-台中,8560,8561,20,519,499,0.64
20260107,7,00929,復華台灣科技優息,Sell,12,富邦-桃園,9600,9665,15,481,466,0.59
20260107,7,00929,復華台灣科技優息,Sell,13,富邦-八德,9600,0039003600330041,5,428,423,0.54
20260107,7,00929,復華台灣科技優息,Sell,14,元大-忠孝,9800,9871,0,380,380,0.48
20260107,7,00929,復華台灣科技優息,Sell,15,國泰-桃園,8880,8885,124,484,360,0.46
20260107,8,00939,統一台灣高息動能,Buy,1,凱基-台北,9200,9268,21186,78,21108,36.83
20260107,8,00939,統一台灣高息動能,Buy,2,群益金鼎,9100,9100,20242,47,20195,35.24
20260107,8,00939,統一台灣高息動能,Buy,3,台新-台北,9B00,0039004200320030,6208,160,6048,10.55
20260107,8,00939,統一台灣高息動能,Buy,4,元大證券,9800,9800,4367,1450,2917,5.09
20260107,8,00939,統一台灣高息動能,Buy,5,凱基,9200,9200,1024,34,990,1.73
20260107,8,00939,統一台灣高息動能,Buy,6,富邦證券,9600,9600,951,12,939,1.64
20260107,8,00939,統一台灣高息動能,Buy,7,統一,5850,5850,1068,448,620,1.08
20260107,8,00939,統一台灣高息動能,Buy,8,台新-營業部,9B00,0039004200310037,900,705,195,0.34
20260107,8,00939,統一台灣高息動能,Buy,9,中國信託,6160,6160,398,209,189,0.33
20260107,8,00939,統一台灣高息動能,Buy,10,國票證券,7790,7790,81,22,59,0.1
20260107,8,00939,統一台灣高息動能,Buy,11,富邦-南京,9600,0039003600310043,78,54,24,0.04
20260107,8,00939,統一台灣高息動能,Buy,12,安泰-大發,8380,8381,40,28,12,0.02
20260107,8,00939,統一台灣高息動能,Buy,13,中國信託-松江,6160,6167,9,6,3,0.01
20260107,8,00939,統一台灣高息動能,Buy,14,國票-南港,7790,7795,9,8,1,0
20260107,8,00939,統一台灣高息動能,Buy,15,京城,8490,8490,0,0,0,0
20260107,8,00939,統一台灣高息動能,Sell,1,國泰-敦南,8880,8888,40,2942,2902,5.06
20260107,8,00939,統一台灣高息動能,Sell,2,統一-南京,5850,0035003800350055,0,1144,1144,2
20260107,8,00939,統一台灣高息動能,Sell,3,華南永昌-南京,9300,9326,0,674,674,1.18
20260107,8,00939,統一台灣高息動能,Sell,4,統一-新竹,5850,5857,0,531,531,0.93
20260107,8,00939,統一台灣高息動能,Sell,5,統一-新台中,5850,0035003800350044,0,505,505,0.88
20260107,8,00939,統一台灣高息動能,Sell,6,國泰-台中,8880,8882,1,486,485,0.85
20260107,8,00939,統一台灣高息動能,Sell,7,國泰-高雄,8880,8881,0,480,480,0.84
20260107,8,00939,統一台灣高息動能,Sell,8,群益金鼎-高雄,9100,9183,0,477,477,0.83
20260107,8,00939,統一台灣高息動能,Sell,9,國泰-館前,8880,0038003800380041,5,480,475,0.83
20260107,8,00939,統一台灣高息動能,Sell,10,群益金鼎-南京,9100,0039003100380045,0,473,473,0.83
20260107,8,00939,統一台灣高息動能,Sell,11,群益金鼎-彰化,9100,9187,0,411,411,0.72
20260107,8,00939,統一台灣高息動能,Sell,12,玉山證券,8840,8840,0,411,411,0.72
20260107,8,00939,統一台灣高息動能,Sell,13,國泰-板橋,8880,003800380038004b,4,407,403,0.7
20260107,8,00939,統一台灣高息動能,Sell,14,兆豐-埔墘,7000,003700300030004e,0,396,396,0.69
20260107,8,00939,統一台灣高息動能,Sell,15,新光,8560,8560,1,378,377,0.66
20260107,9,2002,中鋼,Buy,1,美商高盛,1480,1480,16571,913,15658,15.4
20260107,9,2002,中鋼,Buy,2,台灣摩根士丹利,1470,1470,9592,699,8893,8.75
20260107,9,2002,中鋼,Buy,3,摩根大通,8440,8440,9015,307,8708,8.56
20260107,9,2002,中鋼,Buy,4,新加坡商瑞銀,1650,1650,10863,2401,8462,8.32
20260107,9,2002,中鋼,Buy,5,凱基-台北,9200,9268,8319,3486,4833,4.75
20260107,9,2002,中鋼,Buy,6,港商野村,1560,1560,3742,1,3741,3.68
20260107,9,2002,中鋼,Buy,7,美林,1440,1440,2328,593,1735,1.71
20260107,9,2002,中鋼,Buy,8,玉山-新莊,8840,8842,712,82,630,0.62
20260107,9,2002,中鋼,Buy,9,國泰證券,8880,8880,680,103,577,0.57
20260107,9,2002,中鋼,Buy,10,元大證券,9800,9800,4587,4068,519,0.51
20260107,9,2002,中鋼,Buy,11,港商麥格理,1360,1360,399,0,399,0.39
20260107,9,2002,中鋼,Buy,12,合庫-台南,1020,1022,406,104,302,0.3
20260107,9,2002,中鋼,Buy,13,凱基-苗栗,9200,9276,282,6,276,0.27
20260107,9,2002,中鋼,Buy,14,中國信託-三重,6160,6161,267,7,260,0.26
20260107,9,2002,中鋼,Buy,15,大昌-新竹,6460,6463,251,8,243,0.24
20260107,9,2002,中鋼,Sell,1,元大-華山,9800,0039003800310055,3,5002,4999,4.92
20260107,9,2002,中鋼,Sell,2,統一,5850,5850,75,4652,4577,4.5
20260107,9,2002,中鋼,Sell,3,(牛牛牛)亞證券,6010,6010,0,2503,2503,2.46
20260107,9,2002,中鋼,Sell,4,中國信託,6160,6160,449,2666,2217,2.18
20260107,9,2002,中鋼,Sell,5,兆豐-新竹,7000,0037003000300056,41,2123,2082,2.05
20260107,9,2002,中鋼,Sell,6,國泰-敦南,8880,8888,740,2167,1427,1.4
20260107,9,2002,中鋼,Sell,7,(牛牛牛)亞-鑫豐,6010,0036003000310064,165,1044,879,0.86
20260107,9,2002,中鋼,Sell,8,富邦證券,9600,9600,330,1039,709,0.7
20260107,9,2002,中鋼,Sell,9,富邦-羅東,9600,9634,16,717,701,0.69
20260107,9,2002,中鋼,Sell,10,臺銀-高雄,1040,0031003000340043,50,613,563,0.55
20260107,9,2002,中鋼,Sell,11,第一金-路竹,5380,0035003300380050,34,581,547,0.54
20260107,9,2002,中鋼,Sell,12,臺銀-民權,1040,1043,13,551,538,0.53
20260107,9,2002,中鋼,Sell,13,富邦-台北,9600,9623,84,612,528,0.52
20260107,9,2002,中鋼,Sell,14,第一金,5380,5380,1,477,476,0.47
20260107,9,2002,中鋼,Sell,15,永豐金證券,9A00,0039004100300030,805,1272,467,0.46
20260107,10,0056,元大高股息,Buy,1,元大證券,9800,9800,34047,174,33873,40.25
20260107,10,0056,元大高股息,Buy,2,摩根大通,8440,8440,6698,785,5913,7.03
20260107,10,0056,元大高股息,Buy,3,凱基-台北,9200,9268,6250,1799,4451,5.29
20260107,10,0056,元大高股息,Buy,4,永豐金證券,9A00,0039004100300030,2959,1146,1813,2.15
20260107,10,0056,元大高股息,Buy,5,新加坡商瑞銀,1650,1650,1224,0,1224,1.45
20260107,10,0056,元大高股息,Buy,6,富邦-台北,9600,9623,1138,147,991,1.18
20260107,10,0056,元大高股息,Buy,7,國泰證券,8880,8880,783,22,761,0.9
20260107,10,0056,元大高股息,Buy,8,富邦-三峽,9600,003900360032004a,408,5,403,0.48
20260107,10,0056,元大高股息,Buy,9,華南永昌-基隆,9300,9322,303,36,267,0.32
20260107,10,0056,元大高股息,Buy,10,元大-大統,9800,003900380031007a,295,60,235,0.28
20260107,10,0056,元大高股息,Buy,11,富邦-羅東,9600,9634,262,85,177,0.21
20260107,10,0056,元大高股息,Buy,12,凱基-苗栗,9200,9276,176,1,175,0.21
20260107,10,0056,元大高股息,Buy,13,富邦-二林,9600,0039003600320042,185,12,173,0.21
20260107,10,0056,元大高股息,Buy,14,陽信-石牌,8710,8711,163,13,150,0.18
20260107,10,0056,元大高股息,Buy,15,台新-松德,9B00,0039004200320061,167,30,137,0.16
20260107,10,0056,元大高股息,Sell,1,臺銀,1040,1040,137,6397,6260,7.44
20260107,10,0056,元大高股息,Sell,2,國泰-敦南,8880,8888,1528,4052,2524,3
20260107,10,0056,元大高股息,Sell,3,宏遠證券,1260,1260,0,2005,2005,2.38
20260107,10,0056,元大高股息,Sell,4,富邦證券,9600,9600,163,2076,1913,2.27
20260107,10,0056,元大高股息,Sell,5,台灣摩根士丹利,1470,1470,0,1840,1840,2.19
20260107,10,0056,元大高股息,Sell,6,元大-花蓮,9800,9856,32,1089,1057,1.26
